CROPS,TYPE_OF_CROP,SOIL,SEASON,SOWN,HARVESTED,WATER_SOURCE,Drought_Risk,SOIL_PH,CROP_DURATION,TEMPERATURE,WATER_REQUIRED,RELATIVE_HUMIDITY,N,P,K
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.79,88,23.45,630.24,17.28,36.61,25.11,24.75
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.56,88,26.65,598.98,19.11,34.37,25.4,21.43
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.31,87,28.4,669.65,18.37,36.88,25.3,26.21
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,5.74,87,22.96,720.23,19.8,36.02,22.89,25.49
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,5.91,87,24.18,534.22,18.12,35.2,26.12,23.47
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.36,86,23.84,707.73,15.8,32.03,25.93,26.58
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,5.74,86,26.5,829.9,17.0,34.61,22.29,27.49
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.35,87,25.34,809.34,19.58,33.01,28.5,28.73
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.28,86,26.05,785.1,16.84,35.89,23.3,28.2
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.47,87,23.63,527.98,16.01,33.83,20.15,23.52
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.39,86,23.17,766.71,16.41,32.42,26.29,25.07
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.2,87,26.08,636.81,19.47,33.92,21.55,23.07
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.65,85,27.03,859.74,16.68,35.65,26.27,25.0
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.74,86,26.75,711.93,19.33,37.95,24.07,27.01
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.76,87,24.72,707.03,16.29,33.19,28.58,23.89
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.18,87,24.15,712.1,18.15,31.42,24.6,24.02
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.05,87,24.57,694.39,18.24,34.0,25.13,26.23
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.61,86,23.4,622.73,18.25,33.17,27.27,24.15
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.78,86,23.84,607.39,18.88,36.57,23.88,21.77
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.54,87,24.19,830.45,17.62,33.49,26.0,21.56
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.33,88,26.39,715.82,17.85,33.37,24.59,26.45
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.41,85,25.45,777.97,18.17,36.8,23.26,27.86
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.26,86,24.53,733.8,17.06,39.55,26.91,24.22
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.4,87,23.09,617.93,16.9,33.95,20.91,27.48
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,5.82,86,27.65,662.74,16.5,35.52,25.87,26.19
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.41,86,25.13,682.94,17.04,34.21,28.7,24.35
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.49,87,26.04,755.63,16.43,35.78,27.65,23.66
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.35,89,25.54,681.31,17.28,37.76,24.64,25.34
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.04,88,22.07,662.76,16.9,36.25,25.37,26.56
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.02,89,22.18,650.49,18.2,32.42,28.78,21.55
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.26,87,23.81,664.02,17.46,34.36,26.98,24.99
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,5.86,87,22.63,860.39,16.83,32.0,21.36,25.82
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,5.6,87,24.02,668.06,17.62,36.48,21.65,26.35
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,5.77,86,20.75,707.95,16.49,33.71,27.91,27.57
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.23,88,23.45,608.28,17.19,33.83,21.67,25.75
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.34,89,25.36,707.22,15.2,33.85,28.95,22.12
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.23,88,23.97,649.8,17.3,32.88,26.73,23.51
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.14,88,24.24,681.54,16.57,33.75,25.44,24.92
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.57,89,27.65,556.25,19.03,36.02,23.12,26.11
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.46,88,25.69,731.83,17.06,37.07,27.57,22.22
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.97,87,24.01,807.18,17.95,35.89,26.56,21.73
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.45,87,21.37,795.28,17.1,34.51,25.34,23.32
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,5.58,87,21.16,675.0,17.67,35.63,28.39,27.11
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.37,87,23.25,771.01,19.19,34.63,29.01,25.33
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.16,86,20.66,608.84,17.93,34.41,24.56,25.89
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,5.93,87,26.03,720.28,18.52,37.18,25.4,22.39
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.87,87,25.92,690.36,16.39,34.45,24.78,26.9
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.15,87,22.65,728.1,17.68,34.19,25.99,26.42
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.47,87,24.82,679.53,16.75,30.83,27.24,23.49
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.6,88,21.74,716.29,17.96,35.39,28.0,27.08
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.48,86,24.36,556.91,17.74,36.58,26.7,21.63
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,5.97,88,24.59,830.63,18.59,35.37,27.04,28.53
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.21,89,22.67,573.96,18.09,33.32,24.02,27.96
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.15,85,26.4,705.0,17.8,32.61,25.24,23.7
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,5.94,85,25.83,810.43,19.73,37.83,21.94,25.27
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.05,87,23.12,730.73,15.29,36.1,25.37,27.73
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.51,88,22.16,533.78,15.78,34.13,23.64,26.33
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.91,87,25.04,694.75,16.25,30.99,24.13,25.62
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.67,87,21.21,701.0,18.46,34.84,22.81,24.02
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.86,86,24.14,626.49,17.4,37.82,23.08,27.07
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.03,88,26.82,678.8,16.83,33.17,28.72,20.15
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.33,87,25.84,601.95,17.87,34.01,22.96,24.79
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.05,85,26.57,566.15,17.53,37.68,24.06,23.18
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.36,89,25.36,621.22,18.04,30.44,23.02,27.42
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.96,87,27.12,858.04,16.87,33.14,26.7,28.34
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.4,87,23.88,775.36,17.01,32.75,26.86,24.29
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.36,86,24.51,733.39,16.9,37.71,25.98,20.79
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.04,86,24.88,789.37,18.37,35.58,25.6,25.33
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,5.96,87,24.86,802.73,19.07,35.44,27.84,26.42
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.2,88,23.78,774.07,16.33,33.39,24.77,25.17
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.66,89,26.68,756.73,18.18,35.63,27.34,24.59
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,5.88,87,24.26,777.65,19.2,36.8,21.21,20.3
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.55,87,24.75,715.12,16.06,37.88,23.6,27.45
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.45,86,22.14,833.31,19.04,36.4,23.72,23.67
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.26,88,24.57,654.87,18.59,35.29,22.39,24.04
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.19,89,26.35,673.4,17.73,38.42,23.0,25.54
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.51,88,26.76,627.77,16.79,32.91,24.04,22.4
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.5,87,21.4,757.6,17.36,32.59,25.58,23.52
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,5.9,88,25.18,703.15,16.92,34.81,26.06,27.36
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.09,86,27.51,548.03,15.39,32.16,25.32,26.17
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,5.79,87,24.6,680.11,18.19,37.06,24.71,25.28
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.14,88,22.33,731.8,17.94,34.14,26.38,24.44
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.5,88,21.32,650.38,18.17,35.61,23.98,23.92
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.55,85,24.93,625.73,19.09,36.25,22.08,22.33
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,5.99,85,27.36,625.34,16.08,34.7,27.74,25.61
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.23,87,28.3,582.31,17.45,38.19,29.01,25.35
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.13,88,23.41,767.54,16.84,31.68,27.76,24.18
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,5.82,85,23.35,628.5,17.79,34.34,25.81,24.37
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,5.77,87,25.52,663.83,19.2,34.3,26.14,21.39
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.79,87,25.35,768.97,17.73,38.26,29.18,22.23
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.36,86,21.46,755.41,16.93,37.65,23.77,25.74
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.26,85,22.32,668.41,18.08,34.45,26.73,27.45
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.29,87,22.6,610.52,18.43,38.04,23.1,28.33
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,5.88,88,24.1,750.56,17.16,34.29,23.3,22.47
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.62,86,24.91,727.9,17.11,33.83,25.68,24.05
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.19,88,21.06,688.92,17.43,34.23,23.5,26.85
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.33,87,28.32,739.88,16.02,36.97,29.09,27.63
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,5.99,88,22.43,878.03,18.9,37.24,23.14,27.74
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,5.85,87,21.96,716.1,16.09,38.15,25.7,23.08
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.25,86,23.88,706.33,17.52,35.87,29.48,24.41
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.31,89,22.89,653.31,18.25,35.83,25.98,23.39
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.37,86,26.17,630.27,16.92,32.89,22.15,26.26
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.55,86,27.15,770.48,16.81,38.71,28.18,23.48
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.27,89,24.92,782.69,17.41,33.62,26.52,26.27
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.04,87,25.52,757.18,16.33,36.75,27.88,27.01
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.07,88,25.0,683.51,18.25,34.43,25.83,21.09
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,5.96,87,26.21,746.27,18.86,33.15,26.9,22.75
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,5.87,88,25.01,737.65,18.16,32.59,25.5,28.1
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.43,88,23.9,651.24,17.62,37.97,28.73,25.52
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.37,86,22.53,573.52,17.53,35.57,28.01,23.56
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.55,87,27.07,587.48,18.36,33.51,24.74,24.28
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,5.94,88,27.02,725.65,17.93,37.32,22.94,27.31
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,5.92,87,24.56,838.05,18.66,31.57,25.63,25.32
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.24,88,21.85,715.06,17.79,37.32,26.29,23.26
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.57,87,24.27,780.7,17.33,34.25,27.19,23.66
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,5.76,87,23.87,656.7,16.9,34.42,26.85,25.87
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.69,87,24.99,749.17,16.17,35.21,25.85,28.46
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.4,88,27.71,789.17,17.51,34.09,28.85,26.69
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.39,86,22.61,680.52,16.9,36.98,23.16,24.25
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,5.87,86,21.41,789.38,16.12,37.79,25.33,23.73
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.36,87,24.26,592.27,15.71,39.21,27.65,24.53
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.37,87,24.3,822.5,17.78,38.82,23.83,25.3
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,5.97,88,24.66,713.49,17.15,33.8,24.71,24.87
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.52,87,21.31,745.3,17.09,34.68,25.06,29.38
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.0,88,21.27,785.53,17.25,35.69,22.69,24.22
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,5.58,89,25.3,709.21,16.84,33.37,25.95,22.45
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.32,86,23.2,667.92,17.54,34.16,25.06,26.33
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.97,88,21.66,642.57,17.09,35.84,25.86,27.43
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.12,87,26.39,773.93,17.05,33.73,25.19,28.92
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,5.94,88,24.81,740.55,19.31,36.24,22.79,22.59
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,5.74,87,24.88,661.55,15.39,36.02,20.89,21.96
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.25,89,26.32,808.57,16.51,34.09,24.99,25.12
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,5.89,88,25.05,700.77,19.44,32.36,23.92,23.29
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,5.75,86,24.53,712.21,18.76,34.3,24.02,22.13
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.19,87,21.71,730.89,16.67,36.02,25.05,26.51
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.02,86,26.83,560.36,17.82,34.85,27.18,22.08
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.16,88,22.26,693.41,18.36,36.03,24.96,27.45
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.34,87,24.25,665.09,18.63,31.57,25.58,28.1
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.33,87,26.45,536.44,19.04,32.92,25.52,26.22
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.42,89,27.54,718.22,18.12,33.06,27.53,28.58
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.1,87,27.6,747.49,16.78,35.03,24.45,22.56
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.5,86,23.87,569.57,17.73,37.83,28.25,25.69
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,5.75,87,25.85,656.45,17.51,34.13,24.3,21.73
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.36,87,23.52,589.96,17.29,30.99,22.54,23.62
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.1,86,24.08,633.37,17.43,37.19,24.15,28.11
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.09,88,23.47,560.06,17.25,32.97,24.55,22.63
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.37,87,24.03,759.74,17.59,37.75,25.32,25.45
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.21,87,25.92,721.56,18.18,37.12,28.45,25.02
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.27,86,25.85,714.05,19.17,33.39,27.58,28.45
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.21,87,25.56,633.43,19.69,34.43,24.88,25.1
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.76,87,20.93,702.25,18.25,30.8,27.29,29.84
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.82,89,21.53,790.35,16.68,36.1,23.3,25.29
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.28,89,23.04,591.8,17.71,35.96,25.36,26.6
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.01,87,25.26,710.14,18.31,34.99,26.42,27.26
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.21,87,21.86,603.45,16.4,37.67,22.57,26.51
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,5.85,88,23.82,785.09,16.43,37.77,23.72,25.37
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.19,88,24.61,631.68,16.03,37.45,24.55,20.6
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.78,86,21.08,635.16,17.9,34.29,26.08,25.1
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.23,87,25.69,691.95,16.63,35.72,23.77,22.5
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,5.72,87,25.18,657.09,18.11,36.42,27.61,23.02
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.69,88,23.01,643.7,16.85,35.88,22.83,25.13
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.56,87,27.31,685.62,18.57,34.76,23.14,26.49
thinai,millets,"Alluvial soil,Loamy soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.87,87,27.14,745.27,16.37,38.04,24.43,25.84
