CROPS,TYPE_OF_CROP,SOIL,SEASON,SOWN,HARVESTED,WATER_SOURCE,Drought_Risk,SOIL_PH,CROP_DURATION,TEMPERATURE,WATER_REQUIRED,RELATIVE_HUMIDITY,N,P,K
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.4,88,22,409,91,61,35,23
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.34,89,22,453,87,65,25,34
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.39,89,21,391,91,64,32,25
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.08,90,20,429,84,66,36,27
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.34,91,22,428,85,43,36,32
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.39,90,21,454,88,54,26,32
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.42,87,23,390,88,50,30,28
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.72,89,21,380,88,75,37,24
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.41,90,22,401,85,62,30,31
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.74,92,23,424,86,63,33,33
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.44,88,21,430,92,57,23,26
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.46,89,22,402,87,67,21,28
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.16,89,21,422,90,61,29,33
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.69,88,23,428,92,62,28,34
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.91,90,21,438,93,59,22,38
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.75,89,23,443,89,57,31,21
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.18,87,21,387,85,67,33,25
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.57,89,22,392,84,69,33,29
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.77,88,21,494,87,62,33,29
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.07,87,21,448,92,51,34,29
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.13,89,23,413,88,57,31,34
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.21,89,23,404,89,60,27,32
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.45,89,21,402,89,47,25,26
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.27,91,22,449,85,63,29,26
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.32,91,22,414,83,58,32,26
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.44,90,20,399,92,77,31,34
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.43,91,22,423,91,61,26,27
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.23,92,21,425,82,52,26,30
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.86,92,23,383,87,45,25,32
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.77,93,22,455,82,66,27,24
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.8,90,20,418,89,52,26,33
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.28,89,23,409,83,71,33,32
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.67,91,24,423,86,54,31,36
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.82,92,22,370,94,60,25,29
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.25,87,22,413,86,58,27,28
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.89,93,21,393,83,65,26,23
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.73,87,22,356,88,52,29,34
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.92,90,22,403,85,46,35,23
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.87,86,20,395,88,61,34,37
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.3,89,22,410,83,57,23,28
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.13,89,20,468,92,70,23,31
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.45,90,24,445,82,69,36,24
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.52,85,23,402,92,49,33,31
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.43,92,23,394,88,50,33,26
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.07,92,24,454,89,62,30,36
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.87,90,23,407,83,59,23,26
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.37,93,24,458,81,75,31,22
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.07,92,21,411,91,70,28,25
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.11,90,22,464,92,58,35,27
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.83,87,22,420,89,70,29,34
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.37,88,20,434,90,52,31,35
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.88,86,24,416,92,58,31,26
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.44,86,22,419,92,57,28,24
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.44,89,22,464,88,61,24,31
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.23,89,22,426,92,74,38,31
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.54,88,23,436,86,60,22,27
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.32,88,22,466,84,64,34,33
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.11,92,20,466,87,70,34,35
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.06,87,24,472,87,57,31,31
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.48,89,22,391,82,57,27,29
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.55,90,23,456,90,57,29,31
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.84,92,22,442,94,68,36,35
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.25,92,22,428,90,59,38,29
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.2,85,21,388,92,54,31,38
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.62,90,22,473,96,50,29,35
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.4,87,21,486,91,59,24,33
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.52,87,21,396,90,68,33,27
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.17,94,22,429,94,53,27,33
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.03,91,23,430,92,54,35,32
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.8,88,20,469,84,60,23,26
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.64,88,23,448,91,59,32,34
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.83,87,21,430,88,61,30,30
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.83,90,22,455,91,66,24,26
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.61,89,23,401,86,66,32,32
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.26,87,23,407,92,45,21,30
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.58,92,22,477,90,52,30,23
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.87,90,22,427,88,58,33,36
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.02,93,23,429,89,53,31,31
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.16,94,21,422,89,65,32,31
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.88,87,22,414,83,57,28,29
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.09,89,23,426,86,52,24,29
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.86,90,22,484,93,71,35,32
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.4,90,23,493,94,47,29,34
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.32,88,22,411,86,60,26,30
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.07,90,22,411,90,61,26,32
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.27,89,21,430,86,69,23,25
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.92,91,22,431,92,55,31,31
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.46,92,24,433,81,59,26,26
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.19,87,22,374,91,55,29,33
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.65,89,20,420,92,62,29,24
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.25,86,22,462,91,68,29,27
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.83,88,21,478,86,59,27,33
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.42,88,23,423,92,65,32,27
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.29,88,23,457,89,60,27,28
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.72,89,22,455,86,66,33,22
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.16,88,23,444,83,65,28,35
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.11,90,22,397,94,46,33,33
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.32,91,21,434,90,60,23,35
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.37,94,24,422,87,53,36,30
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.1,90,24,459,84,68,34,29
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.35,90,22,403,94,60,27,31
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.01,88,23,423,88,51,32,31
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.22,88,22,472,91,60,34,33
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.35,91,21,412,84,62,25,29
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.86,94,23,365,90,62,28,31
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.99,90,23,463,92,71,35,27
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.41,90,21,440,90,62,39,34
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.42,92,23,403,85,62,31,32
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.8,92,20,419,89,62,33,26
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.25,89,22,438,87,64,26,30
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.02,94,22,435,93,56,33,26
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.42,86,21,478,82,46,31,38
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.97,89,21,385,92,58,30,33
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.25,88,21,455,86,63,25,28
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.59,85,21,437,87,68,33,31
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.54,91,22,448,82,79,30,26
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.14,89,24,369,92,57,29,26
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.99,88,23,394,90,72,29,28
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.99,90,23,471,93,61,24,28
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.72,90,22,364,86,56,25,33
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.37,91,24,392,84,69,33,28
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.94,91,20,441,87,55,30,26
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.33,91,21,423,81,59,35,26
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.82,91,22,432,84,64,27,24
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.89,88,22,417,92,60,23,33
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.58,88,22,389,84,77,35,37
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.36,91,23,419,82,67,29,35
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.46,89,20,426,93,48,30,32
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.69,88,21,372,88,54,35,24
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.45,90,20,474,90,55,31,21
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.2,92,23,398,88,43,31,31
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.48,86,22,480,95,78,26,30
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.93,89,23,412,86,71,22,27
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.44,92,22,449,94,60,36,31
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.27,90,22,396,88,65,26,24
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.65,91,23,418,96,67,35,26
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.16,89,23,449,87,54,31,30
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.08,88,22,400,90,58,31,32
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.07,90,22,437,89,65,29,30
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.74,92,23,404,90,45,36,24
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.47,90,22,457,92,55,27,24
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.34,89,22,413,83,77,29,31
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.8,85,23,389,84,73,27,38
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.72,87,23,439,92,52,39,29
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.87,91,21,419,88,58,32,25
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.57,89,22,409,88,59,33,30
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.37,92,22,421,85,61,28,26
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.24,88,23,406,81,72,29,24
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.27,93,24,417,86,52,36,34
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.6,87,20,376,83,64,31,34
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.04,86,21,415,84,56,24,29
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.62,87,23,422,89,54,29,26
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.95,89,21,433,85,60,29,28
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.97,87,22,443,90,77,28,33
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.67,92,23,428,84,48,27,32
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.7,89,22,423,88,64,38,33
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.22,90,23,492,86,44,35,32
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.17,87,22,412,91,66,32,25
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.57,89,22,385,87,64,30,30
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.37,90,21,454,87,55,38,25
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.26,89,21,379,82,56,28,32
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,7.26,85,22,410,86,54,29,22
sunflower,oil seeds,"Loamy, silty loam, clay loam, well-drained soils",Zaid,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.83,93,22,415,84,45,37,24
