CROPS,TYPE_OF_CROP,SOIL,SEASON,SOWN,HARVESTED,WATER_SOURCE,Drought_Risk,SOIL_PH,CROP_DURATION,TEMPERATURE,WATER_REQUIRED,RELATIVE_HUMIDITY,N,P,K
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.19,94,26,334,16,39,25,23
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,5.99,97,27,347,17,31,25,22
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.29,94,24,334,16,39,24,23
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.18,95,32,344,16,39,26,26
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.08,92,29,340,18,36,25,24
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.3,91,29,337,16,36,25,25
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.06,92,26,344,15,38,26,23
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,5.94,98,19,335,18,31,24,22
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.32,95,22,339,16,32,28,23
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.39,94,34,341,16,33,23,22
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.11,98,19,344,17,38,25,28
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.28,92,27,341,18,37,24,26
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.46,97,28,336,18,36,20,22
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.35,96,26,343,16,35,25,26
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.7,94,34,331,16,32,21,24
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.36,90,32,343,17,31,22,26
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.44,93,17,332,17,35,23,26
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.33,95,35,338,18,32,22,21
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.71,96,37,346,16,35,23,26
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,5.91,93,28,336,17,35,22,27
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.47,95,15,341,19,33,20,23
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.51,93,38,337,18,34,26,27
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.4,92,27,342,16,35,25,22
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.33,98,33,338,16,36,25,22
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.04,95,21,336,19,33,25,23
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.06,93,31,346,17,36,22,24
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.43,92,25,342,19,32,28,28
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.02,97,30,338,16,31,24,26
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.28,95,23,340,16,31,25,26
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.36,96,25,338,18,35,24,22
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,5.92,93,30,341,16,34,24,24
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.69,91,29,348,17,35,25,27
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.77,93,40,342,17,36,21,21
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,5.72,98,22,341,17,32,21,28
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.21,94,29,337,17,36,28,25
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.09,94,20,344,16,37,22,22
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.43,93,23,339,18,31,29,28
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,5.85,95,13,344,19,35,22,26
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.77,92,16,339,17,35,25,22
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.22,97,16,337,18,35,23,25
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.65,91,36,341,18,35,22,25
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.17,96,22,334,17,32,24,26
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,5.61,95,40,346,16,33,24,23
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.9,97,18,334,16,36,28,23
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,5.87,95,29,341,17,37,26,28
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.49,95,40,334,16,36,25,24
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.46,96,17,342,18,33,25,22
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.23,95,20,340,18,35,23,23
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.31,97,26,342,17,36,24,26
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.1,95,34,345,19,32,24,27
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,5.88,92,31,336,16,33,25,24
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.04,98,34,335,17,38,24,28
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.62,95,21,341,16,39,27,25
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.45,95,22,346,16,32,27,23
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.19,94,37,342,17,39,24,25
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.61,96,17,343,18,31,22,23
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.82,91,22,334,18,39,23,22
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.08,95,34,346,17,35,21,26
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.19,94,29,337,18,36,26,27
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.67,94,39,340,17,32,22,26
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,5.74,91,14,337,15,34,26,29
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,5.93,95,16,338,18,36,25,25
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,5.94,94,26,339,17,35,25,21
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.04,95,24,346,16,35,22,26
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.46,93,21,334,17,37,27,25
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.72,96,21,347,19,33,22,24
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.2,93,11,338,16,35,24,23
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.36,95,32,342,17,35,26,23
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,5.92,93,29,339,15,36,24,26
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.33,90,14,338,17,33,26,23
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.13,93,18,338,18,37,23,24
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.41,95,32,349,19,36,26,24
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.56,95,38,349,16,34,24,21
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.37,98,20,345,16,36,26,27
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.18,96,18,346,17,36,24,26
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,5.99,93,42,336,17,33,24,26
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,5.87,92,28,338,18,35,24,21
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,5.67,96,17,343,16,33,25,25
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.22,92,26,343,17,34,21,25
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.66,95,18,338,17,35,27,26
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.12,93,41,340,17,32,26,25
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,5.62,96,42,343,15,34,26,27
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.37,94,21,333,16,33,26,26
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.42,97,24,345,18,34,24,23
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.56,95,20,346,17,32,26,26
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.12,98,28,343,17,36,24,23
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,5.86,91,34,344,15,33,21,22
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.27,95,31,333,17,34,23,28
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.86,94,30,339,16,35,22,23
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.4,94,11,340,17,37,25,21
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,5.98,93,26,343,19,36,25,27
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,5.79,96,28,345,17,34,27,24
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,5.94,98,16,340,17,33,24,22
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.22,91,28,338,17,35,28,22
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.22,94,37,337,18,34,28,21
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.35,94,27,342,18,32,25,26
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.77,91,33,340,18,36,21,26
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.23,94,29,346,18,34,22,25
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.63,92,15,334,17,34,24,22
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.24,95,16,339,17,34,24,24
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.37,96,27,339,16,35,23,25
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,5.78,92,21,345,18,35,26,24
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,5.86,95,26,345,16,36,25,27
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,5.94,96,38,339,17,34,24,25
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,5.95,96,16,343,17,33,24,23
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.02,96,24,334,16,33,25,25
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.37,94,40,339,18,34,26,21
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.14,95,29,339,16,38,27,21
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.25,98,27,339,16,35,27,23
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.46,94,26,340,17,34,25,24
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.5,92,40,349,18,39,22,25
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.14,94,39,343,17,32,25,27
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.64,95,28,345,15,34,23,25
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.28,92,27,334,17,38,28,24
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,5.84,91,22,330,18,35,24,21
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.23,94,26,338,17,31,24,24
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.43,91,21,347,16,31,24,26
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.48,93,26,344,17,35,21,25
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.05,95,20,340,15,32,25,23
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.11,96,19,339,17,32,20,21
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.6,94,28,346,16,35,25,24
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.61,93,28,345,16,35,27,26
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,5.81,95,20,344,17,39,24,28
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.22,96,32,332,17,31,23,22
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,5.97,92,17,345,16,37,21,20
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.35,97,33,341,17,38,26,23
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.56,96,16,331,17,35,24,22
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.06,96,21,342,18,35,23,21
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,5.68,95,26,343,18,35,22,23
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.74,94,25,335,18,34,22,22
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.62,94,34,343,15,35,28,23
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.44,96,22,347,17,36,25,29
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.14,97,18,333,19,34,24,23
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,5.95,95,15,338,17,36,26,25
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.09,95,18,338,18,36,22,25
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.13,99,15,337,18,35,23,21
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.22,97,19,347,17,36,24,29
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,5.86,97,18,345,17,35,27,26
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,5.93,92,40,341,17,36,25,22
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,5.91,98,20,339,19,36,23,24
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.64,94,27,344,16,37,27,27
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,5.96,92,21,344,16,35,22,23
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.11,96,37,345,17,38,21,26
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.16,99,22,340,19,33,27,28
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.06,91,27,334,17,34,26,25
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.48,93,26,335,16,39,24,22
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.71,95,27,339,18,37,26,26
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.04,96,25,344,19,38,26,23
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.14,95,15,340,15,32,21,22
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.15,95,23,340,18,33,27,28
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.51,96,36,342,16,35,24,23
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,5.59,94,32,342,19,35,27,27
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.2,94,28,340,18,30,25,23
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.22,94,39,344,15,34,24,25
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.26,94,28,339,17,32,27,26
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,5.85,97,19,343,17,35,26,27
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,5.73,95,28,338,17,34,28,27
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.49,94,32,337,17,39,22,27
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.53,93,34,347,18,34,24,26
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,5.93,96,21,347,17,34,24,26
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,5.81,95,31,340,18,30,24,26
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.24,97,34,332,16,37,24,24
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,5.63,97,25,334,17,37,23,26
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.74,94,30,338,16,35,21,25
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.01,99,29,338,19,36,25,27
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.25,91,30,335,17,34,20,24
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.16,93,17,342,19,38,23,25
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.58,94,40,339,16,35,21,22
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.78,94,25,347,17,37,22,24
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.27,91,22,336,16,36,29,23
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.39,99,32,342,18,38,24,28
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.23,94,26,341,16,37,21,25
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.55,95,20,333,17,37,25,24
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.15,99,25,346,17,38,25,23
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.18,95,37,331,16,37,24,28
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.19,95,30,340,18,32,25,25
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,5.91,94,17,336,18,31,24,24
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.51,92,14,337,18,36,28,29
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.08,95,34,336,19,32,23,26
panivaragu,millets,"sandy Loamy soil,black cotton soil",kharif,"Jun,Jul","Sep,Oct","irrigated,rainfed",,6.13,99,27,337,16,32,22,29
