CROPS,TYPE_OF_CROP,SOIL,SEASON,SOWN,HARVESTED,WATER_SOURCE,SOIL_PH,CROPDURATION,TEMPERATURE,WATERREQUIRED,RELATIVE_HUMIDITY,N,P,K
maize,cereals,Red soil,kharif,Jun,Oct,rainfed,6.27,107.58,22.65,654.93,72.91,150.99,75.49,75.49
maize,cereals,Red soil,kharif,Jul,Sep,irrigated,6.47,108.22,23.8,693.27,76.11,158.65,79.33,79.33
maize,cereals,Red soil,kharif,Jun,Sep,irrigated,6.56,108.54,24.38,712.68,77.72,162.54,81.27,81.27
maize,cereals,Red soil,kharif,Jul,Sep,rainfed,6.13,107.11,21.79,626.4,70.53,145.28,72.64,72.64
maize,cereals,Red soil,kharif,Jun,Sep,irrigated,5.94,106.48,20.67,588.97,67.41,137.79,68.9,68.9
maize,cereals,Red soil,kharif,Jun,Sep,irrigated,6.06,106.88,21.39,612.84,69.4,142.57,71.28,71.28
maize,cereals,Red soil,kharif,Jun,Sep,irrigated,6.2,107.35,22.23,640.84,71.74,148.17,74.08,74.08
maize,cereals,Red soil,kharif,Jun,Oct,irrigated,6.48,108.25,23.86,695.23,76.27,159.05,79.52,79.52
maize,cereals,Red soil,kharif,Jul,Sep,rainfed,6.52,108.4,24.12,703.96,77.0,160.79,80.4,80.4
maize,cereals,Red soil,kharif,Jul,Oct,rainfed,5.65,105.5,18.91,530.19,62.52,126.04,63.02,63.02
maize,cereals,Red soil,kharif,Jul,Sep,irrigated,6.26,107.52,22.54,651.34,72.61,150.27,75.13,75.13
maize,cereals,Red soil,kharif,Jun,Sep,irrigated,6.2,107.33,22.19,639.6,71.63,147.92,73.96,73.96
maize,cereals,Red soil,kharif,Jul,Oct,rainfed,6.06,106.86,21.36,611.87,69.32,142.37,71.19,71.19
maize,cereals,Red soil,kharif,Jul,Sep,rainfed,5.96,106.52,20.74,591.47,67.62,138.29,69.15,69.15
maize,cereals,Red soil,kharif,Jul,Sep,rainfed,6.15,107.15,21.87,629.11,70.76,145.82,72.91,72.91
maize,cereals,Red soil,kharif,Jun,Oct,irrigated,6.64,108.81,24.85,728.47,79.04,165.69,82.85,82.85
maize,cereals,Red soil,kharif,Jul,Sep,irrigated,6.14,107.12,21.81,627.13,70.59,145.43,72.71,72.71
maize,cereals,Red soil,kharif,Jul,Oct,rainfed,6.26,107.54,22.57,652.35,72.7,150.47,75.23,75.23
maize,cereals,Red soil,kharif,Jun,Sep,rainfed,6.38,107.94,23.3,676.58,74.71,155.32,77.66,77.66
maize,cereals,Red soil,kharif,Jun,Oct,irrigated,6.16,107.21,21.98,632.61,71.05,146.52,73.26,73.26
maize,cereals,Red soil,kharif,Jun,Oct,rainfed,6.72,109.07,25.33,744.42,80.37,168.88,84.44,84.44
maize,cereals,Red soil,kharif,Jun,Oct,irrigated,6.69,108.97,25.15,738.24,79.85,167.65,83.82,83.82
maize,cereals,Red soil,kharif,Jun,Sep,irrigated,6.08,106.94,21.5,616.66,69.72,143.33,71.67,71.67
maize,cereals,Red soil,kharif,Jun,Sep,irrigated,6.25,107.49,22.49,649.66,72.47,149.93,74.97,74.97
maize,cereals,Red soil,kharif,Jul,Sep,irrigated,6.12,107.07,21.72,623.98,70.33,144.8,72.4,72.4
maize,cereals,Red soil,kharif,Jun,Sep,rainfed,6.11,107.03,21.65,621.66,70.14,144.33,72.17,72.17
maize,cereals,Red soil,kharif,Jul,Sep,rainfed,5.81,106.02,19.84,561.36,65.11,132.27,66.14,66.14
maize,cereals,Red soil,kharif,Jul,Sep,rainfed,6.32,107.73,22.92,663.87,73.66,152.77,76.39,76.39
maize,cereals,Red soil,kharif,Jul,Sep,irrigated,6.25,107.51,22.51,650.33,72.53,150.07,75.03,75.03
maize,cereals,Red soil,kharif,Jul,Sep,irrigated,5.85,106.15,20.07,569.03,65.75,133.81,66.9,66.9
maize,cereals,Red soil,kharif,Jul,Oct,irrigated,6.1,107.01,21.62,620.75,70.06,144.15,72.07,72.07
maize,cereals,Red soil,kharif,Jun,Sep,rainfed,6.58,108.6,24.49,716.17,78.01,163.23,81.62,81.62
maize,cereals,Red soil,kharif,Jun,Sep,irrigated,6.07,106.91,21.44,614.73,69.56,142.95,71.47,71.47
maize,cereals,Red soil,kharif,Jun,Oct,rainfed,5.99,106.62,20.92,597.28,68.11,139.46,69.73,69.73
maize,cereals,Red soil,kharif,Jul,Oct,rainfed,6.24,107.48,22.46,648.68,72.39,149.74,74.87,74.87
maize,cereals,Red soil,kharif,Jun,Oct,irrigated,6.79,109.29,25.73,757.65,81.47,171.53,85.76,85.76
maize,cereals,Red soil,kharif,Jun,Sep,rainfed,6.08,106.92,21.45,615.13,69.59,143.03,71.51,71.51
maize,cereals,Red soil,kharif,Jun,Sep,rainfed,6.36,107.87,23.17,672.23,74.35,154.45,77.22,77.22
maize,cereals,Red soil,kharif,Jul,Sep,rainfed,6.43,108.09,23.56,685.46,75.46,157.09,78.55,78.55
maize,cereals,Red soil,kharif,Jun,Oct,irrigated,6.07,106.91,21.43,614.42,69.53,142.88,71.44,71.44
maize,cereals,Red soil,kharif,Jul,Oct,rainfed,6.4,108.0,23.41,680.28,75.02,156.06,78.03,78.03
maize,cereals,Red soil,kharif,Jun,Sep,rainfed,6.17,107.22,21.99,633.16,71.1,146.63,73.32,73.32
maize,cereals,Red soil,kharif,Jul,Oct,rainfed,6.33,107.78,23.01,666.85,73.9,153.37,76.69,76.69
maize,cereals,Red soil,kharif,Jun,Oct,irrigated,6.34,107.78,23.01,667.01,73.92,153.4,76.7,76.7
maize,cereals,Red soil,kharif,Jul,Oct,rainfed,6.27,107.57,22.63,654.48,72.87,150.9,75.45,75.45
maize,cereals,Red soil,kharif,Jul,Oct,rainfed,5.92,106.39,20.5,583.39,66.95,136.68,68.34,68.34
maize,cereals,Red soil,kharif,Jun,Oct,rainfed,6.49,108.31,23.96,698.58,76.55,159.72,79.86,79.86
maize,cereals,Red soil,kharif,Jun,Sep,irrigated,6.13,107.11,21.8,626.79,70.57,145.36,72.68,72.68
maize,cereals,Red soil,kharif,Jun,Sep,rainfed,6.03,106.76,21.17,605.62,68.8,141.12,70.56,70.56
maize,cereals,Red soil,kharif,Jun,Oct,irrigated,5.82,106.06,19.91,563.61,65.3,132.72,66.36,66.36
maize,cereals,Red soil,kharif,Jul,Oct,irrigated,6.31,107.69,22.84,661.46,73.46,152.29,76.15,76.15
maize,cereals,Red soil,kharif,Jul,Oct,rainfed,6.36,107.88,23.19,672.98,74.41,154.6,77.3,77.3
maize,cereals,Red soil,kharif,Jun,Sep,irrigated,5.73,105.75,19.35,545.03,63.75,129.01,64.5,64.5
maize,cereals,Red soil,kharif,Jul,Sep,rainfed,6.26,107.53,22.55,651.51,72.63,150.3,75.15,75.15
maize,cereals,Red soil,kharif,Jun,Oct,rainfed,6.06,106.88,21.38,612.6,69.38,142.52,71.26,71.26
maize,cereals,Red soil,kharif,Jun,Oct,irrigated,6.34,107.81,23.06,668.56,74.05,153.71,76.86,76.86
maize,cereals,Red soil,kharif,Jul,Sep,irrigated,6.02,106.72,21.1,603.32,68.61,140.66,70.33,70.33
maize,cereals,Red soil,kharif,Jun,Sep,rainfed,6.37,107.91,23.25,674.85,74.57,154.97,77.49,77.49
maize,cereals,Red soil,kharif,Jul,Sep,rainfed,6.18,107.26,22.07,635.65,71.3,147.13,73.56,73.56
maize,cereals,Red soil,kharif,Jul,Sep,irrigated,6.63,108.77,24.78,725.92,78.83,165.18,82.59,82.59
maize,cereals,Red soil,kharif,Jun,Oct,rainfed,5.98,106.59,20.87,595.65,67.97,139.13,69.56,69.56
maize,cereals,Red soil,kharif,Jun,Sep,irrigated,6.15,107.16,21.89,629.58,70.8,145.92,72.96,72.96
maize,cereals,Red soil,kharif,Jul,Oct,irrigated,5.95,106.5,20.7,589.86,67.49,137.97,68.99,68.99
maize,cereals,Red soil,kharif,Jul,Oct,irrigated,6.61,108.69,24.64,721.47,78.46,164.29,82.15,82.15
maize,cereals,Red soil,kharif,Jun,Sep,irrigated,6.54,108.46,24.24,707.84,77.32,161.57,80.78,80.78
maize,cereals,Red soil,kharif,Jul,Oct,irrigated,6.09,106.96,21.53,617.62,69.8,143.52,71.76,71.76
maize,cereals,Red soil,kharif,Jul,Oct,rainfed,6.35,107.84,23.12,670.56,74.21,154.11,77.06,77.06
maize,cereals,Red soil,kharif,Jun,Oct,rainfed,6.48,108.25,23.85,695.08,76.26,159.02,79.51,79.51
maize,cereals,Red soil,kharif,Jun,Sep,irrigated,6.28,107.62,22.71,656.92,73.08,151.38,75.69,75.69
maize,cereals,Red soil,kharif,Jul,Oct,irrigated,6.27,107.56,22.61,653.71,72.81,150.74,75.37,75.37
maize,cereals,Red soil,kharif,Jul,Sep,rainfed,6.08,106.92,21.45,615.09,69.59,143.02,71.51,71.51
maize,cereals,Red soil,kharif,Jun,Oct,rainfed,5.92,106.4,20.53,584.23,67.02,136.85,68.42,68.42
maize,cereals,Red soil,kharif,Jul,Sep,rainfed,6.56,108.55,24.39,712.99,77.75,162.6,81.3,81.3
maize,cereals,Red soil,kharif,Jun,Sep,irrigated,6.57,108.56,24.42,713.89,77.82,162.78,81.39,81.39
maize,cereals,Red soil,kharif,Jun,Oct,irrigated,6.33,107.78,23.01,666.96,73.91,153.39,76.7,76.7
maize,cereals,Red soil,kharif,Jun,Sep,irrigated,6.15,107.16,21.88,629.3,70.78,145.86,72.93,72.93
maize,cereals,Red soil,kharif,Jul,Sep,rainfed,6.15,107.18,21.92,630.68,70.89,146.14,73.07,73.07
maize,cereals,Red soil,kharif,Jun,Oct,rainfed,6.4,108.0,23.4,679.94,74.99,155.99,77.99,77.99
maize,cereals,Red soil,kharif,Jul,Oct,rainfed,6.56,108.55,24.39,712.96,77.75,162.59,81.3,81.3
maize,cereals,Red soil,kharif,Jul,Sep,irrigated,6.55,108.5,24.31,710.29,77.52,162.06,81.03,81.03
maize,cereals,Red soil,kharif,Jul,Oct,irrigated,6.44,108.14,23.65,688.46,75.71,157.69,78.85,78.85
maize,cereals,Red soil,kharif,Jul,Oct,rainfed,6.34,107.8,23.04,668.14,74.01,153.63,76.81,76.81
maize,cereals,Red soil,kharif,Jul,Sep,irrigated,5.91,106.36,20.44,581.47,66.79,136.29,68.15,68.15
maize,cereals,Red soil,kharif,Jun,Sep,rainfed,6.0,106.68,21.02,600.8,68.4,140.16,70.08,70.08
maize,cereals,Red soil,kharif,Jul,Sep,rainfed,6.57,108.56,24.4,713.37,77.78,162.67,81.34,81.34
maize,cereals,Red soil,kharif,Jul,Oct,irrigated,6.32,107.72,22.9,663.46,73.62,152.69,76.35,76.35
maize,cereals,Red soil,kharif,Jul,Oct,irrigated,5.67,105.58,19.04,534.64,62.89,126.93,63.46,63.46
maize,cereals,Red soil,kharif,Jul,Sep,rainfed,5.93,106.44,20.6,586.64,67.22,137.33,68.66,68.66
maize,cereals,Red soil,kharif,Jul,Oct,irrigated,6.36,107.85,23.13,671.04,74.25,154.21,77.1,77.1
maize,cereals,Red soil,kharif,Jun,Oct,rainfed,5.63,105.43,18.77,525.53,62.13,125.11,62.55,62.55
maize,cereals,Red soil,kharif,Jul,Oct,irrigated,6.0,106.68,21.02,600.63,68.39,140.13,70.06,70.06
maize,cereals,Red soil,kharif,Jul,Sep,irrigated,6.28,107.6,22.68,656.11,73.01,151.22,75.61,75.61
maize,cereals,Red soil,kharif,Jun,Oct,rainfed,6.37,107.92,23.25,674.99,74.58,155.0,77.5,77.5
maize,cereals,Red soil,kharif,Jun,Oct,irrigated,6.35,107.82,23.08,669.48,74.12,153.9,76.95,76.95
maize,cereals,Red soil,kharif,Jun,Oct,irrigated,6.06,106.87,21.37,612.23,69.35,142.45,71.22,71.22
maize,cereals,Red soil,kharif,Jun,Oct,irrigated,6.39,107.97,23.34,677.9,74.83,155.58,77.79,77.79
maize,cereals,Red soil,kharif,Jul,Sep,rainfed,6.07,106.91,21.43,614.36,69.53,142.87,71.44,71.44
maize,cereals,Red soil,kharif,Jun,Sep,irrigated,6.14,107.12,21.82,627.43,70.62,145.49,72.74,72.74
maize,cereals,Red soil,kharif,Jul,Sep,rainfed,6.42,108.05,23.49,683.07,75.26,156.61,78.31,78.31
maize,cereals,Red soil,kharif,Jun,Sep,irrigated,6.35,107.82,23.07,669.16,74.1,153.83,76.92,76.92
maize,cereals,Red soil,kharif,Jun,Sep,irrigated,6.51,108.36,24.04,701.45,76.79,160.29,80.15,80.15
maize,cereals,Red soil,kharif,Jul,Sep,irrigated,6.35,107.84,23.11,670.24,74.19,154.05,77.02,77.02
maize,cereals,Red soil,kharif,Jul,Sep,irrigated,6.29,107.64,22.76,658.58,73.22,151.72,75.86,75.86
maize,cereals,Red soil,kharif,Jul,Sep,irrigated,5.92,106.41,20.53,584.4,67.03,136.88,68.44,68.44
maize,cereals,Red soil,kharif,Jul,Sep,rainfed,6.17,107.22,21.99,633.15,71.1,146.63,73.32,73.32
maize,cereals,Red soil,kharif,Jun,Sep,irrigated,6.09,106.98,21.56,618.73,69.89,143.75,71.87,71.87
maize,cereals,Red soil,kharif,Jul,Sep,irrigated,6.08,106.92,21.46,615.43,69.62,143.09,71.54,71.54
maize,cereals,Red soil,kharif,Jul,Oct,irrigated,6.73,109.09,25.36,745.35,80.45,169.07,84.53,84.53
maize,cereals,Red soil,kharif,Jun,Oct,rainfed,6.18,107.27,22.09,636.47,71.37,147.29,73.65,73.65
maize,cereals,Red soil,kharif,Jul,Sep,rainfed,6.56,108.53,24.35,711.59,77.63,162.32,81.16,81.16
maize,cereals,Red soil,kharif,Jul,Sep,rainfed,6.33,107.78,23.0,666.7,73.89,153.34,76.67,76.67
maize,cereals,Red soil,kharif,Jun,Oct,rainfed,6.46,108.18,23.73,691.02,75.92,158.2,79.1,79.1
maize,cereals,Red soil,kharif,Jul,Sep,irrigated,6.25,107.51,22.51,650.33,72.53,150.07,75.03,75.03
maize,cereals,Red soil,kharif,Jun,Sep,irrigated,6.3,107.66,22.79,659.67,73.31,151.93,75.97,75.97
maize,cereals,Red soil,kharif,Jul,Oct,rainfed,6.25,107.48,22.47,649.06,72.42,149.81,74.91,74.91
maize,cereals,Red soil,kharif,Jun,Oct,irrigated,6.04,106.79,21.22,607.21,68.93,141.44,70.72,70.72
maize,cereals,Red soil,kharif,Jun,Sep,irrigated,6.4,107.99,23.38,679.42,74.95,155.88,77.94,77.94
maize,cereals,Red soil,kharif,Jul,Sep,irrigated,6.11,107.02,21.63,621.06,70.09,144.21,72.11,72.11
maize,cereals,Red soil,kharif,Jul,Sep,irrigated,5.76,105.88,19.58,552.51,64.38,130.5,65.25,65.25
maize,cereals,Red soil,kharif,Jun,Oct,rainfed,6.34,107.81,23.06,668.6,74.05,153.72,76.86,76.86
maize,cereals,Red soil,kharif,Jun,Sep,rainfed,6.02,106.73,21.12,603.85,68.65,140.77,70.38,70.38
maize,cereals,Red soil,kharif,Jul,Oct,rainfed,6.64,108.79,24.82,727.43,78.95,165.49,82.74,82.74
maize,cereals,Red soil,kharif,Jun,Oct,irrigated,6.67,108.89,25.01,733.58,79.47,166.72,83.36,83.36
maize,cereals,Red soil,kharif,Jul,Oct,irrigated,6.59,108.64,24.55,718.21,78.18,163.64,81.82,81.82
maize,cereals,Red soil,kharif,Jun,Sep,rainfed,6.17,107.22,22.0,633.47,71.12,146.69,73.35,73.35
maize,cereals,Red soil,kharif,Jul,Oct,rainfed,5.72,105.73,19.31,543.72,63.64,128.74,64.37,64.37
maize,cereals,Red soil,kharif,Jun,Oct,rainfed,6.61,108.71,24.68,722.75,78.56,164.55,82.27,82.27
maize,cereals,Red soil,kharif,Jul,Oct,irrigated,6.2,107.35,22.23,640.97,71.75,148.19,74.1,74.1
maize,cereals,Red soil,kharif,Jun,Sep,rainfed,6.7,109.01,25.23,740.85,80.07,168.17,84.09,84.09
maize,cereals,Red soil,kharif,Jul,Oct,rainfed,6.69,108.98,25.17,738.94,79.91,167.79,83.89,83.89
maize,cereals,Red soil,kharif,Jun,Sep,rainfed,6.51,108.37,24.07,702.26,76.86,160.45,80.23,80.23
maize,cereals,Red soil,kharif,Jun,Oct,irrigated,6.12,107.05,21.69,623.06,70.25,144.61,72.31,72.31
maize,cereals,Red soil,kharif,Jun,Oct,rainfed,6.18,107.26,22.06,635.43,71.29,147.09,73.54,73.54
maize,cereals,Red soil,kharif,Jul,Sep,irrigated,6.51,108.36,24.06,701.86,76.82,160.37,80.19,80.19
maize,cereals,Red soil,kharif,Jun,Oct,irrigated,6.13,107.1,21.79,626.25,70.52,145.25,72.63,72.63
maize,cereals,Red soil,kharif,Jul,Sep,irrigated,6.01,106.71,21.07,602.37,68.53,140.47,70.24,70.24
maize,cereals,Red soil,kharif,Jul,Sep,irrigated,6.29,107.62,22.71,657.12,73.09,151.42,75.71,75.71
maize,cereals,Red soil,kharif,Jul,Sep,rainfed,6.63,108.76,24.77,725.7,78.81,165.14,82.57,82.57
maize,cereals,Red soil,kharif,Jul,Oct,irrigated,6.38,107.93,23.27,675.58,74.63,155.12,77.56,77.56
maize,cereals,Red soil,kharif,Jun,Oct,rainfed,6.29,107.65,22.76,658.8,73.23,151.76,75.88,75.88
maize,cereals,Red soil,kharif,Jul,Oct,irrigated,5.93,106.42,20.56,585.42,67.12,137.08,68.54,68.54
maize,cereals,Red soil,kharif,Jul,Sep,rainfed,6.32,107.74,22.94,664.58,73.71,152.92,76.46,76.46
maize,cereals,Red soil,kharif,Jun,Sep,rainfed,6.82,109.4,25.92,764.06,82.0,172.81,86.41,86.41
maize,cereals,Red soil,kharif,Jun,Oct,rainfed,5.98,106.6,20.89,596.22,68.02,139.24,69.62,69.62
maize,cereals,Red soil,kharif,Jul,Sep,irrigated,6.26,107.54,22.57,652.29,72.69,150.46,75.23,75.23
maize,cereals,Red soil,kharif,Jun,Sep,rainfed,6.54,108.46,24.24,707.85,77.32,161.57,80.78,80.78
maize,cereals,Red soil,kharif,Jul,Oct,rainfed,6.41,108.04,23.47,682.19,75.18,156.44,78.22,78.22
maize,cereals,Red soil,kharif,Jul,Oct,irrigated,6.38,107.93,23.27,675.72,74.64,155.14,77.57,77.57
maize,cereals,Red soil,kharif,Jul,Sep,rainfed,6.38,107.94,23.29,676.5,74.71,155.3,77.65,77.65
maize,cereals,Red soil,kharif,Jul,Oct,irrigated,6.16,107.2,21.96,632.06,71.0,146.41,73.21,73.21
maize,cereals,Red soil,kharif,Jun,Sep,irrigated,6.11,107.05,21.69,622.93,70.24,144.59,72.29,72.29
maize,cereals,Red soil,kharif,Jun,Sep,irrigated,6.47,108.23,23.81,693.62,76.14,158.72,79.36,79.36
maize,cereals,Red soil,kharif,Jul,Sep,irrigated,6.47,108.23,23.81,693.76,76.15,158.75,79.38,79.38
maize,cereals,Red soil,kharif,Jun,Oct,irrigated,6.53,108.42,24.16,705.4,77.12,161.08,80.54,80.54
maize,cereals,Red soil,kharif,Jul,Sep,irrigated,6.59,108.63,24.53,717.7,78.14,163.54,81.77,81.77
maize,cereals,Red soil,kharif,Jul,Sep,rainfed,6.26,107.52,22.54,651.42,72.62,150.28,75.14,75.14
maize,cereals,Red soil,kharif,Jul,Oct,irrigated,6.25,107.5,22.51,650.19,72.52,150.04,75.02,75.02
maize,cereals,Red soil,kharif,Jul,Sep,irrigated,6.46,108.19,23.75,691.63,75.97,158.33,79.16,79.16
maize,cereals,Red soil,kharif,Jun,Oct,rainfed,6.35,107.82,23.08,669.21,74.1,153.84,76.92,76.92
maize,cereals,Red soil,kharif,Jun,Oct,rainfed,6.38,107.94,23.29,676.42,74.7,155.28,77.64,77.64
maize,cereals,Red soil,kharif,Jul,Oct,irrigated,6.46,108.19,23.74,691.19,75.93,158.24,79.12,79.12
maize,cereals,Red soil,kharif,Jul,Oct,irrigated,6.56,108.52,24.33,711.05,77.59,162.21,81.1,81.1
maize,cereals,Red soil,kharif,Jun,Sep,irrigated,6.15,107.15,21.87,629.16,70.76,145.83,72.92,72.92
maize,cereals,Red soil,kharif,Jul,Sep,irrigated,6.17,107.24,22.03,634.19,71.18,146.84,73.42,73.42
maize,cereals,Red soil,kharif,Jun,Oct,rainfed,5.92,106.41,20.53,584.49,67.04,136.9,68.45,68.45
maize,cereals,Red soil,kharif,Jul,Sep,rainfed,6.3,107.66,22.8,659.85,73.32,151.97,75.98,75.98
maize,cereals,Red soil,kharif,Jul,Oct,rainfed,5.8,106.01,19.82,560.79,65.07,132.16,66.08,66.08
maize,cereals,Red soil,kharif,Jun,Sep,irrigated,6.23,107.43,22.37,645.69,72.14,149.14,74.57,74.57
maize,cereals,Red soil,kharif,Jul,Oct,irrigated,6.28,107.59,22.66,655.34,72.95,151.07,75.53,75.53
maize,cereals,Red soil,kharif,Jun,Sep,rainfed,6.11,107.03,21.66,621.91,70.16,144.38,72.19,72.19
maize,cereals,Red soil,kharif,Jun,Oct,irrigated,6.31,107.69,22.84,661.45,73.45,152.29,76.15,76.15
maize,cereals,Red soil,kharif,Jul,Sep,irrigated,5.79,105.95,19.72,557.23,64.77,131.45,65.72,65.72
maize,cereals,Red soil,kharif,Jun,Oct,irrigated,5.81,106.03,19.85,561.64,65.14,132.33,66.16,66.16
maize,cereals,Red soil,kharif,Jun,Oct,rainfed,6.48,108.27,23.88,696.1,76.34,159.22,79.61,79.61
maize,cereals,Red soil,kharif,Jul,Sep,irrigated,6.16,107.2,21.96,632.15,71.01,146.43,73.22,73.22
maize,cereals,Red soil,kharif,Jul,Sep,irrigated,5.97,106.55,20.8,593.22,67.77,138.64,69.32,69.32
maize,cereals,Red soil,kharif,Jul,Oct,irrigated,6.26,107.55,22.58,652.78,72.73,150.56,75.28,75.28
maize,cereals,Red soil,kharif,Jul,Oct,irrigated,6.43,108.11,23.6,686.82,75.57,157.36,78.68,78.68
maize,cereals,Red soil,kharif,Jul,Oct,irrigated,6.05,106.85,21.32,610.81,69.23,142.16,71.08,71.08
maize,cereals,Red soil,kharif,Jun,Oct,irrigated,6.33,107.76,22.97,665.61,73.8,153.12,76.56,76.56
maize,cereals,Red soil,kharif,Jul,Oct,irrigated,5.91,106.36,20.46,581.86,66.82,136.37,68.19,68.19
maize,cereals,Red soil,kharif,Jun,Sep,irrigated,5.85,106.15,20.07,569.13,65.76,133.83,66.91,66.91
maize,cereals,Red soil,kharif,Jun,Sep,rainfed,6.27,107.57,22.62,653.92,72.83,150.78,75.39,75.39
maize,cereals,Red soil,kharif,Jun,Sep,rainfed,6.28,107.58,22.65,655.09,72.92,151.02,75.51,75.51
maize,cereals,Red soil,kharif,Jul,Oct,rainfed,6.34,107.79,23.03,667.53,73.96,153.51,76.75,76.75
maize,cereals,Red soil,kharif,Jun,Oct,rainfed,6.4,108.0,23.4,679.96,75.0,155.99,78.0,78.0
maize,cereals,Red soil,kharif,Jun,Sep,rainfed,6.74,109.13,25.43,747.63,80.64,169.53,84.76,84.76
maize,cereals,Red soil,kharif,Jul,Sep,irrigated,6.26,107.53,22.56,652.04,72.67,150.41,75.2,75.2
maize,cereals,Red soil,kharif,Jul,Oct,irrigated,6.14,107.12,21.81,627.09,70.59,145.42,72.71,72.71
maize,cereals,Red soil,kharif,Jul,Sep,irrigated,6.46,108.18,23.73,691.09,75.92,158.22,79.11,79.11
maize,cereals,Red soil,kharif,Jul,Oct,irrigated,6.1,106.99,21.59,619.58,69.96,143.92,71.96,71.96
maize,cereals,Red soil,kharif,Jul,Oct,rainfed,6.21,107.37,22.27,642.34,71.86,148.47,74.23,74.23
maize,cereals,Red soil,kharif,Jun,Oct,irrigated,5.9,106.33,20.39,579.61,66.63,135.92,67.96,67.96
maize,cereals,Red soil,kharif,Jun,Oct,rainfed,5.77,105.89,19.6,553.36,64.45,130.67,65.34,65.34
maize,cereals,Red soil,kharif,Jul,Sep,rainfed,6.69,108.97,25.15,738.36,79.86,167.67,83.84,83.84
maize,cereals,Red soil,kharif,Jun,Sep,rainfed,6.49,108.31,23.96,698.72,76.56,159.74,79.87,79.87
maize,cereals,Red soil,kharif,Jun,Sep,irrigated,6.38,107.93,23.27,675.57,74.63,155.11,77.56,77.56
maize,cereals,Red soil,kharif,Jul,Oct,rainfed,6.19,107.31,22.16,638.52,71.54,147.7,73.85,73.85
maize,cereals,Red soil,kharif,Jul,Oct,rainfed,6.02,106.72,21.09,603.11,68.59,140.62,70.31,70.31
maize,cereals,Red soil,kharif,Jul,Oct,irrigated,6.0,106.66,20.99,599.73,68.31,139.95,69.97,69.97
maize,cereals,Red soil,kharif,Jul,Oct,rainfed,6.08,106.94,21.49,616.42,69.7,143.28,71.64,71.64
maize,cereals,Red soil,kharif,Jul,Sep,irrigated,6.28,107.6,22.69,656.17,73.01,151.23,75.62,75.62
maize,cereals,Red soil,kharif,Jun,Sep,rainfed,6.39,107.97,23.35,678.26,74.85,155.65,77.83,77.83
maize,cereals,Red soil,kharif,Jun,Sep,rainfed,6.35,107.84,23.12,670.59,74.22,154.12,77.06,77.06
maize,cereals,Red soil,kharif,Jun,Sep,irrigated,6.1,107.02,21.63,620.94,70.08,144.19,72.09,72.09
maize,cereals,Red soil,kharif,Jun,Oct,rainfed,6.67,108.9,25.02,734.06,79.5,166.81,83.41,83.41
maize,cereals,Red soil,kharif,Jul,Oct,rainfed,6.41,108.03,23.45,681.75,75.15,156.35,78.17,78.17
maize,cereals,Red soil,kharif,Jul,Oct,rainfed,6.28,107.61,22.7,656.81,73.07,151.36,75.68,75.68
maize,cereals,Red soil,kharif,Jun,Oct,irrigated,6.32,107.74,22.92,664.15,73.68,152.83,76.42,76.42
maize,cereals,Red soil,kharif,Jul,Oct,rainfed,6.2,107.33,22.2,639.88,71.66,147.98,73.99,73.99
maize,cereals,Red soil,kharif,Jun,Oct,irrigated,6.08,106.93,21.48,616.03,69.67,143.21,71.6,71.6
maize,cereals,Red soil,kharif,Jun,Oct,irrigated,6.16,107.19,21.95,631.59,70.97,146.32,73.16,73.16
maize,cereals,Red soil,kharif,Jul,Oct,irrigated,6.42,108.08,23.55,684.86,75.4,156.97,78.49,78.49
maize,cereals,Red soil,kharif,Jun,Oct,irrigated,5.71,105.71,19.27,542.41,63.53,128.48,64.24,64.24
maize,cereals,Red soil,kharif,Jul,Sep,irrigated,5.95,106.51,20.72,590.52,67.54,138.1,69.05,69.05
maize,cereals,Red soil,kharif,Jul,Sep,rainfed,5.83,106.11,19.99,566.38,65.53,133.28,66.64,66.64
maize,cereals,Red soil,kharif,Jun,Sep,rainfed,5.82,106.06,19.91,563.59,65.3,132.72,66.36,66.36
maize,cereals,Red soil,kharif,Jul,Oct,irrigated,6.51,108.38,24.08,702.8,76.9,160.56,80.28,80.28
maize,cereals,Red soil,kharif,Jul,Sep,irrigated,6.38,107.94,23.3,676.67,74.72,155.33,77.67,77.67
maize,cereals,Red soil,kharif,Jun,Oct,irrigated,6.23,107.45,22.4,646.77,72.23,149.35,74.68,74.68
maize,cereals,Red soil,kharif,Jul,Oct,irrigated,5.93,106.43,20.57,585.61,67.13,137.12,68.56,68.56
maize,cereals,Red soil,kharif,Jul,Oct,irrigated,6.24,107.48,22.47,648.95,72.41,149.79,74.9,74.9
maize,cereals,Red soil,kharif,Jul,Oct,irrigated,6.23,107.44,22.4,646.68,72.22,149.34,74.67,74.67
maize,cereals,Red soil,kharif,Jul,Sep,irrigated,6.02,106.72,21.09,603.09,68.59,140.62,70.31,70.31
maize,cereals,Red soil,kharif,Jun,Oct,irrigated,6.21,107.36,22.25,641.69,71.81,148.34,74.17,74.17
maize,cereals,Red soil,kharif,Jul,Sep,rainfed,6.19,107.29,22.12,637.17,71.43,147.43,73.72,73.72
maize,cereals,Red soil,kharif,Jun,Oct,rainfed,6.32,107.74,22.94,664.69,73.72,152.94,76.47,76.47
