CROPS,TYPE_OF_CROP,SOIL,SEASON,SOWN,HARVESTED,WATER_SOURCE,SOIL_PH,CROPDURATION,TEMPERATURE,WATERREQUIRED,RELATIVE_HUMIDITY,N,P,K
wheat,cereals,well-drained soil,rabi,Dec,Jun,irrigated,6.8,123.75,22.41,576.44,56.56,117.03,52.69,57.22
wheat,cereals,well-drained soil,rabi,Nov,Jun,irrigated,6.61,123.92,21.48,469.44,50.21,90.3,41.49,43.9
wheat,cereals,well-drained soil,rabi,Dec,May,rainfed,6.0,128.98,21.14,577.05,51.15,82.39,49.48,44.26
wheat,cereals,well-drained soil,rabi,Oct,May,rainfed,6.88,147.69,23.03,618.66,56.5,102.04,55.11,59.19
wheat,cereals,well-drained soil,rabi,Oct,Apr,rainfed,6.72,143.94,23.78,571.42,52.82,116.48,56.18,44.88
wheat,cereals,well-drained soil,rabi,Dec,May,rainfed,6.25,125.06,23.75,612.55,51.93,81.43,40.4,40.53
wheat,cereals,well-drained soil,rabi,Dec,Apr,rainfed,6.3,143.02,21.59,593.24,51.61,117.11,59.44,57.18
wheat,cereals,well-drained soil,rabi,Oct,Jun,irrigated,6.33,132.83,22.11,586.52,57.61,101.78,52.84,57.97
wheat,cereals,well-drained soil,rabi,Oct,May,irrigated,6.83,137.88,23.96,638.85,58.59,113.13,46.62,43.0
wheat,cereals,well-drained soil,rabi,Dec,Jun,rainfed,6.41,125.43,21.78,521.43,51.36,82.83,50.99,42.41
wheat,cereals,well-drained soil,rabi,Oct,Jun,rainfed,6.85,148.12,23.81,603.92,59.41,113.71,41.49,55.22
wheat,cereals,well-drained soil,rabi,Dec,May,rainfed,6.25,132.68,22.75,588.29,58.42,117.17,55.01,53.83
wheat,cereals,well-drained soil,rabi,Oct,Jun,rainfed,6.59,141.4,21.8,526.04,52.01,93.44,45.17,52.33
wheat,cereals,well-drained soil,rabi,Oct,May,rainfed,6.8,139.34,22.52,570.27,54.74,107.47,47.78,51.25
wheat,cereals,well-drained soil,rabi,Dec,Apr,irrigated,6.89,139.46,23.66,604.41,58.34,119.25,57.61,58.58
wheat,cereals,well-drained soil,rabi,Oct,Apr,irrigated,6.41,127.49,21.17,601.38,56.98,88.79,40.37,42.44
wheat,cereals,well-drained soil,rabi,Dec,Jun,rainfed,6.23,136.12,22.14,489.11,58.43,101.62,58.16,54.64
wheat,cereals,well-drained soil,rabi,Dec,Apr,irrigated,6.01,127.18,22.15,468.77,56.64,83.31,43.44,41.85
wheat,cereals,well-drained soil,rabi,Dec,May,irrigated,6.91,121.26,22.32,576.76,55.15,91.96,44.28,41.64
wheat,cereals,well-drained soil,rabi,Nov,Jun,rainfed,6.99,145.34,23.8,577.85,58.14,90.51,49.71,52.29
wheat,cereals,well-drained soil,rabi,Oct,Jun,irrigated,6.98,125.89,21.61,523.19,50.09,92.92,42.57,50.86
wheat,cereals,well-drained soil,rabi,Nov,May,irrigated,6.24,138.86,23.51,590.98,56.97,116.7,55.21,57.93
wheat,cereals,well-drained soil,rabi,Oct,Apr,irrigated,6.36,121.4,23.7,555.92,59.8,100.75,49.7,47.56
wheat,cereals,well-drained soil,rabi,Dec,Jun,rainfed,6.11,134.2,23.58,473.28,50.2,94.71,48.79,46.08
wheat,cereals,well-drained soil,rabi,Oct,Jun,rainfed,6.12,121.79,21.4,533.93,50.08,81.84,46.42,49.2
wheat,cereals,well-drained soil,rabi,Oct,May,rainfed,6.61,133.31,21.49,473.24,54.31,90.41,43.96,44.98
wheat,cereals,well-drained soil,rabi,Nov,May,irrigated,6.71,122.36,22.06,505.82,51.17,100.86,48.7,47.42
wheat,cereals,well-drained soil,rabi,Oct,Jun,rainfed,6.11,139.86,21.22,476.03,53.75,99.01,53.85,41.34
wheat,cereals,well-drained soil,rabi,Nov,Jun,rainfed,6.03,144.01,23.03,643.94,56.3,112.31,57.85,55.49
wheat,cereals,well-drained soil,rabi,Dec,Apr,irrigated,6.71,125.02,21.7,604.07,54.03,97.31,55.72,59.68
wheat,cereals,well-drained soil,rabi,Dec,Apr,irrigated,6.82,143.95,22.17,608.96,59.81,119.79,59.91,55.5
wheat,cereals,well-drained soil,rabi,Nov,Jun,irrigated,6.05,124.74,22.03,527.04,54.48,98.31,44.76,50.48
wheat,cereals,well-drained soil,rabi,Oct,Jun,irrigated,6.91,140.0,22.67,608.06,59.3,101.27,52.27,59.11
wheat,cereals,well-drained soil,rabi,Dec,Jun,rainfed,6.96,141.49,21.64,478.29,58.73,109.9,57.34,53.39
wheat,cereals,well-drained soil,rabi,Nov,Jun,irrigated,6.01,120.24,21.05,460.81,51.25,80.16,44.78,46.55
wheat,cereals,well-drained soil,rabi,Nov,May,rainfed,6.14,133.43,23.57,499.77,53.2,110.71,53.52,43.3
wheat,cereals,well-drained soil,rabi,Dec,Jun,rainfed,6.89,134.75,23.24,543.64,54.58,83.75,47.2,52.55
wheat,cereals,well-drained soil,rabi,Nov,Jun,irrigated,6.52,135.22,23.05,632.91,59.64,117.04,51.03,58.87
wheat,cereals,well-drained soil,rabi,Oct,May,rainfed,6.32,133.2,21.64,605.65,55.85,85.1,54.11,49.82
wheat,cereals,well-drained soil,rabi,Nov,Apr,rainfed,6.42,149.83,23.08,591.91,50.41,114.12,53.06,51.97
wheat,cereals,well-drained soil,rabi,Nov,Apr,irrigated,6.68,127.55,22.33,537.02,58.89,114.99,56.16,57.19
wheat,cereals,well-drained soil,rabi,Dec,May,irrigated,6.42,133.75,22.33,645.36,56.0,88.53,53.81,52.18
wheat,cereals,well-drained soil,rabi,Oct,Apr,rainfed,6.97,130.83,23.95,544.33,55.88,112.16,52.91,42.08
wheat,cereals,well-drained soil,rabi,Oct,Jun,irrigated,6.53,123.76,22.73,558.17,51.0,98.88,46.56,57.89
wheat,cereals,well-drained soil,rabi,Nov,May,irrigated,6.1,136.72,22.5,515.16,55.44,106.77,55.59,53.33
wheat,cereals,well-drained soil,rabi,Nov,Apr,irrigated,6.18,120.45,22.04,465.36,52.68,87.91,49.26,42.12
wheat,cereals,well-drained soil,rabi,Oct,May,irrigated,6.49,148.59,23.79,649.62,59.38,109.38,57.24,48.4
wheat,cereals,well-drained soil,rabi,Dec,Apr,irrigated,6.62,126.07,23.94,554.05,59.78,118.92,58.92,52.72
wheat,cereals,well-drained soil,rabi,Oct,Jun,rainfed,6.52,127.03,21.44,497.46,52.16,90.06,44.45,42.77
wheat,cereals,well-drained soil,rabi,Oct,Apr,irrigated,6.35,139.02,22.98,511.29,59.55,102.78,47.0,42.33
wheat,cereals,well-drained soil,rabi,Nov,Jun,irrigated,6.98,123.13,22.97,550.72,52.12,98.51,45.21,43.03
wheat,cereals,well-drained soil,rabi,Oct,May,irrigated,6.09,148.68,23.59,614.27,57.71,112.58,58.44,55.6
wheat,cereals,well-drained soil,rabi,Dec,Jun,rainfed,6.33,130.85,21.97,523.28,56.22,82.64,42.27,43.19
wheat,cereals,well-drained soil,rabi,Oct,Jun,irrigated,6.24,124.89,21.6,452.63,53.0,101.23,57.96,49.03
wheat,cereals,well-drained soil,rabi,Nov,May,rainfed,6.53,133.15,21.64,492.08,53.64,82.93,41.67,40.37
wheat,cereals,well-drained soil,rabi,Dec,May,irrigated,6.71,142.25,21.2,483.61,56.6,96.72,52.14,58.1
wheat,cereals,well-drained soil,rabi,Nov,May,rainfed,6.62,122.02,21.59,561.86,51.05,88.93,42.85,43.53
wheat,cereals,well-drained soil,rabi,Dec,Jun,irrigated,6.57,138.2,21.26,566.81,50.06,100.62,49.15,56.3
wheat,cereals,well-drained soil,rabi,Dec,Jun,irrigated,6.61,122.98,21.42,482.84,55.38,90.84,47.02,50.85
wheat,cereals,well-drained soil,rabi,Dec,May,irrigated,6.8,145.52,22.49,538.6,57.4,119.5,55.59,58.53
wheat,cereals,well-drained soil,rabi,Oct,Apr,irrigated,6.91,147.2,21.6,499.44,54.81,106.74,53.54,48.85
wheat,cereals,well-drained soil,rabi,Dec,Apr,rainfed,6.21,132.29,21.76,472.58,58.01,97.64,45.98,58.73
wheat,cereals,well-drained soil,rabi,Nov,May,rainfed,6.9,149.56,23.77,585.08,58.23,116.6,54.12,43.86
wheat,cereals,well-drained soil,rabi,Oct,Apr,irrigated,6.47,130.3,22.97,586.28,56.38,86.77,40.27,54.3
wheat,cereals,well-drained soil,rabi,Oct,May,rainfed,6.27,142.81,23.67,578.48,51.69,111.31,42.62,43.69
wheat,cereals,well-drained soil,rabi,Nov,Jun,irrigated,6.06,120.06,21.12,461.88,51.08,81.24,40.5,41.16
wheat,cereals,well-drained soil,rabi,Nov,May,rainfed,6.05,122.07,22.53,628.69,51.4,96.34,48.91,46.28
wheat,cereals,well-drained soil,rabi,Nov,Apr,irrigated,6.46,127.22,21.02,459.53,53.07,87.47,49.67,47.8
wheat,cereals,well-drained soil,rabi,Oct,Jun,irrigated,6.32,139.21,21.89,544.31,58.64,95.64,54.65,58.81
wheat,cereals,well-drained soil,rabi,Nov,Apr,irrigated,6.67,138.67,22.54,570.45,56.86,87.35,45.32,43.37
wheat,cereals,well-drained soil,rabi,Oct,May,irrigated,6.23,137.07,23.78,630.69,50.55,117.62,50.92,55.93
wheat,cereals,well-drained soil,rabi,Dec,Jun,rainfed,6.89,122.94,22.12,489.03,58.97,84.98,48.25,49.96
wheat,cereals,well-drained soil,rabi,Dec,Jun,rainfed,6.9,131.49,22.56,623.39,59.77,100.55,48.72,54.92
wheat,cereals,well-drained soil,rabi,Nov,May,irrigated,6.67,123.37,23.38,482.17,54.28,96.01,48.92,51.43
wheat,cereals,well-drained soil,rabi,Nov,Apr,rainfed,6.17,124.32,22.49,474.62,53.34,90.1,46.14,42.91
wheat,cereals,well-drained soil,rabi,Oct,Jun,irrigated,6.14,121.78,21.46,468.15,53.37,97.04,44.34,50.51
wheat,cereals,well-drained soil,rabi,Nov,Jun,irrigated,6.02,146.69,23.15,611.91,55.77,86.38,43.44,53.68
wheat,cereals,well-drained soil,rabi,Nov,Jun,rainfed,6.74,142.24,23.52,487.74,56.04,102.61,42.42,49.31
wheat,cereals,well-drained soil,rabi,Oct,May,irrigated,6.75,126.1,23.22,551.53,51.72,89.23,55.42,48.66
wheat,cereals,well-drained soil,rabi,Nov,Apr,irrigated,7.0,145.97,23.84,603.9,53.88,98.17,54.84,55.16
wheat,cereals,well-drained soil,rabi,Oct,Jun,irrigated,6.73,135.58,23.2,626.22,59.91,80.26,53.57,52.61
wheat,cereals,well-drained soil,rabi,Nov,May,irrigated,6.37,131.8,21.54,561.12,54.32,102.07,58.73,49.33
wheat,cereals,well-drained soil,rabi,Oct,Apr,irrigated,6.28,142.86,22.35,599.78,53.27,100.97,42.98,44.95
wheat,cereals,well-drained soil,rabi,Nov,Apr,irrigated,6.19,125.26,21.53,519.02,56.22,91.76,46.89,50.27
wheat,cereals,well-drained soil,rabi,Dec,Apr,rainfed,6.82,141.3,23.27,570.15,59.61,118.1,59.98,57.7
wheat,cereals,well-drained soil,rabi,Oct,Apr,irrigated,6.16,149.58,22.36,520.54,57.85,91.75,51.32,44.52
wheat,cereals,well-drained soil,rabi,Nov,Apr,irrigated,6.7,138.6,21.41,576.8,53.35,99.43,53.89,56.03
wheat,cereals,well-drained soil,rabi,Nov,Jun,irrigated,6.72,124.56,21.92,488.48,50.67,87.03,50.44,47.68
wheat,cereals,well-drained soil,rabi,Oct,May,rainfed,6.98,148.31,23.47,505.42,58.22,87.35,51.38,53.09
wheat,cereals,well-drained soil,rabi,Nov,May,irrigated,6.01,121.6,22.37,597.06,56.52,88.11,42.49,48.91
wheat,cereals,well-drained soil,rabi,Dec,Apr,irrigated,6.2,142.79,22.8,614.27,54.73,111.42,57.51,57.69
wheat,cereals,well-drained soil,rabi,Oct,Apr,irrigated,6.11,131.73,21.2,478.41,50.11,114.16,56.8,59.5
wheat,cereals,well-drained soil,rabi,Dec,May,rainfed,6.02,131.09,22.11,527.76,51.3,119.15,51.78,52.28
wheat,cereals,well-drained soil,rabi,Dec,Apr,irrigated,6.19,130.86,22.42,481.49,54.99,96.57,49.14,44.07
wheat,cereals,well-drained soil,rabi,Dec,May,irrigated,6.99,149.57,22.26,479.28,57.74,118.1,59.13,53.02
wheat,cereals,well-drained soil,rabi,Oct,Apr,rainfed,6.13,135.4,22.4,496.56,51.73,116.87,54.81,55.82
wheat,cereals,well-drained soil,rabi,Dec,Jun,rainfed,6.47,123.14,22.42,619.76,55.7,115.31,57.5,49.99
wheat,cereals,well-drained soil,rabi,Dec,Apr,rainfed,6.91,148.65,22.64,596.58,54.81,86.34,54.77,46.89
wheat,cereals,well-drained soil,rabi,Oct,Jun,rainfed,6.92,141.77,23.59,497.05,58.63,110.23,50.75,49.35
wheat,cereals,well-drained soil,rabi,Nov,Jun,rainfed,6.65,143.8,23.52,599.16,57.51,94.0,59.19,59.46
wheat,cereals,well-drained soil,rabi,Nov,Jun,rainfed,6.63,139.98,21.82,509.72,54.51,98.3,43.49,44.52
wheat,cereals,well-drained soil,rabi,Dec,May,rainfed,6.43,139.37,23.34,522.63,57.23,105.84,50.9,46.22
wheat,cereals,well-drained soil,rabi,Dec,May,irrigated,6.89,133.62,23.01,577.67,59.84,107.82,59.08,55.51
wheat,cereals,well-drained soil,rabi,Oct,Apr,rainfed,6.73,137.25,23.43,618.24,55.66,108.02,55.36,43.81
wheat,cereals,well-drained soil,rabi,Nov,Apr,rainfed,6.97,148.14,23.99,573.29,58.75,117.81,49.3,55.88
wheat,cereals,well-drained soil,rabi,Nov,Jun,irrigated,6.28,125.25,21.32,537.46,51.74,91.56,53.8,48.55
wheat,cereals,well-drained soil,rabi,Nov,Jun,irrigated,6.91,141.61,23.74,638.13,59.72,112.16,49.41,59.48
wheat,cereals,well-drained soil,rabi,Oct,May,rainfed,6.19,128.86,21.45,585.99,51.71,97.37,53.76,50.39
wheat,cereals,well-drained soil,rabi,Oct,Jun,irrigated,6.43,131.37,23.49,513.87,50.35,81.72,40.09,40.02
wheat,cereals,well-drained soil,rabi,Dec,Jun,rainfed,6.15,125.27,21.49,544.37,50.55,101.07,43.25,42.62
wheat,cereals,well-drained soil,rabi,Nov,May,rainfed,6.84,131.58,23.24,643.33,58.19,109.01,47.08,52.87
wheat,cereals,well-drained soil,rabi,Nov,May,rainfed,6.05,120.55,21.33,455.32,50.63,89.45,43.39,42.48
wheat,cereals,well-drained soil,rabi,Nov,Apr,irrigated,6.57,148.43,24.0,615.86,53.7,108.57,50.14,51.74
wheat,cereals,well-drained soil,rabi,Oct,May,irrigated,6.41,133.13,23.51,551.79,56.95,93.63,50.41,52.49
wheat,cereals,well-drained soil,rabi,Oct,May,irrigated,6.65,128.65,22.4,608.07,54.48,93.36,44.05,46.23
wheat,cereals,well-drained soil,rabi,Oct,Apr,irrigated,6.23,142.62,23.65,624.87,59.97,91.7,42.74,42.49
wheat,cereals,well-drained soil,rabi,Nov,Apr,irrigated,6.35,125.69,23.19,498.32,55.19,105.19,59.94,59.08
wheat,cereals,well-drained soil,rabi,Oct,Jun,rainfed,6.17,139.4,21.08,601.88,57.71,96.32,51.73,48.35
wheat,cereals,well-drained soil,rabi,Nov,Jun,rainfed,6.1,126.24,21.54,460.23,51.36,98.93,49.36,55.21
wheat,cereals,well-drained soil,rabi,Dec,Jun,irrigated,6.76,145.14,22.25,569.02,54.72,119.49,59.0,59.85
wheat,cereals,well-drained soil,rabi,Oct,May,rainfed,6.15,128.6,22.09,511.89,57.53,111.05,59.54,57.37
wheat,cereals,well-drained soil,rabi,Nov,May,irrigated,6.49,124.41,21.84,482.48,55.31,85.72,51.64,40.37
wheat,cereals,well-drained soil,rabi,Dec,Jun,irrigated,6.84,147.0,22.09,586.77,58.39,118.18,58.84,58.74
wheat,cereals,well-drained soil,rabi,Oct,Apr,irrigated,6.77,148.16,22.69,587.99,56.46,116.91,55.96,59.92
wheat,cereals,well-drained soil,rabi,Oct,Jun,rainfed,6.08,122.6,21.45,538.81,51.49,108.62,43.62,42.38
wheat,cereals,well-drained soil,rabi,Nov,Apr,rainfed,6.9,141.79,23.61,635.95,59.97,115.27,59.65,55.55
wheat,cereals,well-drained soil,rabi,Nov,Jun,rainfed,6.06,132.72,21.35,543.15,53.65,97.17,51.76,47.02
wheat,cereals,well-drained soil,rabi,Nov,May,irrigated,6.91,134.52,23.72,552.72,53.12,99.58,55.06,58.36
wheat,cereals,well-drained soil,rabi,Oct,Jun,irrigated,6.73,130.52,21.71,561.56,55.47,103.41,49.94,56.1
wheat,cereals,well-drained soil,rabi,Dec,Apr,rainfed,6.93,120.26,23.59,541.16,58.32,104.67,48.38,56.55
wheat,cereals,well-drained soil,rabi,Nov,Apr,rainfed,6.32,137.71,23.11,632.02,55.18,89.58,41.46,45.5
wheat,cereals,well-drained soil,rabi,Dec,May,rainfed,6.24,122.33,21.83,452.83,50.01,81.45,40.15,40.43
wheat,cereals,well-drained soil,rabi,Dec,Apr,irrigated,6.83,127.41,22.99,463.46,50.62,92.43,40.82,48.48
wheat,cereals,well-drained soil,rabi,Oct,May,rainfed,6.84,148.61,22.94,647.64,59.75,106.13,59.64,57.35
wheat,cereals,well-drained soil,rabi,Oct,May,irrigated,6.82,136.79,23.24,516.15,55.92,117.17,57.97,57.35
wheat,cereals,well-drained soil,rabi,Oct,May,irrigated,6.24,121.5,21.01,454.67,51.98,95.23,54.2,49.46
wheat,cereals,well-drained soil,rabi,Dec,May,rainfed,6.22,124.9,22.52,518.17,55.17,97.31,40.48,45.27
wheat,cereals,well-drained soil,rabi,Oct,Apr,irrigated,6.26,126.97,21.77,586.84,55.6,84.37,42.54,59.54
wheat,cereals,well-drained soil,rabi,Dec,Jun,rainfed,6.12,141.58,21.34,500.83,53.25,104.28,53.35,44.91
wheat,cereals,well-drained soil,rabi,Oct,Apr,irrigated,6.67,136.8,22.25,498.98,58.49,94.2,56.3,51.06
wheat,cereals,well-drained soil,rabi,Nov,Apr,irrigated,6.14,133.8,21.07,471.39,51.75,88.26,52.93,53.48
wheat,cereals,well-drained soil,rabi,Dec,Jun,irrigated,6.9,140.56,23.2,546.79,53.24,111.48,50.5,58.7
wheat,cereals,well-drained soil,rabi,Oct,May,irrigated,6.84,142.35,22.9,554.81,51.78,113.28,47.95,47.08
wheat,cereals,well-drained soil,rabi,Nov,May,rainfed,6.82,145.72,21.87,594.92,58.48,92.74,40.84,52.01
wheat,cereals,well-drained soil,rabi,Oct,Apr,rainfed,6.79,136.23,22.3,495.62,51.33,104.64,43.33,50.55
wheat,cereals,well-drained soil,rabi,Dec,Apr,rainfed,6.1,125.59,21.04,456.94,50.46,80.37,40.67,40.39
wheat,cereals,well-drained soil,rabi,Oct,Apr,rainfed,6.66,135.55,21.53,470.29,52.44,108.39,55.03,45.59
wheat,cereals,well-drained soil,rabi,Dec,Jun,rainfed,6.34,124.85,21.42,552.42,50.63,115.04,47.75,42.08
wheat,cereals,well-drained soil,rabi,Dec,Jun,rainfed,6.06,131.73,22.56,454.81,56.6,92.7,40.25,42.93
wheat,cereals,well-drained soil,rabi,Dec,Jun,rainfed,6.73,133.02,22.97,492.85,52.87,85.45,45.08,42.27
wheat,cereals,well-drained soil,rabi,Oct,Apr,irrigated,6.21,121.38,21.58,489.53,52.48,87.23,57.99,43.11
wheat,cereals,well-drained soil,rabi,Oct,May,irrigated,6.61,128.05,22.46,534.18,54.76,108.26,47.52,45.34
wheat,cereals,well-drained soil,rabi,Dec,May,rainfed,6.48,144.25,23.51,605.92,52.88,117.19,49.94,58.01
wheat,cereals,well-drained soil,rabi,Dec,Apr,irrigated,6.29,138.91,23.22,593.27,57.64,100.59,58.82,56.27
wheat,cereals,well-drained soil,rabi,Dec,May,rainfed,6.12,121.76,21.07,454.74,50.61,92.72,50.34,51.45
wheat,cereals,well-drained soil,rabi,Nov,Jun,irrigated,6.39,138.24,22.12,578.21,57.07,114.32,57.27,51.52
wheat,cereals,well-drained soil,rabi,Oct,Apr,rainfed,6.46,132.07,22.06,528.0,54.23,81.01,42.53,45.0
wheat,cereals,well-drained soil,rabi,Nov,Jun,irrigated,6.52,126.28,21.49,501.64,54.95,95.96,46.53,48.59
wheat,cereals,well-drained soil,rabi,Nov,Jun,irrigated,6.75,136.04,21.39,520.34,56.89,111.43,54.4,45.35
wheat,cereals,well-drained soil,rabi,Oct,May,rainfed,6.97,141.34,21.99,549.02,54.05,114.51,53.68,54.02
wheat,cereals,well-drained soil,rabi,Dec,Jun,irrigated,6.07,143.82,21.79,641.07,59.92,118.02,55.05,55.35
wheat,cereals,well-drained soil,rabi,Nov,Jun,irrigated,6.46,138.92,23.52,500.57,52.06,105.93,59.53,52.53
wheat,cereals,well-drained soil,rabi,Oct,Apr,rainfed,6.57,120.87,21.01,450.38,50.0,81.91,43.91,41.91
wheat,cereals,well-drained soil,rabi,Nov,Apr,rainfed,6.92,144.02,23.63,536.68,56.98,118.69,53.22,57.21
wheat,cereals,well-drained soil,rabi,Dec,Apr,rainfed,6.3,136.69,21.49,596.51,50.52,93.05,45.44,52.82
wheat,cereals,well-drained soil,rabi,Oct,Jun,rainfed,6.06,121.16,22.25,533.31,51.54,87.35,41.08,50.11
wheat,cereals,well-drained soil,rabi,Nov,Jun,rainfed,6.32,126.69,21.54,472.34,53.82,90.4,47.53,42.31
wheat,cereals,well-drained soil,rabi,Nov,Apr,irrigated,6.55,138.06,22.73,608.74,55.77,92.72,49.68,50.08
wheat,cereals,well-drained soil,rabi,Oct,Jun,irrigated,6.08,135.74,21.86,570.46,51.96,84.73,41.45,40.49
wheat,cereals,well-drained soil,rabi,Dec,Jun,rainfed,6.23,137.8,21.61,492.17,51.05,110.99,58.05,47.42
wheat,cereals,well-drained soil,rabi,Nov,Apr,irrigated,7.0,149.05,23.98,649.62,56.44,104.11,54.43,51.53
wheat,cereals,well-drained soil,rabi,Dec,May,irrigated,6.51,140.88,21.12,502.85,52.32,97.19,55.59,50.12
wheat,cereals,well-drained soil,rabi,Nov,Apr,irrigated,6.45,146.4,22.08,489.4,50.96,118.97,57.86,48.05
wheat,cereals,well-drained soil,rabi,Dec,Apr,irrigated,6.51,145.65,23.9,610.6,57.44,95.3,44.14,48.87
wheat,cereals,well-drained soil,rabi,Oct,Jun,rainfed,6.92,146.58,23.43,561.38,52.85,91.51,48.84,50.73
wheat,cereals,well-drained soil,rabi,Oct,Jun,irrigated,6.91,130.89,23.7,629.19,58.14,89.57,57.31,53.37
wheat,cereals,well-drained soil,rabi,Oct,May,rainfed,6.39,128.01,22.38,476.8,54.87,107.06,53.15,50.16
wheat,cereals,well-drained soil,rabi,Oct,Jun,irrigated,6.02,142.22,22.43,461.72,51.92,80.25,43.82,41.5
wheat,cereals,well-drained soil,rabi,Nov,Jun,irrigated,6.3,141.72,21.89,512.48,56.83,99.77,56.94,47.06
wheat,cereals,well-drained soil,rabi,Nov,Jun,rainfed,6.58,143.47,23.15,607.42,56.37,88.79,51.76,45.98
wheat,cereals,well-drained soil,rabi,Oct,Jun,irrigated,6.9,143.82,22.57,617.73,50.16,113.2,54.73,58.69
wheat,cereals,well-drained soil,rabi,Nov,Apr,irrigated,6.79,147.85,23.99,649.89,59.55,118.1,59.95,59.27
wheat,cereals,well-drained soil,rabi,Oct,Apr,irrigated,6.06,139.52,22.4,530.05,50.27,80.16,45.8,43.98
wheat,cereals,well-drained soil,rabi,Nov,Apr,irrigated,6.14,141.6,22.03,593.48,57.64,112.64,48.95,46.96
wheat,cereals,well-drained soil,rabi,Oct,Jun,irrigated,6.67,133.39,23.47,642.31,59.19,106.29,56.19,56.57
wheat,cereals,well-drained soil,rabi,Oct,Jun,irrigated,6.68,128.11,21.57,587.2,55.13,94.88,54.72,48.96
wheat,cereals,well-drained soil,rabi,Oct,May,irrigated,6.78,147.59,23.5,531.69,55.32,103.56,56.14,55.32
wheat,cereals,well-drained soil,rabi,Nov,Jun,irrigated,6.08,132.52,23.13,608.86,58.37,111.19,58.62,48.41
wheat,cereals,well-drained soil,rabi,Dec,May,rainfed,6.65,144.75,23.25,647.57,53.78,102.43,48.03,47.65
wheat,cereals,well-drained soil,rabi,Oct,Apr,irrigated,6.06,135.13,22.12,544.04,54.21,84.61,57.04,48.15
wheat,cereals,well-drained soil,rabi,Nov,Apr,irrigated,6.52,127.01,22.78,566.66,50.19,86.96,40.23,46.07
wheat,cereals,well-drained soil,rabi,Dec,May,irrigated,6.42,144.11,21.6,579.36,57.08,119.86,56.76,58.92
wheat,cereals,well-drained soil,rabi,Oct,May,irrigated,6.48,137.52,23.57,639.63,57.78,118.87,59.41,58.78
wheat,cereals,well-drained soil,rabi,Dec,May,rainfed,6.21,123.3,21.64,460.65,50.96,107.17,47.38,46.93
wheat,cereals,well-drained soil,rabi,Oct,Apr,rainfed,6.54,141.19,21.99,609.91,55.06,111.46,51.49,42.44
wheat,cereals,well-drained soil,rabi,Dec,May,irrigated,6.36,142.21,23.17,647.42,57.77,103.95,48.43,54.23
wheat,cereals,well-drained soil,rabi,Nov,Apr,rainfed,6.2,141.26,21.7,467.46,51.01,90.47,43.04,47.56
wheat,cereals,well-drained soil,rabi,Dec,Jun,irrigated,6.65,133.13,22.16,505.26,54.86,112.73,55.31,59.39
wheat,cereals,well-drained soil,rabi,Oct,Jun,rainfed,6.79,132.8,23.92,525.8,52.09,108.54,54.42,40.65
wheat,cereals,well-drained soil,rabi,Oct,May,irrigated,6.32,147.24,22.78,608.45,56.83,98.81,56.18,54.97
wheat,cereals,well-drained soil,rabi,Nov,Jun,irrigated,6.59,122.8,23.21,541.72,50.04,81.29,41.11,40.94
wheat,cereals,well-drained soil,rabi,Oct,Apr,irrigated,6.36,136.41,21.84,476.57,53.73,115.1,55.09,51.3
wheat,cereals,well-drained soil,rabi,Oct,Jun,rainfed,6.36,142.02,23.45,472.13,55.91,112.63,52.74,42.49
wheat,cereals,well-drained soil,rabi,Dec,Apr,irrigated,6.99,149.37,24.0,649.84,59.99,119.72,56.85,59.79
wheat,cereals,well-drained soil,rabi,Nov,May,rainfed,6.8,146.75,23.43,621.95,54.9,101.92,54.11,57.2
wheat,cereals,well-drained soil,rabi,Oct,May,irrigated,6.1,120.05,21.48,469.96,50.4,100.22,54.51,47.36
wheat,cereals,well-drained soil,rabi,Oct,Jun,rainfed,6.05,139.93,21.74,499.19,50.77,110.64,42.59,45.29
wheat,cereals,well-drained soil,rabi,Oct,May,rainfed,6.87,149.28,23.77,544.58,59.04,118.37,57.23,59.81
wheat,cereals,well-drained soil,rabi,Dec,May,rainfed,6.21,141.83,22.61,555.47,52.13,93.11,45.77,54.78
wheat,cereals,well-drained soil,rabi,Oct,Jun,rainfed,6.05,120.04,21.27,462.4,50.05,80.0,40.39,40.49
wheat,cereals,well-drained soil,rabi,Oct,Apr,irrigated,6.24,126.76,21.93,515.31,51.51,97.39,45.35,40.74
wheat,cereals,well-drained soil,rabi,Dec,Jun,irrigated,6.99,142.74,23.56,646.68,58.27,116.86,59.8,57.0
wheat,cereals,well-drained soil,rabi,Dec,May,irrigated,6.29,144.03,21.54,577.99,59.61,107.71,56.99,47.07
wheat,cereals,well-drained soil,rabi,Dec,Apr,irrigated,6.99,122.17,23.61,596.17,56.85,101.96,44.69,45.58
wheat,cereals,well-drained soil,rabi,Oct,Apr,irrigated,6.11,146.82,22.37,492.83,54.63,119.01,59.76,48.99
wheat,cereals,well-drained soil,rabi,Oct,Apr,irrigated,6.09,133.87,21.06,467.38,52.07,81.82,41.08,41.65
wheat,cereals,well-drained soil,rabi,Dec,Jun,irrigated,6.04,142.69,22.24,598.89,52.23,80.99,50.78,41.71
wheat,cereals,well-drained soil,rabi,Dec,Apr,rainfed,6.5,137.03,21.58,522.24,51.34,111.2,52.43,49.16
wheat,cereals,well-drained soil,rabi,Nov,Apr,irrigated,6.9,149.54,23.25,578.18,54.66,119.91,59.82,57.41
