CROPS,TYPE_OF_CROP,SOIL,SEASON,SOWN,HARVESTED,WATER_SOURCE,SOIL_PH,CROPDURATION,TEMPERATURE,WATERREQUIRED,RELATIVE_HUMIDITY,N,P,K
ragi,millets,shallow Black Soil,kharif,Jun,Sep,rainfed,5.71,104.44,14.55,811.01,16.11,32.22,22.22,22.22
ragi,millets,Red soil,kharif,Jul,Sep,rainfed,6.75,110.91,19.73,972.68,17.73,35.45,25.45,25.45
ragi,millets,shallow Black Soil,kharif,Jun,Sep,rainfed,6.09,106.84,16.47,870.95,16.71,33.42,23.42,23.42
ragi,millets,Sandy soil,kharif,Jun,Sep,rainfed,5.8,104.98,14.99,824.62,16.25,32.49,22.49,22.49
ragi,millets,Black Soil,kharif,Jul,Sep,rainfed,7.47,115.41,23.33,1085.23,18.85,37.7,27.7,27.7
ragi,millets,Red soil,kharif,Jun,Sep,rainfed,7.56,116.01,23.81,1100.32,19.0,38.01,28.01,28.01
ragi,millets,Loamy soil,kharif,Jun,Oct,irrigated,7.06,112.9,21.32,1022.41,18.22,36.45,26.45,26.45
ragi,millets,Black Soil,kharif,Jul,Sep,rainfed,6.33,108.3,17.64,907.53,17.08,34.15,24.15,24.15
ragi,millets,Black Soil,kharif,Jun,Oct,irrigated,5.91,105.7,15.56,842.61,16.43,32.85,22.85,22.85
ragi,millets,Red soil,kharif,Jun,Oct,rainfed,6.86,111.59,20.28,989.85,17.9,35.8,25.8,25.8
ragi,millets,Loamy soil,kharif,Jun,Oct,rainfed,6.52,109.5,18.6,937.49,17.37,34.75,24.75,24.75
ragi,millets,shallow Black Soil,kharif,Jun,Sep,rainfed,5.98,106.13,15.91,853.35,16.53,33.07,23.07,23.07
ragi,millets,Loamy soil,kharif,Jun,Oct,rainfed,6.59,109.96,18.97,949.0,17.49,34.98,24.98,24.98
ragi,millets,Red soil,kharif,Jul,Oct,rainfed,5.64,103.99,14.19,799.7,16.0,31.99,21.99,21.99
ragi,millets,Loamy soil,kharif,Jun,Sep,irrigated,7.31,114.43,22.55,1060.82,18.61,37.22,27.22,27.22
ragi,millets,Sandy soil,kharif,Jun,Sep,rainfed,6.26,107.85,17.28,896.24,16.96,33.92,23.92,23.92
ragi,millets,Loamy soil,kharif,Jul,Sep,irrigated,6.82,111.39,20.12,984.85,17.85,35.7,25.7,25.7
ragi,millets,Loamy soil,kharif,Jun,Oct,irrigated,6.34,108.37,17.69,909.2,17.09,34.18,24.18,24.18
ragi,millets,Sandy soil,kharif,Jun,Oct,rainfed,6.63,110.17,19.13,954.18,17.54,35.08,25.08,25.08
ragi,millets,Black Soil,kharif,Jul,Oct,rainfed,6.66,110.39,19.31,959.75,17.6,35.2,25.2,25.2
ragi,millets,Loamy soil,kharif,Jul,Oct,rainfed,6.12,107.02,16.62,875.51,16.76,33.51,23.51,23.51
ragi,millets,shallow Black Soil,kharif,Jul,Sep,irrigated,7.59,116.19,23.95,1104.72,19.05,38.09,28.09,28.09
ragi,millets,Black Soil,kharif,Jul,Sep,irrigated,7.0,112.51,21.01,1012.78,18.13,36.26,26.26,26.26
ragi,millets,Sandy soil,kharif,Jul,Oct,rainfed,7.42,115.14,23.11,1078.4,18.78,37.57,27.57,27.57
ragi,millets,Black Soil,kharif,Jul,Oct,rainfed,7.26,114.16,22.32,1053.9,18.54,37.08,27.08,27.08
ragi,millets,Sandy soil,kharif,Jun,Sep,irrigated,6.73,110.82,19.66,970.6,17.71,35.41,25.41,25.41
ragi,millets,shallow Black Soil,kharif,Jul,Oct,rainfed,7.35,114.7,22.76,1067.5,18.68,37.35,27.35,27.35
ragi,millets,Black Soil,kharif,Jun,Sep,rainfed,5.88,105.52,15.42,838.07,16.38,32.76,22.76,22.76
ragi,millets,Black Soil,kharif,Jun,Oct,rainfed,6.15,107.16,16.73,878.91,16.79,33.58,23.58,23.58
ragi,millets,shallow Black Soil,kharif,Jul,Oct,irrigated,5.7,104.4,14.52,809.98,16.1,32.2,22.2,22.2
ragi,millets,Sandy soil,kharif,Jun,Oct,rainfed,6.36,108.49,17.8,912.37,17.12,34.25,24.25,24.25
ragi,millets,Loamy soil,kharif,Jul,Sep,rainfed,6.45,109.06,18.25,926.5,17.27,34.53,24.53,24.53
ragi,millets,Black Soil,kharif,Jul,Oct,irrigated,6.28,107.98,17.38,899.43,16.99,33.99,23.99,23.99
ragi,millets,Red soil,kharif,Jul,Sep,rainfed,7.1,113.15,21.52,1028.81,18.29,36.58,26.58,26.58
ragi,millets,Black Soil,kharif,Jun,Sep,rainfed,6.4,108.78,18.02,919.49,17.19,34.39,24.39,24.39
ragi,millets,shallow Black Soil,kharif,Jun,Sep,rainfed,6.29,108.07,17.46,901.81,17.02,34.04,24.04,24.04
ragi,millets,Loamy soil,kharif,Jul,Sep,irrigated,6.66,110.36,19.29,958.91,17.59,35.18,25.18,25.18
ragi,millets,Black Soil,kharif,Jul,Sep,rainfed,6.03,106.43,16.14,860.68,16.61,33.21,23.21,23.21
ragi,millets,Red soil,kharif,Jul,Sep,rainfed,7.05,112.82,21.26,1020.55,18.21,36.41,26.41,26.41
ragi,millets,shallow Black Soil,kharif,Jun,Sep,rainfed,5.83,105.22,15.17,830.45,16.3,32.61,22.61,22.61
ragi,millets,shallow Black Soil,kharif,Jun,Sep,rainfed,7.77,117.28,24.83,1132.12,19.32,38.64,28.64,28.64
ragi,millets,Black Soil,kharif,Jun,Sep,rainfed,7.0,112.48,20.98,1011.99,18.12,36.24,26.24,26.24
ragi,millets,Black Soil,kharif,Jun,Oct,rainfed,6.15,107.19,16.75,879.72,16.8,33.59,23.59,23.59
ragi,millets,Red soil,kharif,Jun,Sep,irrigated,5.29,101.78,12.43,744.61,15.45,30.89,20.89,20.89
ragi,millets,shallow Black Soil,kharif,Jul,Sep,irrigated,7.08,112.98,21.39,1024.58,18.25,36.49,26.49,26.49
ragi,millets,Black Soil,kharif,Jun,Oct,rainfed,6.89,111.81,20.45,995.22,17.95,35.9,25.9,25.9
ragi,millets,Red soil,kharif,Jun,Oct,irrigated,6.92,112.03,20.62,1000.66,18.01,36.01,26.01,26.01
ragi,millets,Black Soil,kharif,Jul,Sep,rainfed,6.99,112.47,20.97,1011.72,18.12,36.23,26.23,26.23
ragi,millets,Red soil,kharif,Jul,Sep,irrigated,5.83,105.21,15.16,830.15,16.3,32.6,22.6,22.6
ragi,millets,shallow Black Soil,kharif,Jun,Oct,rainfed,6.41,108.79,18.04,919.87,17.2,34.4,24.4,24.4
ragi,millets,shallow Black Soil,kharif,Jun,Oct,irrigated,5.97,106.03,15.83,850.78,16.51,33.02,23.02,23.02
ragi,millets,Loamy soil,kharif,Jun,Oct,irrigated,7.18,113.63,21.91,1040.83,18.41,36.82,26.82,26.82
ragi,millets,Sandy soil,kharif,Jul,Oct,rainfed,6.77,111.04,19.84,976.11,17.76,35.52,25.52,25.52
ragi,millets,Black Soil,kharif,Jul,Oct,rainfed,6.37,108.55,17.84,913.65,17.14,34.27,24.27,24.27
ragi,millets,Sandy soil,kharif,Jul,Sep,rainfed,5.79,104.95,14.96,823.65,16.24,32.47,22.47,22.47
ragi,millets,Sandy soil,kharif,Jul,Oct,irrigated,6.34,108.36,17.69,909.03,17.09,34.18,24.18,24.18
ragi,millets,Black Soil,kharif,Jul,Sep,rainfed,6.36,108.49,17.79,912.34,17.12,34.25,24.25,24.25
ragi,millets,shallow Black Soil,kharif,Jul,Oct,irrigated,6.93,112.03,20.63,1000.81,18.01,36.02,26.02,26.02
ragi,millets,Black Soil,kharif,Jun,Oct,rainfed,6.79,111.17,19.94,979.25,17.79,35.58,25.58,25.58
ragi,millets,Red soil,kharif,Jul,Oct,irrigated,7.24,114.02,22.22,1050.53,18.51,37.01,27.01,27.01
ragi,millets,Black Soil,kharif,Jun,Sep,irrigated,6.56,109.77,18.81,944.21,17.44,34.88,24.88,24.88
ragi,millets,Sandy soil,kharif,Jul,Oct,rainfed,5.97,106.09,15.87,852.34,16.52,33.05,23.05,23.05
ragi,millets,Red soil,kharif,Jul,Sep,irrigated,6.9,111.87,20.5,996.77,17.97,35.94,25.94,25.94
ragi,millets,Sandy soil,kharif,Jun,Sep,rainfed,6.98,112.36,20.88,1008.88,18.09,36.18,26.18,26.18
ragi,millets,Black Soil,kharif,Jun,Sep,rainfed,6.68,110.51,19.41,962.82,17.63,35.26,25.26,25.26
ragi,millets,shallow Black Soil,kharif,Jul,Oct,rainfed,6.99,112.47,20.97,1011.64,18.12,36.23,26.23,26.23
ragi,millets,Black Soil,kharif,Jul,Oct,rainfed,6.59,109.95,18.96,948.71,17.49,34.97,24.97,24.97
ragi,millets,Sandy soil,kharif,Jun,Oct,rainfed,6.63,110.19,19.15,954.74,17.55,35.09,25.09,25.09
ragi,millets,Sandy soil,kharif,Jul,Oct,rainfed,6.5,109.39,18.51,934.82,17.35,34.7,24.7,24.7
ragi,millets,Loamy soil,kharif,Jul,Oct,irrigated,5.57,103.56,13.85,789.03,15.89,31.78,21.78,21.78
ragi,millets,Loamy soil,kharif,Jun,Oct,rainfed,5.94,105.89,15.71,847.32,16.47,32.95,22.95,22.95
ragi,millets,Black Soil,kharif,Jul,Oct,irrigated,5.62,103.86,14.09,796.45,15.96,31.93,21.93,21.93
ragi,millets,Black Soil,kharif,Jun,Oct,rainfed,6.79,111.16,19.93,978.99,17.79,35.58,25.58,25.58
ragi,millets,Sandy soil,kharif,Jun,Oct,rainfed,6.34,108.39,17.71,909.82,17.1,34.2,24.2,24.2
ragi,millets,Loamy soil,kharif,Jul,Sep,irrigated,6.61,110.07,19.06,951.79,17.52,35.04,25.04,25.04
ragi,millets,shallow Black Soil,kharif,Jul,Oct,irrigated,7.3,114.4,22.52,1059.94,18.6,37.2,27.2,27.2
ragi,millets,Red soil,kharif,Jun,Sep,rainfed,6.24,107.75,17.2,893.78,16.94,33.88,23.88,23.88
ragi,millets,Loamy soil,kharif,Jul,Sep,rainfed,6.48,109.25,18.4,931.17,17.31,34.62,24.62,24.62
ragi,millets,Loamy soil,kharif,Jun,Oct,rainfed,6.97,112.3,20.84,1007.49,18.07,36.15,26.15,26.15
ragi,millets,Red soil,kharif,Jun,Sep,rainfed,6.21,107.53,17.03,888.3,16.88,33.77,23.77,23.77
ragi,millets,Sandy soil,kharif,Jul,Oct,rainfed,5.84,105.27,15.22,831.85,16.32,32.64,22.64,22.64
ragi,millets,Red soil,kharif,Jul,Sep,irrigated,6.31,108.16,17.53,903.96,17.04,34.08,24.08,24.08
ragi,millets,Sandy soil,kharif,Jul,Sep,irrigated,6.07,106.71,16.37,867.86,16.68,33.36,23.36,23.36
ragi,millets,shallow Black Soil,kharif,Jul,Sep,irrigated,7.38,114.88,22.91,1072.08,18.72,37.44,27.44,27.44
ragi,millets,Loamy soil,kharif,Jun,Oct,rainfed,7.06,112.89,21.31,1022.33,18.22,36.45,26.45,26.45
ragi,millets,shallow Black Soil,kharif,Jul,Sep,irrigated,6.78,111.13,19.91,978.33,17.78,35.57,25.57,25.57
ragi,millets,Red soil,kharif,Jul,Oct,rainfed,7.2,113.76,22.01,1044.05,18.44,36.88,26.88,26.88
ragi,millets,Black Soil,kharif,Jun,Oct,rainfed,7.05,112.84,21.27,1020.99,18.21,36.42,26.42,26.42
ragi,millets,Black Soil,kharif,Jul,Oct,rainfed,6.13,107.04,16.63,876.05,16.76,33.52,23.52,23.52
ragi,millets,Black Soil,kharif,Jul,Oct,irrigated,7.26,114.12,22.29,1052.88,18.53,37.06,27.06,27.06
ragi,millets,Black Soil,kharif,Jun,Oct,rainfed,6.65,110.33,19.26,958.21,17.58,35.16,25.16,25.16
ragi,millets,Loamy soil,kharif,Jul,Sep,irrigated,7.06,112.88,21.31,1022.12,18.22,36.44,26.44,26.44
ragi,millets,shallow Black Soil,kharif,Jul,Sep,rainfed,7.27,114.18,22.34,1054.47,18.54,37.09,27.09,27.09
ragi,millets,Red soil,kharif,Jul,Oct,rainfed,6.35,108.43,17.74,910.67,17.11,34.21,24.21,24.21
ragi,millets,shallow Black Soil,kharif,Jul,Sep,irrigated,5.95,105.93,15.74,848.28,16.48,32.97,22.97,22.97
ragi,millets,shallow Black Soil,kharif,Jun,Sep,irrigated,6.2,107.52,17.02,888.06,16.88,33.76,23.76,23.76
ragi,millets,shallow Black Soil,kharif,Jun,Oct,irrigated,6.5,109.39,18.51,934.73,17.35,34.69,24.69,24.69
ragi,millets,Red soil,kharif,Jul,Oct,rainfed,7.08,113.02,21.41,1025.38,18.25,36.51,26.51,26.51
ragi,millets,Loamy soil,kharif,Jun,Oct,irrigated,7.18,113.6,21.88,1039.94,18.4,36.8,26.8,26.8
ragi,millets,Black Soil,kharif,Jul,Oct,rainfed,5.32,102.01,12.61,750.32,15.5,31.01,21.01,21.01
ragi,millets,Red soil,kharif,Jul,Oct,irrigated,6.61,110.09,19.07,952.24,17.52,35.04,25.04,25.04
ragi,millets,shallow Black Soil,kharif,Jul,Sep,irrigated,6.49,109.31,18.45,932.67,17.33,34.65,24.65,24.65
ragi,millets,Black Soil,kharif,Jul,Oct,irrigated,6.19,107.46,16.97,886.45,16.86,33.73,23.73,23.73
ragi,millets,Sandy soil,kharif,Jun,Oct,rainfed,5.98,106.1,15.88,852.45,16.52,33.05,23.05,23.05
ragi,millets,Black Soil,kharif,Jul,Sep,irrigated,6.38,108.61,17.89,915.18,17.15,34.3,24.3,24.3
ragi,millets,Black Soil,kharif,Jun,Oct,irrigated,7.44,115.23,23.18,1080.78,18.81,37.62,27.62,27.62
ragi,millets,Red soil,kharif,Jun,Sep,irrigated,6.36,108.48,17.78,911.88,17.12,34.24,24.24,24.24
ragi,millets,shallow Black Soil,kharif,Jul,Sep,rainfed,6.63,110.16,19.13,953.92,17.54,35.08,25.08,25.08
ragi,millets,Sandy soil,kharif,Jun,Sep,irrigated,6.88,111.77,20.42,994.29,17.94,35.89,25.89,25.89
ragi,millets,Sandy soil,kharif,Jun,Oct,rainfed,6.41,108.84,18.07,921.02,17.21,34.42,24.42,24.42
ragi,millets,Black Soil,kharif,Jun,Oct,irrigated,7.61,116.29,24.04,1107.36,19.07,38.15,28.15,28.15
ragi,millets,Black Soil,kharif,Jul,Sep,rainfed,7.54,115.88,23.71,1097.06,18.97,37.94,27.94,27.94
ragi,millets,Red soil,kharif,Jul,Sep,rainfed,6.24,107.78,17.22,894.43,16.94,33.89,23.89,23.89
ragi,millets,Red soil,kharif,Jul,Oct,rainfed,6.6,109.98,18.98,949.43,17.49,34.99,24.99,24.99
ragi,millets,Black Soil,kharif,Jun,Oct,irrigated,6.32,108.27,17.61,906.64,17.07,34.13,24.13,24.13
ragi,millets,Red soil,kharif,Jun,Sep,irrigated,6.3,108.11,17.49,902.77,17.03,34.06,24.06,24.06
ragi,millets,Black Soil,kharif,Jun,Oct,rainfed,5.65,104.09,14.27,802.27,16.02,32.05,22.05,22.05
ragi,millets,Sandy soil,kharif,Jul,Sep,irrigated,6.75,110.92,19.74,973.12,17.73,35.46,25.46,25.46
ragi,millets,Red soil,kharif,Jul,Oct,rainfed,6.6,110.02,19.02,950.56,17.51,35.01,25.01,25.01
ragi,millets,shallow Black Soil,kharif,Jun,Oct,irrigated,5.74,104.6,14.68,815.06,16.15,32.3,22.3,22.3
ragi,millets,Red soil,kharif,Jul,Oct,rainfed,6.29,108.05,17.44,901.24,17.01,34.02,24.02,24.02
ragi,millets,Red soil,kharif,Jul,Oct,rainfed,7.31,114.41,22.53,1060.29,18.6,37.21,27.21,27.21
ragi,millets,Red soil,kharif,Jul,Oct,irrigated,6.22,107.65,17.12,891.21,16.91,33.82,23.82,23.82
ragi,millets,Red soil,kharif,Jul,Oct,irrigated,6.04,106.49,16.19,862.13,16.62,33.24,23.24,23.24
ragi,millets,Sandy soil,kharif,Jul,Sep,irrigated,6.59,109.91,18.93,947.8,17.48,34.96,24.96,24.96
ragi,millets,Black Soil,kharif,Jun,Sep,irrigated,7.75,117.18,24.74,1129.41,19.29,38.59,28.59,28.59
ragi,millets,shallow Black Soil,kharif,Jun,Sep,rainfed,6.23,107.68,17.14,891.88,16.92,33.84,23.84,23.84
ragi,millets,Red soil,kharif,Jun,Sep,rainfed,6.84,111.48,20.19,987.04,17.87,35.74,25.74,25.74
ragi,millets,Sandy soil,kharif,Jul,Sep,rainfed,6.98,112.36,20.89,1009.1,18.09,36.18,26.18,26.18
ragi,millets,Black Soil,kharif,Jun,Sep,irrigated,6.22,107.63,17.1,890.7,16.91,33.81,23.81,23.81
ragi,millets,Sandy soil,kharif,Jun,Sep,irrigated,6.92,112.02,20.61,1000.46,18.0,36.01,26.01,26.01
ragi,millets,Loamy soil,kharif,Jun,Oct,rainfed,6.42,108.88,18.1,921.93,17.22,34.44,24.44,24.44
ragi,millets,Sandy soil,kharif,Jul,Oct,irrigated,6.78,111.12,19.9,978.08,17.78,35.56,25.56,25.56
ragi,millets,Red soil,kharif,Jul,Sep,rainfed,6.78,111.13,19.91,978.35,17.78,35.57,25.57,25.57
ragi,millets,Red soil,kharif,Jun,Oct,irrigated,6.65,110.3,19.24,957.46,17.57,35.15,25.15,25.15
ragi,millets,shallow Black Soil,kharif,Jul,Sep,irrigated,5.89,105.56,15.45,838.98,16.39,32.78,22.78,22.78
ragi,millets,Red soil,kharif,Jun,Oct,irrigated,7.12,113.24,21.59,1030.97,18.31,36.62,26.62,26.62
ragi,millets,Red soil,kharif,Jul,Sep,irrigated,6.35,108.45,17.76,911.32,17.11,34.23,24.23,24.23
ragi,millets,Loamy soil,kharif,Jul,Oct,rainfed,6.13,107.04,16.63,876.03,16.76,33.52,23.52,23.52
ragi,millets,Black Soil,kharif,Jun,Oct,rainfed,5.68,104.24,14.39,806.02,16.06,32.12,22.12,22.12
ragi,millets,Loamy soil,kharif,Jul,Sep,rainfed,6.72,110.76,19.61,969.1,17.69,35.38,25.38,25.38
ragi,millets,shallow Black Soil,kharif,Jul,Sep,rainfed,6.85,111.53,20.23,988.3,17.88,35.77,25.77,25.77
ragi,millets,Loamy soil,kharif,Jun,Sep,irrigated,5.48,103.0,13.4,775.05,15.75,31.5,21.5,21.5
ragi,millets,shallow Black Soil,kharif,Jun,Sep,irrigated,6.62,110.1,19.08,952.52,17.53,35.05,25.05,25.05
ragi,millets,Red soil,kharif,Jun,Oct,rainfed,6.2,107.51,17.01,887.67,16.88,33.75,23.75,23.75
ragi,millets,shallow Black Soil,kharif,Jun,Sep,irrigated,6.8,111.24,19.99,980.94,17.81,35.62,25.62,25.62
ragi,millets,Sandy soil,kharif,Jun,Oct,rainfed,6.1,106.89,16.51,872.2,16.72,33.44,23.44,23.44
ragi,millets,Loamy soil,kharif,Jul,Sep,rainfed,6.87,111.66,20.33,991.42,17.91,35.83,25.83,25.83
ragi,millets,Loamy soil,kharif,Jul,Sep,irrigated,6.45,109.04,18.23,926.08,17.26,34.52,24.52,24.52
ragi,millets,Loamy soil,kharif,Jun,Sep,irrigated,7.41,115.06,23.05,1076.54,18.77,37.53,27.53,27.53
ragi,millets,Red soil,kharif,Jun,Sep,irrigated,6.02,106.38,16.1,859.41,16.59,33.19,23.19,23.19
ragi,millets,Black Soil,kharif,Jul,Oct,irrigated,6.38,108.64,17.91,915.97,17.16,34.32,24.32,24.32
ragi,millets,shallow Black Soil,kharif,Jul,Oct,rainfed,5.96,105.99,15.79,849.76,16.5,33.0,23.0,23.0
ragi,millets,Black Soil,kharif,Jul,Oct,irrigated,7.36,114.76,22.81,1069.11,18.69,37.38,27.38,27.38
ragi,millets,Loamy soil,kharif,Jul,Oct,irrigated,7.22,113.86,22.08,1046.4,18.46,36.93,26.93,26.93
ragi,millets,Sandy soil,kharif,Jul,Oct,irrigated,6.25,107.84,17.27,896.03,16.96,33.92,23.92,23.92
ragi,millets,Sandy soil,kharif,Jul,Oct,rainfed,6.82,111.37,20.1,984.27,17.84,35.69,25.69,25.69
ragi,millets,Red soil,kharif,Jul,Oct,irrigated,7.08,113.01,21.4,1025.13,18.25,36.5,26.5,26.5
ragi,millets,Sandy soil,kharif,Jul,Sep,irrigated,6.67,110.46,19.37,961.54,17.62,35.23,25.23,25.23
ragi,millets,Red soil,kharif,Jun,Oct,irrigated,6.64,110.25,19.2,956.18,17.56,35.12,25.12,25.12
ragi,millets,Red soil,kharif,Jul,Sep,rainfed,6.23,107.67,17.14,891.82,16.92,33.84,23.84,23.84
ragi,millets,Sandy soil,kharif,Jul,Oct,irrigated,5.9,105.62,15.49,840.39,16.4,32.81,22.81,22.81
ragi,millets,shallow Black Soil,kharif,Jun,Oct,irrigated,7.27,114.2,22.36,1054.99,18.55,37.1,27.1,27.1
ragi,millets,Black Soil,kharif,Jun,Sep,irrigated,7.28,114.26,22.41,1056.48,18.56,37.13,27.13,27.13
ragi,millets,Sandy soil,kharif,Jun,Sep,rainfed,6.78,111.13,19.9,978.26,17.78,35.57,25.57,25.57
ragi,millets,shallow Black Soil,kharif,Jun,Sep,rainfed,6.38,108.62,17.9,915.51,17.16,34.31,24.31,24.31
ragi,millets,Black Soil,kharif,Jun,Sep,irrigated,6.39,108.71,17.97,917.8,17.18,34.36,24.36,24.36
ragi,millets,Black Soil,kharif,Jul,Sep,rainfed,6.92,112.0,20.6,999.9,18.0,36.0,26.0,26.0
ragi,millets,Red soil,kharif,Jul,Oct,rainfed,7.27,114.2,22.36,1054.94,18.55,37.1,27.1,27.1
ragi,millets,shallow Black Soil,kharif,Jul,Oct,rainfed,7.24,114.02,22.22,1050.48,18.5,37.01,27.01,27.01
ragi,millets,Sandy soil,kharif,Jun,Oct,irrigated,7.01,112.56,21.05,1014.1,18.14,36.28,26.28,26.28
ragi,millets,Red soil,kharif,Jul,Oct,irrigated,6.79,111.21,19.97,980.24,17.8,35.6,25.6,25.6
ragi,millets,shallow Black Soil,kharif,Jun,Sep,rainfed,5.87,105.43,15.35,835.79,16.36,32.72,22.72,22.72
ragi,millets,Black Soil,kharif,Jun,Oct,irrigated,6.08,106.72,16.38,867.99,16.68,33.36,23.36,23.36
ragi,millets,Black Soil,kharif,Jul,Sep,rainfed,7.28,114.22,22.38,1055.61,18.56,37.11,27.11,27.11
ragi,millets,Loamy soil,kharif,Jun,Sep,rainfed,6.74,110.9,19.72,972.44,17.72,35.45,25.45,25.45
ragi,millets,Red soil,kharif,Jun,Oct,irrigated,5.37,102.31,12.85,757.73,15.58,31.15,21.15,21.15
ragi,millets,Loamy soil,kharif,Jun,Sep,irrigated,5.92,105.78,15.62,844.4,16.44,32.89,22.89,22.89
ragi,millets,Loamy soil,kharif,Jun,Oct,rainfed,6.82,111.4,20.12,985.07,17.85,35.7,25.7,25.7
ragi,millets,Red soil,kharif,Jun,Oct,irrigated,5.27,101.7,12.36,742.55,15.43,30.85,20.85,20.85
ragi,millets,shallow Black Soil,kharif,Jul,Sep,rainfed,6.07,106.71,16.37,867.72,16.68,33.35,23.35,23.35
ragi,millets,Sandy soil,kharif,Jun,Oct,irrigated,6.67,110.41,19.33,960.18,17.6,35.2,25.2,25.2
ragi,millets,Red soil,kharif,Jul,Oct,irrigated,6.87,111.67,20.33,991.65,17.92,35.83,25.83,25.83
ragi,millets,Loamy soil,kharif,Jul,Sep,rainfed,6.81,111.3,20.04,982.46,17.82,35.65,25.65,25.65
ragi,millets,Loamy soil,kharif,Jun,Oct,rainfed,6.2,107.48,16.99,887.05,16.87,33.74,23.74,23.74
ragi,millets,Black Soil,kharif,Jun,Sep,rainfed,6.9,111.86,20.49,996.51,17.97,35.93,25.93,25.93
ragi,millets,Black Soil,kharif,Jul,Oct,rainfed,6.22,107.62,17.1,890.59,16.91,33.81,23.81,23.81
ragi,millets,Red soil,kharif,Jun,Oct,rainfed,6.36,108.5,17.8,912.39,17.12,34.25,24.25,24.25
ragi,millets,Sandy soil,kharif,Jul,Oct,rainfed,6.95,112.2,20.76,1005.12,18.05,36.1,26.1,26.1
ragi,millets,Sandy soil,kharif,Jun,Sep,irrigated,6.8,111.28,20.02,981.94,17.82,35.64,25.64,25.64
ragi,millets,Loamy soil,kharif,Jun,Oct,irrigated,7.15,113.43,21.74,1035.76,18.36,36.72,26.72,26.72
ragi,millets,shallow Black Soil,kharif,Jul,Oct,irrigated,6.82,111.35,20.08,983.73,17.84,35.67,25.67,25.67
ragi,millets,Loamy soil,kharif,Jul,Oct,irrigated,6.69,110.57,19.46,964.3,17.64,35.29,25.29,25.29
ragi,millets,shallow Black Soil,kharif,Jun,Sep,irrigated,5.9,105.63,15.5,840.67,16.41,32.81,22.81,22.81
ragi,millets,Red soil,kharif,Jun,Oct,rainfed,6.42,108.88,18.1,921.92,17.22,34.44,24.44,24.44
ragi,millets,Loamy soil,kharif,Jun,Oct,rainfed,6.27,107.92,17.33,897.88,16.98,33.96,23.96,23.96
ragi,millets,Loamy soil,kharif,Jun,Oct,rainfed,6.23,107.7,17.16,892.39,16.92,33.85,23.85,23.85
ragi,millets,Red soil,kharif,Jun,Sep,irrigated,7.62,116.36,24.09,1108.91,19.09,38.18,28.18,28.18
ragi,millets,Sandy soil,kharif,Jun,Oct,rainfed,6.46,109.1,18.28,927.46,17.27,34.55,24.55,24.55
ragi,millets,Red soil,kharif,Jul,Oct,rainfed,7.26,114.11,22.28,1052.65,18.53,37.05,27.05,27.05
ragi,millets,Sandy soil,kharif,Jul,Sep,rainfed,6.78,111.11,19.89,977.83,17.78,35.56,25.56,25.56
ragi,millets,Loamy soil,kharif,Jun,Oct,rainfed,7.04,112.73,21.19,1018.37,18.18,36.37,26.37,26.37
ragi,millets,Sandy soil,kharif,Jun,Sep,rainfed,6.6,110.02,19.02,950.55,17.51,35.01,25.01,25.01
ragi,millets,Loamy soil,kharif,Jul,Sep,rainfed,6.7,110.64,19.52,966.12,17.66,35.32,25.32,25.32
ragi,millets,Red soil,kharif,Jul,Oct,irrigated,6.59,109.94,18.95,948.44,17.48,34.97,24.97,24.97
ragi,millets,Sandy soil,kharif,Jul,Sep,irrigated,6.14,107.15,16.72,878.69,16.79,33.57,23.57,23.57
ragi,millets,Loamy soil,kharif,Jul,Oct,irrigated,6.91,111.96,20.57,999.03,17.99,35.98,25.98,25.98
ragi,millets,Loamy soil,kharif,Jun,Oct,rainfed,6.29,108.07,17.46,901.77,17.02,34.04,24.04,24.04
ragi,millets,Sandy soil,kharif,Jul,Oct,rainfed,5.56,103.5,13.8,787.52,15.88,31.75,21.75,21.75
ragi,millets,Black Soil,kharif,Jun,Oct,irrigated,6.8,111.24,19.99,981.01,17.81,35.62,25.62,25.62
ragi,millets,Red soil,kharif,Jun,Oct,rainfed,6.11,106.92,16.54,873.08,16.73,33.46,23.46,23.46
ragi,millets,shallow Black Soil,kharif,Jun,Oct,irrigated,7.43,115.16,23.13,1079.06,18.79,37.58,27.58,27.58
ragi,millets,Black Soil,kharif,Jun,Sep,rainfed,7.49,115.57,23.46,1089.3,18.89,37.79,27.79,27.79
ragi,millets,Sandy soil,kharif,Jun,Oct,rainfed,7.33,114.55,22.64,1063.68,18.64,37.27,27.27,27.27
ragi,millets,Loamy soil,kharif,Jun,Oct,irrigated,6.42,108.9,18.12,922.46,17.22,34.45,24.45,24.45
ragi,millets,Sandy soil,kharif,Jun,Oct,irrigated,5.47,102.91,13.33,772.86,15.73,31.46,21.46,21.46
ragi,millets,Loamy soil,kharif,Jun,Sep,irrigated,7.38,114.85,22.88,1071.25,18.71,37.42,27.42,27.42
ragi,millets,Sandy soil,kharif,Jun,Oct,irrigated,6.5,109.4,18.52,934.96,17.35,34.7,24.7,24.7
ragi,millets,Black Soil,kharif,Jun,Sep,rainfed,7.57,116.06,23.85,1101.42,19.01,38.03,28.03,28.03
ragi,millets,Black Soil,kharif,Jun,Sep,rainfed,7.55,115.93,23.74,1098.24,18.98,37.96,27.96,27.96
