CROPS,TYPE_OF_CROP,SOIL,SEASON,SOWN,HARVESTED,WATER_SOURCE,SOIL_PH,CROPDURATION,TEMPERATURE,WATERREQUIRED,RELATIVE_HUMIDITY,N,P,K
sunflower,oil seeds,Loamy,Zaid,Jun,Oct,rainfed,7.45,91.32,23.16,444.83,91.38,65.29,32.64,32.64
sunflower,oil seeds,Loamy,Zaid,Jun,Sep,rainfed,7.86,94.09,24.54,486.3,96.36,76.35,38.17,38.17
sunflower,oil seeds,clay loam,Zaid,Jul,Oct,irrigated,7.28,90.19,22.59,427.81,89.34,60.75,30.37,30.37
sunflower,oil seeds,silty loam,Zaid,Jun,Sep,irrigated,8.0,94.99,25.0,499.87,97.98,79.96,39.98,39.98
sunflower,oil seeds,well-drained soils,Zaid,Jul,Oct,irrigated,7.44,91.27,23.14,444.07,91.29,65.08,32.54,32.54
sunflower,oil seeds,clay loam,Zaid,Jun,Sep,rainfed,6.65,86.02,20.51,365.34,81.84,44.09,22.05,22.05
sunflower,oil seeds,clay loam,Zaid,Jul,Sep,irrigated,7.5,91.64,23.32,449.59,91.95,66.56,33.28,33.28
sunflower,oil seeds,clay loam,Zaid,Jul,Sep,irrigated,7.03,88.51,21.76,402.66,86.32,54.04,27.02,27.02
sunflower,oil seeds,clay loam,Zaid,Jul,Sep,rainfed,7.39,90.92,22.96,438.74,90.65,63.66,31.83,31.83
sunflower,oil seeds,well-drained soils,Zaid,Jun,Oct,irrigated,6.99,88.24,21.62,398.66,85.84,52.98,26.49,26.49
sunflower,oil seeds,well-drained soils,Zaid,Jun,Oct,irrigated,6.79,86.92,20.96,378.78,83.45,47.68,23.84,23.84
sunflower,oil seeds,well-drained soils,Zaid,Jun,Oct,irrigated,7.6,92.32,23.66,459.74,93.17,69.26,34.63,34.63
sunflower,oil seeds,silty loam,Zaid,Jul,Oct,irrigated,6.75,86.7,20.85,375.43,83.05,46.78,23.39,23.39
sunflower,oil seeds,clay loam,Zaid,Jul,Oct,irrigated,6.67,86.16,20.58,367.44,82.09,44.65,22.32,22.32
sunflower,oil seeds,silty loam,Zaid,Jun,Sep,irrigated,7.07,88.83,21.91,407.43,86.89,55.32,27.66,27.66
sunflower,oil seeds,Loamy,Zaid,Jul,Oct,irrigated,7.9,94.36,24.68,490.46,96.85,77.45,38.73,38.73
sunflower,oil seeds,silty loam,Zaid,Jul,Sep,rainfed,6.59,85.63,20.31,359.42,81.13,42.51,21.26,21.26
sunflower,oil seeds,well-drained soils,Zaid,Jun,Oct,rainfed,6.68,86.22,20.61,368.33,82.2,44.89,22.44,22.44
sunflower,oil seeds,clay loam,Zaid,Jul,Oct,irrigated,6.52,85.1,20.05,351.55,80.19,40.41,20.21,20.21
sunflower,oil seeds,silty loam,Zaid,Jul,Sep,rainfed,7.88,94.18,24.59,487.72,96.53,76.73,38.36,38.36
sunflower,oil seeds,Loamy,Zaid,Jul,Sep,irrigated,7.15,89.36,22.18,415.42,87.85,57.45,28.72,28.72
sunflower,oil seeds,clay loam,Zaid,Jul,Sep,rainfed,6.53,85.18,20.09,352.7,80.32,40.72,20.36,20.36
sunflower,oil seeds,well-drained soils,Zaid,Jun,Oct,rainfed,6.62,85.79,20.39,361.85,81.42,43.16,21.58,21.58
sunflower,oil seeds,silty loam,Zaid,Jul,Oct,irrigated,7.9,94.33,24.66,489.9,96.79,77.31,38.65,38.65
sunflower,oil seeds,clay loam,Zaid,Jul,Sep,rainfed,6.61,85.73,20.36,360.92,81.31,42.91,21.46,21.46
sunflower,oil seeds,Loamy,Zaid,Jul,Sep,rainfed,7.02,88.5,21.75,402.46,86.3,53.99,26.99,26.99
sunflower,oil seeds,silty loam,Zaid,Jun,Sep,rainfed,6.87,87.48,21.24,387.13,84.46,49.9,24.95,24.95
sunflower,oil seeds,Loamy,Zaid,Jul,Sep,irrigated,7.0,88.32,21.66,399.75,85.97,53.27,26.63,26.63
sunflower,oil seeds,silty loam,Zaid,Jun,Oct,irrigated,7.64,92.6,23.8,463.97,93.68,70.39,35.2,35.2
sunflower,oil seeds,well-drained soils,Zaid,Jul,Oct,irrigated,7.4,90.99,23.0,439.88,90.79,63.97,31.98,31.98
sunflower,oil seeds,clay loam,Zaid,Jul,Oct,rainfed,6.7,86.33,20.67,369.95,82.39,45.32,22.66,22.66
sunflower,oil seeds,silty loam,Zaid,Jul,Sep,irrigated,7.91,94.38,24.69,490.74,96.89,77.53,38.77,38.77
sunflower,oil seeds,Loamy,Zaid,Jul,Oct,rainfed,7.22,89.79,22.39,421.81,88.62,59.15,29.57,29.57
sunflower,oil seeds,clay loam,Zaid,Jun,Oct,rainfed,6.67,86.15,20.58,367.32,82.08,44.62,22.31,22.31
sunflower,oil seeds,well-drained soils,Zaid,Jul,Oct,irrigated,6.84,87.29,21.15,384.41,84.13,49.18,24.59,24.59
sunflower,oil seeds,well-drained soils,Zaid,Jul,Oct,rainfed,7.22,89.78,22.39,421.68,88.6,59.11,29.56,29.56
sunflower,oil seeds,well-drained soils,Zaid,Jul,Oct,rainfed,7.83,93.84,24.42,482.62,95.91,75.36,37.68,37.68
sunflower,oil seeds,well-drained soils,Zaid,Jun,Oct,irrigated,7.96,94.75,24.88,496.3,97.56,79.01,39.51,39.51
sunflower,oil seeds,well-drained soils,Zaid,Jul,Sep,rainfed,6.95,88.03,21.51,395.38,85.45,52.1,26.05,26.05
sunflower,oil seeds,silty loam,Zaid,Jun,Sep,irrigated,7.93,94.55,24.77,493.21,97.19,78.19,39.1,39.1
sunflower,oil seeds,clay loam,Zaid,Jun,Sep,irrigated,6.99,88.3,21.65,399.45,85.93,53.19,26.59,26.59
sunflower,oil seeds,Loamy,Zaid,Jul,Oct,rainfed,7.47,91.45,23.23,446.76,91.61,65.8,32.9,32.9
sunflower,oil seeds,clay loam,Zaid,Jul,Sep,irrigated,7.52,91.79,23.4,451.92,92.23,67.18,33.59,33.59
sunflower,oil seeds,clay loam,Zaid,Jun,Sep,irrigated,6.62,85.78,20.39,361.72,81.41,43.12,21.56,21.56
sunflower,oil seeds,silty loam,Zaid,Jul,Oct,rainfed,7.3,90.36,22.68,430.39,89.65,61.44,30.72,30.72
sunflower,oil seeds,Loamy,Zaid,Jul,Sep,irrigated,6.89,87.63,21.31,389.38,84.73,50.5,25.25,25.25
sunflower,oil seeds,clay loam,Zaid,Jul,Oct,rainfed,7.48,91.56,23.28,448.45,91.81,66.25,33.13,33.13
sunflower,oil seeds,clay loam,Zaid,Jun,Oct,rainfed,7.63,92.51,23.76,462.71,93.53,70.06,35.03,35.03
sunflower,oil seeds,Loamy,Zaid,Jul,Oct,irrigated,7.17,89.49,22.25,417.36,88.08,57.96,28.98,28.98
sunflower,oil seeds,clay loam,Zaid,Jul,Sep,rainfed,6.87,87.45,21.22,386.7,84.4,49.79,24.89,24.89
sunflower,oil seeds,Loamy,Zaid,Jul,Sep,irrigated,7.29,90.27,22.64,429.06,89.49,61.08,30.54,30.54
sunflower,oil seeds,Loamy,Zaid,Jun,Oct,irrigated,7.63,92.55,23.78,463.3,93.6,70.21,35.11,35.11
sunflower,oil seeds,Loamy,Zaid,Jun,Oct,irrigated,6.53,85.2,20.1,353.05,80.37,40.81,20.41,20.41
sunflower,oil seeds,silty loam,Zaid,Jun,Sep,irrigated,7.63,92.54,23.77,463.16,93.58,70.18,35.09,35.09
sunflower,oil seeds,clay loam,Zaid,Jul,Sep,rainfed,7.21,89.72,22.36,420.82,88.5,58.89,29.44,29.44
sunflower,oil seeds,well-drained soils,Zaid,Jun,Sep,irrigated,7.74,93.28,24.14,474.27,94.91,73.14,36.57,36.57
sunflower,oil seeds,silty loam,Zaid,Jun,Sep,irrigated,7.96,94.71,24.85,495.63,97.48,78.84,39.42,39.42
sunflower,oil seeds,clay loam,Zaid,Jun,Sep,rainfed,7.4,90.98,22.99,439.65,90.76,63.91,31.95,31.95
sunflower,oil seeds,Loamy,Zaid,Jul,Oct,rainfed,7.95,94.7,24.85,495.45,97.45,78.79,39.39,39.39
sunflower,oil seeds,well-drained soils,Zaid,Jun,Oct,rainfed,6.98,88.21,21.6,398.1,85.77,52.83,26.41,26.41
sunflower,oil seeds,silty loam,Zaid,Jun,Oct,rainfed,7.56,92.07,23.54,456.06,92.73,68.28,34.14,34.14
sunflower,oil seeds,silty loam,Zaid,Jul,Sep,irrigated,7.2,89.65,22.33,419.76,88.37,58.6,29.3,29.3
sunflower,oil seeds,well-drained soils,Zaid,Jul,Sep,irrigated,7.93,94.53,24.77,493.01,97.16,78.13,39.07,39.07
sunflower,oil seeds,well-drained soils,Zaid,Jun,Oct,irrigated,6.65,86.0,20.5,365.03,81.8,44.01,22.0,22.0
sunflower,oil seeds,well-drained soils,Zaid,Jun,Oct,irrigated,6.72,86.46,20.73,371.94,82.63,45.85,22.93,22.93
sunflower,oil seeds,clay loam,Zaid,Jul,Oct,rainfed,6.94,87.92,21.46,393.75,85.25,51.67,25.83,25.83
sunflower,oil seeds,silty loam,Zaid,Jul,Sep,irrigated,6.89,87.59,21.3,388.92,84.67,50.38,25.19,25.19
sunflower,oil seeds,clay loam,Zaid,Jul,Oct,rainfed,7.24,89.93,22.46,423.88,88.87,59.7,29.85,29.85
sunflower,oil seeds,clay loam,Zaid,Jun,Oct,rainfed,7.0,88.31,21.65,399.59,85.95,53.22,26.61,26.61
sunflower,oil seeds,silty loam,Zaid,Jul,Oct,rainfed,7.37,90.79,22.9,436.87,90.42,63.16,31.58,31.58
sunflower,oil seeds,silty loam,Zaid,Jun,Sep,rainfed,7.58,92.23,23.61,458.42,93.01,68.91,34.46,34.46
sunflower,oil seeds,clay loam,Zaid,Jun,Sep,irrigated,7.9,94.33,24.67,490.0,96.8,77.33,38.67,38.67
sunflower,oil seeds,clay loam,Zaid,Jul,Sep,irrigated,7.88,94.22,24.61,488.36,96.6,76.9,38.45,38.45
sunflower,oil seeds,silty loam,Zaid,Jul,Sep,rainfed,6.9,87.66,21.33,389.87,84.78,50.63,25.32,25.32
sunflower,oil seeds,well-drained soils,Zaid,Jul,Oct,irrigated,7.36,90.73,22.86,435.91,90.31,62.91,31.46,31.46
sunflower,oil seeds,clay loam,Zaid,Jun,Oct,rainfed,7.45,91.32,23.16,444.85,91.38,65.29,32.65,32.65
sunflower,oil seeds,silty loam,Zaid,Jun,Oct,irrigated,6.93,87.85,21.43,392.76,85.13,51.4,25.7,25.7
sunflower,oil seeds,clay loam,Zaid,Jun,Oct,irrigated,7.23,89.84,22.42,422.63,88.72,59.37,29.68,29.68
sunflower,oil seeds,Loamy,Zaid,Jun,Oct,rainfed,7.87,94.16,24.58,487.46,96.5,76.66,38.33,38.33
sunflower,oil seeds,well-drained soils,Zaid,Jul,Sep,rainfed,7.31,90.41,22.7,431.08,89.73,61.62,30.81,30.81
sunflower,oil seeds,Loamy,Zaid,Jul,Sep,rainfed,7.67,92.81,23.9,467.1,94.05,71.23,35.61,35.61
sunflower,oil seeds,well-drained soils,Zaid,Jul,Oct,irrigated,7.31,90.41,22.71,431.22,89.75,61.66,30.83,30.83
sunflower,oil seeds,clay loam,Zaid,Jun,Oct,rainfed,6.84,87.25,21.13,383.76,84.05,49.0,24.5,24.5
sunflower,oil seeds,well-drained soils,Zaid,Jun,Sep,irrigated,7.6,92.35,23.67,460.22,93.23,69.39,34.7,34.7
sunflower,oil seeds,Loamy,Zaid,Jun,Sep,irrigated,7.66,92.72,23.86,465.79,93.89,70.88,35.44,35.44
sunflower,oil seeds,Loamy,Zaid,Jul,Oct,irrigated,7.6,92.33,23.67,459.98,93.2,69.33,34.66,34.66
sunflower,oil seeds,clay loam,Zaid,Jun,Sep,irrigated,7.73,93.21,24.11,473.15,94.78,72.84,36.42,36.42
sunflower,oil seeds,silty loam,Zaid,Jul,Sep,rainfed,7.7,92.98,23.99,469.69,94.36,71.92,35.96,35.96
sunflower,oil seeds,well-drained soils,Zaid,Jun,Oct,rainfed,7.53,91.89,23.44,453.29,92.4,67.54,33.77,33.77
sunflower,oil seeds,silty loam,Zaid,Jul,Sep,rainfed,7.12,89.12,22.06,411.79,87.41,56.48,28.24,28.24
sunflower,oil seeds,clay loam,Zaid,Jun,Oct,irrigated,6.96,88.07,21.53,396.0,85.52,52.27,26.13,26.13
sunflower,oil seeds,clay loam,Zaid,Jul,Sep,rainfed,7.61,92.39,23.69,460.84,93.3,69.56,34.78,34.78
sunflower,oil seeds,silty loam,Zaid,Jul,Oct,irrigated,7.89,94.23,24.62,488.51,96.62,76.94,38.47,38.47
sunflower,oil seeds,silty loam,Zaid,Jul,Oct,rainfed,6.83,87.2,21.1,382.98,83.96,48.8,24.4,24.4
sunflower,oil seeds,silty loam,Zaid,Jul,Oct,rainfed,7.5,91.67,23.33,450.03,92.0,66.68,33.34,33.34
sunflower,oil seeds,silty loam,Zaid,Jun,Oct,rainfed,6.84,87.28,21.14,384.18,84.1,49.11,24.56,24.56
sunflower,oil seeds,well-drained soils,Zaid,Jul,Sep,irrigated,6.75,86.64,20.82,374.55,82.95,46.55,23.27,23.27
sunflower,oil seeds,well-drained soils,Zaid,Jun,Oct,rainfed,7.77,93.45,24.22,476.74,95.21,73.8,36.9,36.9
sunflower,oil seeds,Loamy,Zaid,Jun,Oct,irrigated,7.9,94.32,24.66,489.77,96.77,77.27,38.64,38.64
sunflower,oil seeds,silty loam,Zaid,Jun,Sep,irrigated,7.0,88.35,21.67,400.21,86.03,53.39,26.69,26.69
sunflower,oil seeds,well-drained soils,Zaid,Jul,Oct,irrigated,7.23,89.86,22.43,422.87,88.74,59.43,29.72,29.72
sunflower,oil seeds,clay loam,Zaid,Jun,Oct,rainfed,6.99,88.26,21.63,398.83,85.86,53.02,26.51,26.51
sunflower,oil seeds,silty loam,Zaid,Jun,Oct,rainfed,6.6,85.69,20.35,360.37,81.24,42.76,21.38,21.38
sunflower,oil seeds,well-drained soils,Zaid,Jun,Sep,rainfed,7.15,89.31,22.16,414.71,87.77,57.26,28.63,28.63
sunflower,oil seeds,Loamy,Zaid,Jul,Oct,irrigated,7.14,89.24,22.12,413.64,87.64,56.97,28.48,28.48
sunflower,oil seeds,Loamy,Zaid,Jul,Sep,irrigated,6.56,85.41,20.21,356.22,80.75,41.66,20.83,20.83
sunflower,oil seeds,Loamy,Zaid,Jun,Oct,rainfed,7.24,89.97,22.48,424.49,88.94,59.86,29.93,29.93
sunflower,oil seeds,silty loam,Zaid,Jun,Sep,irrigated,7.94,94.63,24.81,494.43,97.33,78.52,39.26,39.26
sunflower,oil seeds,clay loam,Zaid,Jun,Sep,irrigated,6.51,85.05,20.03,350.76,80.09,40.2,20.1,20.1
sunflower,oil seeds,well-drained soils,Zaid,Jun,Oct,rainfed,7.97,94.83,24.91,497.39,97.69,79.3,39.65,39.65
sunflower,oil seeds,clay loam,Zaid,Jul,Sep,irrigated,7.86,94.04,24.52,485.64,96.28,76.17,38.09,38.09
sunflower,oil seeds,well-drained soils,Zaid,Jul,Sep,irrigated,7.25,90.01,22.51,425.18,89.02,60.05,30.02,30.02
sunflower,oil seeds,Loamy,Zaid,Jul,Sep,rainfed,7.88,94.18,24.59,487.66,96.52,76.71,38.36,38.36
sunflower,oil seeds,Loamy,Zaid,Jul,Sep,irrigated,8.0,94.99,24.99,499.79,97.97,79.94,39.97,39.97
sunflower,oil seeds,clay loam,Zaid,Jun,Sep,irrigated,7.13,89.17,22.08,412.54,87.51,56.68,28.34,28.34
sunflower,oil seeds,well-drained soils,Zaid,Jul,Oct,rainfed,7.71,93.09,24.05,471.36,94.56,72.36,36.18,36.18
sunflower,oil seeds,clay loam,Zaid,Jul,Oct,irrigated,8.0,94.98,24.99,499.74,97.97,79.93,39.96,39.96
sunflower,oil seeds,well-drained soils,Zaid,Jul,Sep,rainfed,6.55,85.36,20.18,355.36,80.64,41.43,20.71,20.71
sunflower,oil seeds,well-drained soils,Zaid,Jul,Sep,irrigated,6.54,85.24,20.12,353.64,80.44,40.97,20.48,20.48
sunflower,oil seeds,well-drained soils,Zaid,Jul,Oct,irrigated,6.7,86.34,20.67,370.12,82.41,45.36,22.68,22.68
sunflower,oil seeds,silty loam,Zaid,Jul,Oct,rainfed,7.63,92.51,23.76,462.66,93.52,70.04,35.02,35.02
sunflower,oil seeds,clay loam,Zaid,Jul,Oct,rainfed,7.7,93.02,24.01,470.29,94.44,72.08,36.04,36.04
sunflower,oil seeds,clay loam,Zaid,Jun,Oct,rainfed,6.76,86.75,20.87,376.21,83.14,46.99,23.49,23.49
sunflower,oil seeds,well-drained soils,Zaid,Jun,Sep,irrigated,6.64,85.93,20.47,363.98,81.68,43.73,21.86,21.86
sunflower,oil seeds,clay loam,Zaid,Jul,Oct,rainfed,6.9,87.7,21.35,390.49,84.86,50.8,25.4,25.4
sunflower,oil seeds,clay loam,Zaid,Jul,Oct,irrigated,7.38,90.88,22.94,438.23,90.59,63.53,31.76,31.76
sunflower,oil seeds,Loamy,Zaid,Jun,Sep,irrigated,7.47,91.46,23.23,446.97,91.64,65.86,32.93,32.93
sunflower,oil seeds,Loamy,Zaid,Jun,Oct,rainfed,7.2,89.68,22.34,420.24,88.43,58.73,29.37,29.37
sunflower,oil seeds,well-drained soils,Zaid,Jul,Sep,irrigated,7.32,90.45,22.73,431.75,89.81,61.8,30.9,30.9
sunflower,oil seeds,clay loam,Zaid,Jun,Sep,rainfed,7.06,88.71,21.85,405.63,86.68,54.84,27.42,27.42
sunflower,oil seeds,clay loam,Zaid,Jul,Oct,irrigated,7.75,93.33,24.17,475.02,95.0,73.34,36.67,36.67
sunflower,oil seeds,clay loam,Zaid,Jul,Oct,irrigated,7.36,90.74,22.87,436.09,90.33,62.96,31.48,31.48
sunflower,oil seeds,Loamy,Zaid,Jun,Oct,rainfed,6.69,86.25,20.62,368.74,82.25,45.0,22.5,22.5
sunflower,oil seeds,well-drained soils,Zaid,Jul,Sep,rainfed,7.05,88.66,21.83,404.95,86.59,54.65,27.33,27.33
sunflower,oil seeds,silty loam,Zaid,Jun,Oct,rainfed,7.25,89.97,22.48,424.51,88.94,59.87,29.93,29.93
sunflower,oil seeds,Loamy,Zaid,Jul,Oct,irrigated,6.6,85.66,20.33,359.95,81.19,42.65,21.33,21.33
sunflower,oil seeds,Loamy,Zaid,Jun,Sep,irrigated,7.97,94.8,24.9,496.96,97.64,79.19,39.6,39.6
sunflower,oil seeds,clay loam,Zaid,Jul,Oct,rainfed,6.54,85.29,20.15,354.38,80.53,41.17,20.58,20.58
sunflower,oil seeds,silty loam,Zaid,Jun,Sep,rainfed,7.19,89.58,22.29,418.66,88.24,58.31,29.16,29.16
sunflower,oil seeds,silty loam,Zaid,Jul,Sep,irrigated,7.21,89.71,22.36,420.71,88.48,58.85,29.43,29.43
sunflower,oil seeds,silty loam,Zaid,Jul,Oct,rainfed,7.38,90.83,22.92,437.5,90.5,63.33,31.67,31.67
sunflower,oil seeds,silty loam,Zaid,Jun,Sep,rainfed,7.79,93.59,24.29,478.84,95.46,74.36,37.18,37.18
sunflower,oil seeds,clay loam,Zaid,Jun,Sep,rainfed,7.72,93.16,24.08,472.41,94.69,72.64,36.32,36.32
sunflower,oil seeds,Loamy,Zaid,Jun,Oct,rainfed,6.81,87.08,21.04,381.27,83.75,48.34,24.17,24.17
sunflower,oil seeds,clay loam,Zaid,Jun,Sep,irrigated,7.71,93.09,24.04,471.31,94.56,72.35,36.17,36.17
sunflower,oil seeds,clay loam,Zaid,Jun,Sep,rainfed,7.81,93.72,24.36,480.76,95.69,74.87,37.43,37.43
sunflower,oil seeds,Loamy,Zaid,Jul,Oct,rainfed,7.81,93.77,24.38,481.5,95.78,75.07,37.53,37.53
sunflower,oil seeds,silty loam,Zaid,Jul,Oct,irrigated,6.94,87.91,21.45,393.59,85.23,51.62,25.81,25.81
sunflower,oil seeds,silty loam,Zaid,Jun,Sep,irrigated,6.7,86.36,20.68,370.35,82.44,45.43,22.71,22.71
sunflower,oil seeds,silty loam,Zaid,Jun,Sep,rainfed,7.66,92.74,23.87,466.16,93.94,70.98,35.49,35.49
sunflower,oil seeds,Loamy,Zaid,Jul,Oct,irrigated,7.87,94.13,24.56,486.91,96.43,76.51,38.25,38.25
sunflower,oil seeds,Loamy,Zaid,Jun,Oct,rainfed,7.38,90.87,22.93,438.01,90.56,63.47,31.74,31.74
sunflower,oil seeds,well-drained soils,Zaid,Jul,Sep,rainfed,7.51,91.74,23.37,451.07,92.13,66.95,33.48,33.48
sunflower,oil seeds,silty loam,Zaid,Jul,Sep,rainfed,7.52,91.83,23.42,452.46,92.29,67.32,33.66,33.66
sunflower,oil seeds,well-drained soils,Zaid,Jul,Sep,irrigated,7.17,89.43,22.22,416.51,87.98,57.74,28.87,28.87
sunflower,oil seeds,well-drained soils,Zaid,Jul,Sep,irrigated,6.81,87.06,21.03,380.87,83.7,48.23,24.12,24.12
sunflower,oil seeds,silty loam,Zaid,Jun,Oct,rainfed,6.98,88.18,21.59,397.63,85.72,52.7,26.35,26.35
sunflower,oil seeds,silty loam,Zaid,Jul,Sep,irrigated,6.62,85.77,20.38,361.55,81.39,43.08,21.54,21.54
sunflower,oil seeds,Loamy,Zaid,Jun,Sep,irrigated,7.59,92.24,23.62,458.66,93.04,68.98,34.49,34.49
sunflower,oil seeds,well-drained soils,Zaid,Jun,Sep,rainfed,7.87,94.11,24.55,486.59,96.39,76.42,38.21,38.21
sunflower,oil seeds,silty loam,Zaid,Jul,Sep,rainfed,7.88,94.19,24.6,487.89,96.55,76.77,38.39,38.39
sunflower,oil seeds,silty loam,Zaid,Jun,Sep,irrigated,7.3,90.34,22.67,430.15,89.62,61.37,30.69,30.69
sunflower,oil seeds,well-drained soils,Zaid,Jun,Oct,rainfed,7.41,91.06,23.03,440.89,90.91,64.24,32.12,32.12
sunflower,oil seeds,silty loam,Zaid,Jun,Sep,irrigated,6.99,88.24,21.62,398.67,85.84,52.98,26.49,26.49
sunflower,oil seeds,silty loam,Zaid,Jul,Sep,irrigated,7.68,92.85,23.92,467.74,94.13,71.4,35.7,35.7
sunflower,oil seeds,Loamy,Zaid,Jul,Oct,rainfed,6.78,86.85,20.93,377.76,83.33,47.4,23.7,23.7
sunflower,oil seeds,clay loam,Zaid,Jun,Oct,irrigated,6.91,87.7,21.35,390.52,84.86,50.81,25.4,25.4
sunflower,oil seeds,silty loam,Zaid,Jul,Sep,rainfed,6.8,86.97,20.98,379.51,83.54,47.87,23.94,23.94
sunflower,oil seeds,clay loam,Zaid,Jun,Oct,irrigated,6.84,87.29,21.15,384.42,84.13,49.18,24.59,24.59
sunflower,oil seeds,clay loam,Zaid,Jun,Sep,rainfed,6.7,86.31,20.66,369.68,82.36,45.25,22.62,22.62
sunflower,oil seeds,silty loam,Zaid,Jun,Sep,irrigated,6.97,88.1,21.55,396.5,85.58,52.4,26.2,26.2
sunflower,oil seeds,clay loam,Zaid,Jul,Oct,irrigated,6.78,86.88,20.94,378.24,83.39,47.53,23.77,23.77
sunflower,oil seeds,well-drained soils,Zaid,Jul,Oct,rainfed,7.76,93.41,24.21,476.18,95.14,73.65,36.82,36.82
sunflower,oil seeds,silty loam,Zaid,Jul,Oct,rainfed,7.68,92.84,23.92,467.62,94.11,71.37,35.68,35.68
sunflower,oil seeds,Loamy,Zaid,Jun,Sep,irrigated,6.54,85.3,20.15,354.45,80.53,41.19,20.59,20.59
sunflower,oil seeds,clay loam,Zaid,Jun,Sep,rainfed,7.97,94.77,24.88,496.51,97.58,79.07,39.53,39.53
sunflower,oil seeds,clay loam,Zaid,Jun,Oct,irrigated,7.88,94.17,24.58,487.5,96.5,76.67,38.33,38.33
sunflower,oil seeds,silty loam,Zaid,Jun,Oct,irrigated,7.38,90.85,22.93,437.77,90.53,63.41,31.7,31.7
sunflower,oil seeds,silty loam,Zaid,Jul,Oct,rainfed,6.66,86.05,20.52,365.71,81.89,44.19,22.09,22.09
sunflower,oil seeds,clay loam,Zaid,Jun,Sep,irrigated,6.67,86.16,20.58,367.38,82.09,44.63,22.32,22.32
sunflower,oil seeds,well-drained soils,Zaid,Jul,Oct,rainfed,7.0,88.36,21.68,400.47,86.06,53.46,26.73,26.73
sunflower,oil seeds,silty loam,Zaid,Jul,Sep,irrigated,7.91,94.41,24.7,491.14,96.94,77.64,38.82,38.82
sunflower,oil seeds,well-drained soils,Zaid,Jul,Oct,irrigated,7.99,94.95,24.98,499.3,97.92,79.81,39.91,39.91
sunflower,oil seeds,clay loam,Zaid,Jul,Oct,rainfed,6.84,87.27,21.13,383.99,84.08,49.06,24.53,24.53
sunflower,oil seeds,Loamy,Zaid,Jun,Sep,rainfed,7.29,90.26,22.63,428.91,89.47,61.04,30.52,30.52
sunflower,oil seeds,silty loam,Zaid,Jul,Sep,irrigated,7.46,91.43,23.21,446.44,91.57,65.72,32.86,32.86
sunflower,oil seeds,Loamy,Zaid,Jun,Sep,rainfed,7.61,92.41,23.7,461.13,93.34,69.63,34.82,34.82
sunflower,oil seeds,Loamy,Zaid,Jun,Sep,irrigated,7.47,91.48,23.24,447.26,91.67,65.93,32.97,32.97
sunflower,oil seeds,clay loam,Zaid,Jul,Oct,irrigated,7.2,89.69,22.34,420.28,88.43,58.74,29.37,29.37
sunflower,oil seeds,Loamy,Zaid,Jun,Oct,rainfed,7.19,89.59,22.3,418.91,88.27,58.38,29.19,29.19
sunflower,oil seeds,well-drained soils,Zaid,Jun,Sep,rainfed,6.76,86.74,20.87,376.07,83.13,46.95,23.48,23.48
sunflower,oil seeds,silty loam,Zaid,Jul,Sep,irrigated,6.59,85.58,20.29,358.65,81.04,42.31,21.15,21.15
sunflower,oil seeds,clay loam,Zaid,Jul,Sep,rainfed,7.57,92.1,23.55,456.5,92.78,68.4,34.2,34.2
sunflower,oil seeds,well-drained soils,Zaid,Jun,Oct,rainfed,7.2,89.68,22.34,420.15,88.42,58.71,29.35,29.35
sunflower,oil seeds,clay loam,Zaid,Jun,Oct,irrigated,6.56,85.37,20.19,355.62,80.67,41.5,20.75,20.75
sunflower,oil seeds,well-drained soils,Zaid,Jun,Oct,irrigated,7.94,94.61,24.8,494.09,97.29,78.42,39.21,39.21
sunflower,oil seeds,well-drained soils,Zaid,Jun,Sep,irrigated,6.86,87.37,21.18,385.5,84.26,49.47,24.73,24.73
sunflower,oil seeds,clay loam,Zaid,Jun,Sep,irrigated,7.51,91.73,23.36,450.9,92.11,66.91,33.45,33.45
sunflower,oil seeds,well-drained soils,Zaid,Jul,Oct,rainfed,6.76,86.77,20.88,376.5,83.18,47.07,23.53,23.53
sunflower,oil seeds,well-drained soils,Zaid,Jun,Oct,rainfed,7.35,90.64,22.82,434.57,90.15,62.55,31.28,31.28
sunflower,oil seeds,clay loam,Zaid,Jul,Sep,irrigated,7.57,92.11,23.56,456.66,92.8,68.44,34.22,34.22
sunflower,oil seeds,clay loam,Zaid,Jun,Sep,irrigated,7.78,93.5,24.25,477.57,95.31,74.02,37.01,37.01
sunflower,oil seeds,clay loam,Zaid,Jun,Oct,irrigated,7.22,89.83,22.42,422.45,88.69,59.32,29.66,29.66
sunflower,oil seeds,well-drained soils,Zaid,Jun,Sep,rainfed,6.59,85.59,20.29,358.84,81.06,42.36,21.18,21.18
sunflower,oil seeds,well-drained soils,Zaid,Jul,Oct,rainfed,7.5,91.65,23.32,449.71,91.96,66.59,33.29,33.29
sunflower,oil seeds,Loamy,Zaid,Jun,Oct,rainfed,6.97,88.16,21.58,397.36,85.68,52.63,26.32,26.32
sunflower,oil seeds,Loamy,Zaid,Jul,Sep,rainfed,6.5,85.03,20.02,350.48,80.06,40.13,20.06,20.06
sunflower,oil seeds,Loamy,Zaid,Jul,Oct,irrigated,6.79,86.93,20.97,379.02,83.48,47.74,23.87,23.87
