CROPS,TYPE_OF_CROP,SOIL,SEASON,SOWN,HARVESTED,WATER_SOURCE,SOIL_PH,CROPDURATION,TEMPERATURE,WATERREQUIRED,RELATIVE_HUMIDITY,N,P,K
greengram,pulses,well-drained soil,kharif,Oct,Jun,irrigated,6.72,126.71,27.24,883.56,62.24,24.47,24.47,24.47
greengram,pulses,well-drained soil,kharif,Oct,May,irrigated,7.46,148.77,34.59,993.84,69.59,39.18,39.18,39.18
greengram,pulses,sandy Loamy soil,kharif,Dec,Jun,rainfed,7.02,135.72,30.24,928.62,65.24,30.48,30.48,30.48
greengram,pulses,sandy Loamy soil,kharif,Oct,Apr,irrigated,6.79,128.68,27.89,893.4,62.89,25.79,25.79,25.79
greengram,pulses,Sandy soil,kharif,Dec,Jun,rainfed,6.87,131.24,28.75,906.21,63.75,27.49,27.49,27.49
greengram,pulses,Sandy soil,kharif,Oct,May,rainfed,7.08,137.32,30.77,936.61,65.77,31.55,31.55,31.55
greengram,pulses,Sandy soil,kharif,Nov,Apr,irrigated,7.38,146.31,33.77,981.56,68.77,37.54,37.54,37.54
greengram,pulses,sandy Loamy soil,kharif,Oct,May,irrigated,6.67,125.24,26.75,876.2,61.75,23.49,23.49,23.49
greengram,pulses,well-drained soil,kharif,Oct,Apr,irrigated,6.59,122.66,25.89,863.32,60.89,21.78,21.78,21.78
greengram,pulses,well-drained soil,kharif,Dec,Apr,irrigated,7.35,145.61,33.54,978.03,68.54,37.07,37.07,37.07
greengram,pulses,Sandy soil,kharif,Oct,Apr,irrigated,7.16,139.9,31.63,949.51,66.63,33.27,33.27,33.27
greengram,pulses,well-drained soil,kharif,Nov,Jun,rainfed,6.9,131.94,28.98,909.72,63.98,27.96,27.96,27.96
greengram,pulses,Sandy soil,kharif,Oct,Apr,irrigated,6.88,131.46,28.82,907.32,63.82,27.64,27.64,27.64
greengram,pulses,Sandy soil,kharif,Dec,Jun,irrigated,7.18,140.38,31.79,951.92,66.79,33.59,33.59,33.59
greengram,pulses,Sandy soil,kharif,Nov,Jun,rainfed,7.37,146.1,33.7,980.5,68.7,37.4,37.4,37.4
greengram,pulses,sandy Loamy soil,kharif,Nov,Apr,irrigated,6.57,122.17,25.72,860.85,60.72,21.45,21.45,21.45
greengram,pulses,well-drained soil,kharif,Dec,Apr,irrigated,6.66,124.75,26.58,873.74,61.58,23.16,23.16,23.16
greengram,pulses,Sandy soil,kharif,Oct,Apr,irrigated,7.39,146.8,33.93,984.02,68.93,37.87,37.87,37.87
greengram,pulses,well-drained soil,kharif,Nov,May,irrigated,7.09,137.8,30.93,939.02,65.93,31.87,31.87,31.87
greengram,pulses,well-drained soil,kharif,Nov,Apr,irrigated,6.86,130.76,28.59,903.81,63.59,27.17,27.17,27.17
greengram,pulses,sandy Loamy soil,kharif,Dec,May,rainfed,6.81,129.16,28.05,895.8,63.05,26.11,26.11,26.11
greengram,pulses,well-drained soil,kharif,Nov,Jun,irrigated,7.01,135.24,30.08,926.22,65.08,30.16,30.16,30.16
greengram,pulses,sandy Loamy soil,kharif,Oct,Apr,irrigated,7.44,148.27,34.42,991.36,69.42,38.85,38.85,38.85
greengram,pulses,Sandy soil,kharif,Dec,Jun,irrigated,6.74,127.21,27.4,886.03,62.4,24.8,24.8,24.8
greengram,pulses,Sandy soil,kharif,Oct,Jun,rainfed,6.53,120.88,25.29,854.38,60.29,20.58,20.58,20.58
greengram,pulses,sandy Loamy soil,kharif,Oct,May,irrigated,7.29,143.82,32.94,969.1,67.94,35.88,35.88,35.88
greengram,pulses,well-drained soil,kharif,Oct,Jun,irrigated,7.22,141.57,32.19,957.86,67.19,34.38,34.38,34.38
greengram,pulses,well-drained soil,kharif,Oct,Apr,rainfed,6.95,133.61,29.54,918.07,64.54,29.08,29.08,29.08
greengram,pulses,sandy Loamy soil,kharif,Dec,May,rainfed,7.0,134.93,29.98,924.65,64.98,29.95,29.95,29.95
greengram,pulses,well-drained soil,kharif,Nov,Apr,rainfed,7.2,141.02,32.01,955.08,67.01,34.01,34.01,34.01
greengram,pulses,Sandy soil,kharif,Nov,May,rainfed,7.25,142.51,32.5,962.54,67.5,35.0,35.0,35.0
greengram,pulses,well-drained soil,kharif,Dec,May,rainfed,6.55,121.43,25.48,857.14,60.48,20.95,20.95,20.95
greengram,pulses,sandy Loamy soil,kharif,Dec,Apr,rainfed,6.71,126.35,27.12,881.76,62.12,24.24,24.24,24.24
greengram,pulses,Sandy soil,kharif,Dec,May,irrigated,7.48,149.3,34.77,996.51,69.77,39.53,39.53,39.53
greengram,pulses,well-drained soil,kharif,Oct,May,irrigated,7.04,136.1,30.37,930.49,65.37,30.73,30.73,30.73
greengram,pulses,well-drained soil,kharif,Nov,Apr,irrigated,6.77,128.13,27.71,890.65,62.71,25.42,25.42,25.42
greengram,pulses,Sandy soil,kharif,Nov,Jun,irrigated,6.81,129.45,28.15,897.24,63.15,26.3,26.3,26.3
greengram,pulses,well-drained soil,kharif,Dec,Jun,irrigated,7.11,138.36,31.12,941.78,66.12,32.24,32.24,32.24
greengram,pulses,sandy Loamy soil,kharif,Dec,May,irrigated,7.44,148.12,34.37,990.6,69.37,38.75,38.75,38.75
greengram,pulses,well-drained soil,kharif,Dec,Jun,rainfed,6.64,124.19,26.4,870.97,61.4,22.8,22.8,22.8
greengram,pulses,well-drained soil,kharif,Oct,May,rainfed,6.6,123.02,26.01,865.12,61.01,22.02,22.02,22.02
greengram,pulses,sandy Loamy soil,kharif,Oct,Apr,rainfed,7.34,145.07,33.36,975.36,68.36,36.71,36.71,36.71
greengram,pulses,Sandy soil,kharif,Dec,May,rainfed,7.15,139.53,31.51,947.64,66.51,33.02,33.02,33.02
greengram,pulses,Sandy soil,kharif,Nov,May,irrigated,6.92,132.49,29.16,912.46,64.16,28.33,28.33,28.33
greengram,pulses,Sandy soil,kharif,Oct,Apr,irrigated,6.91,132.39,29.13,911.96,64.13,28.26,28.26,28.26
greengram,pulses,Sandy soil,kharif,Nov,Apr,irrigated,7.15,139.4,31.47,946.98,66.47,32.93,32.93,32.93
greengram,pulses,sandy Loamy soil,kharif,Oct,Jun,rainfed,7.34,145.18,33.39,975.88,68.39,36.78,36.78,36.78
greengram,pulses,Sandy soil,kharif,Oct,Apr,rainfed,6.61,123.15,26.05,865.77,61.05,22.1,22.1,22.1
greengram,pulses,well-drained soil,kharif,Nov,Jun,irrigated,6.63,123.86,26.29,869.29,61.29,22.57,22.57,22.57
greengram,pulses,Sandy soil,kharif,Nov,Apr,irrigated,7.43,147.75,34.25,988.76,69.25,38.5,38.5,38.5
greengram,pulses,well-drained soil,kharif,Oct,May,irrigated,7.12,138.69,31.23,943.47,66.23,32.46,32.46,32.46
greengram,pulses,well-drained soil,kharif,Nov,May,rainfed,6.83,129.81,28.27,899.06,63.27,26.54,26.54,26.54
greengram,pulses,sandy Loamy soil,kharif,Nov,Jun,irrigated,6.77,128.24,27.75,891.18,62.75,25.49,25.49,25.49
greengram,pulses,Sandy soil,kharif,Dec,Apr,irrigated,7.04,136.23,30.41,931.13,65.41,30.82,30.82,30.82
greengram,pulses,sandy Loamy soil,kharif,Nov,Jun,irrigated,7.47,149.2,34.73,996.01,69.73,39.47,39.47,39.47
greengram,pulses,Sandy soil,kharif,Nov,Apr,irrigated,6.71,126.22,27.07,881.09,62.07,24.15,24.15,24.15
greengram,pulses,Sandy soil,kharif,Nov,Jun,irrigated,6.56,121.77,25.59,858.84,60.59,21.18,21.18,21.18
greengram,pulses,Sandy soil,kharif,Nov,Jun,rainfed,7.26,142.87,32.62,964.36,67.62,35.25,35.25,35.25
greengram,pulses,Sandy soil,kharif,Nov,May,rainfed,7.19,140.68,31.89,953.41,66.89,33.79,33.79,33.79
greengram,pulses,well-drained soil,kharif,Oct,Jun,irrigated,6.99,134.56,29.85,922.81,64.85,29.71,29.71,29.71
greengram,pulses,Sandy soil,kharif,Nov,Apr,irrigated,6.96,133.95,29.65,919.75,64.65,29.3,29.3,29.3
greengram,pulses,sandy Loamy soil,kharif,Dec,Apr,irrigated,7.23,141.94,32.31,959.69,67.31,34.63,34.63,34.63
greengram,pulses,sandy Loamy soil,kharif,Nov,Jun,irrigated,7.28,143.48,32.83,967.41,67.83,35.65,35.65,35.65
greengram,pulses,Sandy soil,kharif,Dec,May,irrigated,6.52,120.51,25.17,852.56,60.17,20.34,20.34,20.34
greengram,pulses,sandy Loamy soil,kharif,Dec,Jun,irrigated,6.74,127.31,27.44,886.54,62.44,24.87,24.87,24.87
greengram,pulses,well-drained soil,kharif,Oct,Jun,irrigated,7.45,148.41,34.47,992.03,69.47,38.94,38.94,38.94
greengram,pulses,well-drained soil,kharif,Nov,Jun,irrigated,7.0,135.14,30.05,925.7,65.05,30.09,30.09,30.09
greengram,pulses,sandy Loamy soil,kharif,Nov,May,rainfed,6.8,129.03,28.01,895.15,63.01,26.02,26.02,26.02
bengalgram,pulses,heavy Black Soil,rabi,Nov,May,rainfed,6.15,132.93,24.31,800.86,64.31,48.62,28.62,28.62
bengalgram,pulses,heavy Black Soil,rabi,Dec,May,rainfed,6.45,139.03,26.34,872.05,66.34,52.69,32.69,32.69
bengalgram,pulses,medium Black Soil,rabi,Nov,Apr,rainfed,6.73,144.52,28.17,936.08,68.17,56.35,36.35,36.35
bengalgram,pulses,medium Black Soil,rabi,Oct,Apr,rainfed,5.67,123.4,21.13,689.65,61.13,42.27,22.27,22.27
bengalgram,pulses,medium Black Soil,rabi,Oct,May,rainfed,5.73,124.57,21.52,703.35,61.52,43.05,23.05,23.05
bengalgram,pulses,heavy Black Soil,rabi,Oct,Jun,rainfed,6.88,147.57,29.19,971.6,69.19,58.38,38.38,38.38
bengalgram,pulses,heavy Black Soil,rabi,Nov,Apr,irrigated,6.39,137.86,25.95,858.4,65.95,51.91,31.91,31.91
bengalgram,pulses,heavy Black Soil,rabi,Nov,Jun,rainfed,5.99,129.88,23.29,765.29,63.29,46.59,26.59,26.59
bengalgram,pulses,medium Black Soil,rabi,Dec,Apr,irrigated,5.88,127.7,22.57,739.8,62.57,45.13,25.13,25.13
bengalgram,pulses,heavy Black Soil,rabi,Nov,Apr,rainfed,6.33,136.59,25.53,843.54,65.53,51.06,31.06,31.06
bengalgram,pulses,heavy Black Soil,rabi,Oct,Jun,irrigated,6.99,149.86,29.95,998.33,69.95,59.9,39.9,39.9
bengalgram,pulses,heavy Black Soil,rabi,Dec,Apr,rainfed,5.8,125.97,21.99,719.69,61.99,43.98,23.98,23.98
bengalgram,pulses,medium Black Soil,rabi,Oct,May,rainfed,5.55,121.05,20.35,662.29,60.35,40.7,20.7,20.7
bengalgram,pulses,medium Black Soil,rabi,Oct,May,rainfed,6.65,143.06,27.69,919.01,67.69,55.37,35.37,35.37
bengalgram,pulses,medium Black Soil,rabi,Oct,May,irrigated,6.58,141.51,27.17,900.99,67.17,54.34,34.34,34.34
bengalgram,pulses,medium Black Soil,rabi,Dec,Jun,irrigated,6.22,134.49,24.83,819.07,64.83,49.66,29.66,29.66
bengalgram,pulses,heavy Black Soil,rabi,Dec,Jun,irrigated,6.16,133.23,24.41,804.32,64.41,48.82,28.82,28.82
bengalgram,pulses,heavy Black Soil,rabi,Nov,May,rainfed,6.61,142.13,27.38,908.22,67.38,54.76,34.76,34.76
bengalgram,pulses,heavy Black Soil,rabi,Nov,May,irrigated,6.72,144.32,28.11,933.74,68.11,56.21,36.21,36.21
bengalgram,pulses,heavy Black Soil,rabi,Dec,Apr,rainfed,5.52,120.44,20.15,655.08,60.15,40.29,20.29,20.29
bengalgram,pulses,heavy Black Soil,rabi,Oct,May,rainfed,5.84,126.76,22.25,728.89,62.25,44.51,24.51,24.51
bengalgram,pulses,medium Black Soil,rabi,Nov,Apr,irrigated,6.94,148.78,29.59,985.72,69.59,59.18,39.18,39.18
bengalgram,pulses,heavy Black Soil,rabi,Dec,May,rainfed,6.29,135.8,25.27,834.37,65.27,50.54,30.54,30.54
bengalgram,pulses,heavy Black Soil,rabi,Nov,Jun,rainfed,5.94,128.78,22.93,752.39,62.93,45.85,25.85,25.85
bengalgram,pulses,heavy Black Soil,rabi,Nov,Apr,irrigated,6.06,131.14,23.71,780.02,63.71,47.43,27.43,27.43
bengalgram,pulses,medium Black Soil,rabi,Oct,Apr,irrigated,6.36,137.24,25.75,851.19,65.75,51.5,31.5,31.5
bengalgram,pulses,heavy Black Soil,rabi,Dec,Apr,irrigated,6.82,146.3,28.77,956.85,68.77,57.53,37.53,37.53
bengalgram,pulses,heavy Black Soil,rabi,Oct,Apr,rainfed,5.76,125.19,21.73,710.57,61.73,43.46,23.46,23.46
bengalgram,pulses,heavy Black Soil,rabi,Nov,Jun,irrigated,5.63,122.61,20.87,680.48,60.87,41.74,21.74,21.74
bengalgram,pulses,medium Black Soil,rabi,Dec,Jun,rainfed,6.78,145.6,28.53,948.67,68.53,57.07,37.07,37.07
bengalgram,pulses,medium Black Soil,rabi,Nov,Jun,irrigated,6.49,139.82,26.61,881.25,66.61,53.21,33.21,33.21
bengalgram,pulses,heavy Black Soil,rabi,Dec,Apr,rainfed,6.09,131.85,23.95,788.24,63.95,47.9,27.9,27.9
bengalgram,pulses,heavy Black Soil,rabi,Oct,Jun,irrigated,6.07,131.39,23.8,782.83,63.8,47.59,27.59,27.59
bengalgram,pulses,heavy Black Soil,rabi,Oct,Jun,irrigated,6.51,140.29,26.76,886.66,66.76,53.52,33.52,33.52
bengalgram,pulses,heavy Black Soil,rabi,Dec,May,irrigated,6.8,146.05,28.68,953.93,68.68,57.37,37.37,37.37
bengalgram,pulses,medium Black Soil,rabi,Oct,Apr,rainfed,5.61,122.16,20.72,675.21,60.72,41.44,21.44,21.44
bengalgram,pulses,heavy Black Soil,rabi,Oct,Apr,rainfed,5.74,124.74,21.58,705.31,61.58,43.16,23.16,23.16
bengalgram,pulses,heavy Black Soil,rabi,Dec,May,irrigated,6.84,146.75,28.92,962.12,68.92,57.84,37.84,37.84
bengalgram,pulses,heavy Black Soil,rabi,Nov,Apr,irrigated,6.39,137.71,25.9,856.6,65.9,51.81,31.81,31.81
bengalgram,pulses,heavy Black Soil,rabi,Oct,May,rainfed,6.03,130.68,23.56,774.6,63.56,47.12,27.12,27.12
bengalgram,pulses,heavy Black Soil,rabi,Dec,Apr,rainfed,5.96,129.24,23.08,757.83,63.08,46.16,26.16,26.16
bengalgram,pulses,medium Black Soil,rabi,Dec,May,rainfed,6.27,135.34,25.11,828.94,65.11,50.22,30.22,30.22
bengalgram,pulses,heavy Black Soil,rabi,Dec,Jun,rainfed,6.92,148.33,29.44,980.47,69.44,58.88,38.88,38.88
bengalgram,pulses,heavy Black Soil,rabi,Dec,May,rainfed,5.86,127.21,22.4,734.13,62.4,44.81,24.81,24.81
bengalgram,pulses,medium Black Soil,rabi,Oct,Jun,rainfed,5.54,120.88,20.29,660.32,60.29,40.59,20.59,20.59
bengalgram,pulses,heavy Black Soil,rabi,Nov,Apr,rainfed,6.69,143.87,27.96,928.5,67.96,55.91,35.91,35.91
bengalgram,pulses,heavy Black Soil,rabi,Oct,Jun,irrigated,6.58,141.67,27.22,902.78,67.22,54.44,34.44,34.44
bengalgram,pulses,medium Black Soil,rabi,Oct,May,irrigated,6.18,133.69,24.56,809.76,64.56,49.13,29.13,29.13
bengalgram,pulses,heavy Black Soil,rabi,Oct,May,rainfed,6.25,134.95,24.98,824.4,64.98,49.97,29.97,29.97
bengalgram,pulses,heavy Black Soil,rabi,Dec,Jun,rainfed,6.55,141.06,27.02,895.66,67.02,54.04,34.04,34.04
bengalgram,pulses,heavy Black Soil,rabi,Dec,Apr,irrigated,6.63,142.61,27.54,913.83,67.54,55.08,35.08,35.08
bengalgram,pulses,heavy Black Soil,rabi,Dec,Apr,rainfed,5.57,121.5,20.5,667.47,60.5,41.0,21.0,21.0
bengalgram,pulses,medium Black Soil,rabi,Dec,Apr,irrigated,5.82,126.42,22.14,724.87,62.14,44.28,24.28,24.28
bengalgram,pulses,heavy Black Soil,rabi,Nov,Jun,rainfed,6.97,149.41,29.8,993.15,69.8,59.61,39.61,39.61
bengalgram,pulses,medium Black Soil,rabi,Dec,Jun,irrigated,6.31,136.13,25.38,838.21,65.38,50.76,30.76,30.76
bengalgram,pulses,medium Black Soil,rabi,Oct,May,irrigated,5.91,128.15,22.72,745.13,62.72,45.44,25.44,25.44
bengalgram,pulses,heavy Black Soil,rabi,Dec,Apr,irrigated,5.97,129.42,23.14,759.94,63.14,46.28,26.28,26.28
bengalgram,pulses,heavy Black Soil,rabi,Dec,Jun,rainfed,6.42,138.32,26.11,863.75,66.11,52.21,32.21,32.21
bengalgram,pulses,heavy Black Soil,rabi,Nov,Apr,irrigated,6.9,148.01,29.34,976.76,69.34,58.67,38.67,38.67
bengalgram,pulses,medium Black Soil,rabi,Nov,Jun,rainfed,5.71,124.13,21.38,698.19,61.38,42.75,22.75,22.75
bengalgram,pulses,heavy Black Soil,rabi,Oct,Jun,rainfed,5.65,122.96,20.99,684.49,60.99,41.97,21.97,21.97
bengalgram,pulses,medium Black Soil,rabi,Dec,Jun,irrigated,6.75,144.96,28.32,941.24,68.32,56.64,36.64,36.64
bengalgram,pulses,heavy Black Soil,rabi,Dec,May,irrigated,6.47,139.49,26.5,877.4,66.5,52.99,32.99,32.99
bengalgram,pulses,medium Black Soil,rabi,Dec,Apr,rainfed,6.12,132.47,24.16,795.51,64.16,48.31,28.31,28.31
bengalgram,pulses,medium Black Soil,rabi,Dec,Jun,rainfed,6.12,132.34,24.11,793.95,64.11,48.23,28.23,28.23
bengalgram,pulses,heavy Black Soil,rabi,Nov,Jun,rainfed,6.47,139.39,26.46,876.23,66.46,52.93,32.93,32.93
bengalgram,pulses,medium Black Soil,rabi,Dec,Apr,irrigated,6.75,145.09,28.36,942.75,68.36,56.73,36.73,36.73
bengalgram,pulses,medium Black Soil,rabi,Nov,May,rainfed,5.65,123.06,21.02,685.71,61.02,42.04,22.04,22.04
bengalgram,pulses,heavy Black Soil,rabi,Dec,May,rainfed,5.69,123.76,21.25,693.89,61.25,42.51,22.51,22.51
bengalgram,pulses,medium Black Soil,rabi,Oct,May,irrigated,6.88,147.67,29.22,972.85,69.22,58.45,38.45,38.45
bengalgram,pulses,medium Black Soil,rabi,Dec,May,irrigated,6.43,138.69,26.23,868.0,66.23,52.46,32.46,32.46
bengalgram,pulses,heavy Black Soil,rabi,Oct,Jun,irrigated,5.99,129.76,23.25,763.89,63.25,46.51,26.51,26.51
bengalgram,pulses,heavy Black Soil,rabi,Dec,Jun,irrigated,5.91,128.28,22.76,746.64,62.76,45.52,25.52,25.52
bengalgram,pulses,medium Black Soil,rabi,Nov,Apr,irrigated,6.31,136.24,25.41,839.43,65.41,50.82,30.82,30.82
bengalgram,pulses,heavy Black Soil,rabi,Nov,May,rainfed,6.96,149.28,29.76,991.59,69.76,59.52,39.52,39.52
bengalgram,pulses,heavy Black Soil,rabi,Dec,Jun,irrigated,5.82,126.32,22.11,723.7,62.11,44.21,24.21,24.21
bengalgram,pulses,medium Black Soil,rabi,Dec,Jun,irrigated,5.59,121.86,20.62,671.72,60.62,41.24,21.24,21.24
bengalgram,pulses,medium Black Soil,rabi,Dec,May,rainfed,6.65,142.95,27.65,917.79,67.65,55.3,35.3,35.3
bengalgram,pulses,heavy Black Soil,rabi,Oct,Jun,rainfed,6.53,140.69,26.9,891.36,66.9,53.79,33.79,33.79
bengalgram,pulses,heavy Black Soil,rabi,Oct,Jun,rainfed,6.23,134.61,24.87,820.5,64.87,49.74,29.74,29.74
bengalgram,pulses,medium Black Soil,rabi,Oct,May,rainfed,6.2,134.06,24.69,814.05,64.69,49.37,29.37,29.37
bengalgram,pulses,heavy Black Soil,rabi,Dec,Jun,rainfed,6.6,142.0,27.33,906.69,67.33,54.67,34.67,34.67
bengalgram,pulses,heavy Black Soil,rabi,Oct,Apr,rainfed,6.68,143.51,27.84,924.25,67.84,55.67,35.67,35.67
bengalgram,pulses,medium Black Soil,rabi,Dec,Apr,rainfed,5.53,120.55,20.18,656.37,60.18,40.36,20.36,20.36
bengalgram,pulses,medium Black Soil,rabi,Oct,May,irrigated,5.87,127.34,22.45,735.69,62.45,44.9,24.9,24.9
bengalgram,pulses,medium Black Soil,rabi,Oct,Jun,irrigated,6.92,148.43,29.48,981.65,69.48,58.95,38.95,38.95
bengalgram,pulses,medium Black Soil,rabi,Oct,May,rainfed,6.26,135.21,25.07,827.42,65.07,50.14,30.14,30.14
bengalgram,pulses,medium Black Soil,rabi,Dec,May,rainfed,5.96,129.14,23.05,756.61,63.05,46.09,26.09,26.09
bengalgram,pulses,heavy Black Soil,rabi,Dec,Apr,irrigated,6.02,130.32,23.44,770.35,63.44,46.88,26.88,26.88
bengalgram,pulses,heavy Black Soil,rabi,Nov,Jun,irrigated,6.37,137.37,25.79,852.65,65.79,51.58,31.58,31.58
bengalgram,pulses,medium Black Soil,rabi,Dec,Jun,rainfed,6.86,147.12,29.04,966.41,69.04,58.08,38.08,38.08
bengalgram,pulses,heavy Black Soil,rabi,Oct,May,rainfed,5.75,125.08,21.69,709.22,61.69,43.38,23.38,23.38
bengalgram,pulses,heavy Black Soil,rabi,Dec,Jun,irrigated,5.6,122.03,20.68,673.69,60.68,41.35,21.35,21.35
bengalgram,pulses,medium Black Soil,rabi,Dec,Apr,irrigated,6.8,145.95,28.65,952.72,68.65,57.3,37.3,37.3
bengalgram,pulses,medium Black Soil,rabi,Dec,Jun,rainfed,6.52,140.42,26.81,888.22,66.81,53.61,33.61,33.61
bengalgram,pulses,medium Black Soil,rabi,Dec,Jun,irrigated,6.07,131.49,23.83,784.0,63.83,47.66,27.66,27.66
bengalgram,pulses,heavy Black Soil,rabi,Oct,Apr,rainfed,6.1,131.98,23.99,789.76,63.99,47.99,27.99,27.99
bengalgram,pulses,medium Black Soil,rabi,Dec,Jun,rainfed,6.5,139.93,26.64,882.46,66.64,53.28,33.28,33.28
bengalgram,pulses,heavy Black Soil,rabi,Dec,Apr,irrigated,6.77,145.47,28.49,947.11,68.49,56.98,36.98,36.98
bengalgram,pulses,medium Black Soil,rabi,Nov,Jun,irrigated,5.63,122.51,20.84,679.3,60.84,41.67,21.67,21.67
bengalgram,pulses,medium Black Soil,rabi,Nov,Jun,rainfed,5.78,125.56,21.85,714.83,61.85,43.7,23.7,23.7
bengalgram,pulses,medium Black Soil,rabi,Dec,Jun,rainfed,6.83,146.64,28.88,960.8,68.88,57.76,37.76,37.76
bengalgram,pulses,heavy Black Soil,rabi,Dec,May,rainfed,6.34,136.88,25.63,846.9,65.63,51.25,31.25,31.25
bengalgram,pulses,heavy Black Soil,rabi,Dec,Apr,rainfed,6.04,130.81,23.6,776.11,63.6,47.21,27.21,27.21
bengalgram,pulses,heavy Black Soil,rabi,Oct,May,rainfed,5.93,128.64,22.88,750.83,62.88,45.76,25.76,25.76
bengalgram,pulses,heavy Black Soil,rabi,Nov,May,rainfed,6.29,135.7,25.23,833.19,65.23,50.47,30.47,30.47
bengalgram,pulses,heavy Black Soil,rabi,Oct,May,rainfed,6.95,148.91,29.64,987.24,69.64,59.27,39.27,39.27
bengalgram,pulses,heavy Black Soil,rabi,Nov,Jun,rainfed,5.84,126.87,22.29,730.1,62.29,44.58,24.58,24.58
bengalgram,pulses,medium Black Soil,rabi,Dec,Jun,irrigated,5.5,120.07,20.02,650.79,60.02,40.05,20.05,20.05
bengalgram,pulses,medium Black Soil,rabi,Nov,Jun,rainfed,6.7,143.99,28.0,929.83,68.0,55.99,35.99,35.99
bengalgram,pulses,heavy Black Soil,rabi,Nov,Jun,rainfed,6.62,142.5,27.5,912.47,67.5,55.0,35.0,35.0
bengalgram,pulses,medium Black Soil,rabi,Oct,Apr,rainfed,6.18,133.57,24.52,808.27,64.52,49.04,29.04,29.04
bengalgram,pulses,heavy Black Soil,rabi,Oct,Apr,irrigated,6.21,134.13,24.71,814.83,64.71,49.42,29.42,29.42
bengalgram,pulses,medium Black Soil,rabi,Nov,Apr,rainfed,6.56,141.17,27.06,897.03,67.06,54.12,34.12,34.12
bengalgram,pulses,medium Black Soil,rabi,Oct,Apr,irrigated,6.67,143.43,27.81,923.31,67.81,55.62,35.62,35.62
bengalgram,pulses,heavy Black Soil,rabi,Dec,May,rainfed,5.57,121.39,20.46,666.2,60.46,40.93,20.93,20.93
bengalgram,pulses,medium Black Soil,rabi,Nov,May,irrigated,5.79,125.84,21.95,718.18,61.95,43.9,23.9,23.9
bengalgram,pulses,medium Black Soil,rabi,Oct,Jun,irrigated,6.99,149.75,29.92,997.11,69.92,59.83,39.83,39.83
bengalgram,pulses,heavy Black Soil,rabi,Nov,Apr,rainfed,6.34,136.72,25.57,845.11,65.57,51.15,31.15,31.15
bengalgram,pulses,medium Black Soil,rabi,Nov,Apr,rainfed,5.89,127.8,22.6,740.97,62.6,45.2,25.2,25.2
bengalgram,pulses,heavy Black Soil,rabi,Oct,Jun,irrigated,6.01,130.25,23.42,769.58,63.42,46.83,26.83,26.83
bengalgram,pulses,heavy Black Soil,rabi,Nov,May,rainfed,6.41,138.2,26.07,862.31,66.07,52.13,32.13,32.13
bengalgram,pulses,heavy Black Soil,rabi,Oct,Apr,rainfed,6.86,147.2,29.07,967.35,69.07,58.13,38.13,38.13
bengalgram,pulses,medium Black Soil,rabi,Nov,Jun,irrigated,5.71,124.23,21.41,699.39,61.41,42.82,22.82,22.82
bengalgram,pulses,medium Black Soil,rabi,Dec,May,irrigated,5.68,123.53,21.18,691.21,61.18,42.35,22.35,22.35
bengalgram,pulses,heavy Black Soil,rabi,Dec,May,irrigated,6.73,144.62,28.21,937.25,68.21,56.41,36.41,36.41
bengalgram,pulses,medium Black Soil,rabi,Oct,May,rainfed,6.45,138.9,26.3,870.53,66.3,52.6,32.6,32.6
bengalgram,pulses,medium Black Soil,rabi,Oct,May,irrigated,6.14,132.83,24.28,799.64,64.28,48.55,28.55,28.55
bengalgram,pulses,medium Black Soil,rabi,Dec,May,rainfed,6.14,132.74,24.25,798.62,64.25,48.49,28.49,28.49
bengalgram,pulses,medium Black Soil,rabi,Dec,Apr,rainfed,6.44,138.81,26.27,869.49,66.27,52.54,32.54,32.54
bengalgram,pulses,medium Black Soil,rabi,Oct,May,irrigated,6.74,144.83,28.28,939.66,68.28,56.55,36.55,36.55
bengalgram,pulses,medium Black Soil,rabi,Nov,Jun,irrigated,5.69,123.74,21.25,693.6,61.25,42.49,22.49,22.49
bengalgram,pulses,medium Black Soil,rabi,Oct,Apr,irrigated,5.72,124.44,21.48,701.82,61.48,42.96,22.96,22.96
bengalgram,pulses,heavy Black Soil,rabi,Dec,Jun,irrigated,6.87,147.4,29.13,969.72,69.13,58.27,38.27,38.27
bengalgram,pulses,medium Black Soil,rabi,Dec,Jun,rainfed,6.41,138.11,26.04,861.31,66.04,52.07,32.07,32.07
bengalgram,pulses,medium Black Soil,rabi,Dec,Apr,rainfed,6.01,130.16,23.39,768.52,63.39,46.77,26.77,26.77
bengalgram,pulses,medium Black Soil,rabi,Oct,Jun,rainfed,5.89,127.89,22.63,742.01,62.63,45.26,25.26,25.26
bengalgram,pulses,medium Black Soil,rabi,Nov,Apr,irrigated,6.34,136.81,25.6,846.13,65.6,51.21,31.21,31.21
bengalgram,pulses,medium Black Soil,rabi,Oct,Jun,irrigated,6.98,149.55,29.85,994.73,69.85,59.7,39.7,39.7
bengalgram,pulses,medium Black Soil,rabi,Dec,May,rainfed,5.78,125.64,21.88,715.77,61.88,43.76,23.76,23.76
bengalgram,pulses,heavy Black Soil,rabi,Dec,Apr,irrigated,5.56,121.19,20.4,663.83,60.4,40.79,20.79,20.79
bengalgram,pulses,heavy Black Soil,rabi,Dec,May,irrigated,6.66,143.22,27.74,920.88,67.74,55.48,35.48,35.48
