CROPS,TYPE_OF_CROP,SOIL,SEASON,SOWN,HARVESTED,WATER_SOURCE,SOIL_PH,CROPDURATION,TEMPERATURE,WATERREQUIRED,RELATIVE_HUMIDITY,N,P,K
kudiraivali,millets,Loamy soil,kharif,Jul,Sep,rainfed,6.37,95.81,30.47,732.59,17.91,51.63,31.63,31.63
kudiraivali,millets,Loamy soil,kharif,Jun,Oct,rainfed,6.01,93.39,26.1,635.61,16.7,46.78,26.78,26.78
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,6.26,95.06,29.1,702.21,17.53,50.11,30.11,30.11
kudiraivali,millets,Loamy soil,kharif,Jun,Oct,rainfed,5.57,90.5,20.9,519.99,15.25,41.0,21.0,21.0
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,6.7,98.03,34.45,821.03,19.01,56.05,36.05,36.05
kudiraivali,millets,Loamy soil,kharif,Jun,Oct,rainfed,5.61,90.7,21.27,528.12,15.35,41.41,21.41,21.41
kudiraivali,millets,Loamy soil,kharif,Jul,Sep,rainfed,6.74,98.25,34.84,829.8,19.12,56.49,36.49,36.49
kudiraivali,millets,Loamy soil,kharif,Jun,Oct,rainfed,6.97,99.83,37.69,893.03,19.91,59.65,39.65,39.65
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,5.51,90.04,20.08,501.71,15.02,40.09,20.09,20.09
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,6.79,98.59,35.47,843.8,19.3,57.19,37.19,37.19
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,5.54,90.28,20.51,511.39,15.14,40.57,20.57,20.57
kudiraivali,millets,Loamy soil,kharif,Jul,Sep,rainfed,6.26,95.09,29.16,703.48,17.54,50.17,30.17,30.17
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,6.95,99.7,37.46,887.93,19.85,59.4,39.4,39.4
kudiraivali,millets,Loamy soil,kharif,Jun,Oct,rainfed,6.44,96.25,31.25,750.0,18.13,52.5,32.5,32.5
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,5.89,92.6,24.68,604.08,16.3,45.2,25.2,25.2
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,6.73,98.23,34.81,829.14,19.11,56.46,36.46,36.46
kudiraivali,millets,Loamy soil,kharif,Jun,Oct,rainfed,5.52,90.1,20.18,504.11,15.05,40.21,20.21,20.21
kudiraivali,millets,Loamy soil,kharif,Jul,Sep,rainfed,5.9,92.7,24.86,607.93,16.35,45.4,25.4,25.4
kudiraivali,millets,Loamy soil,kharif,Jun,Oct,rainfed,6.95,99.67,37.4,886.67,19.83,59.33,39.33,39.33
kudiraivali,millets,Loamy soil,kharif,Jun,Oct,rainfed,6.68,97.89,34.2,815.56,18.94,55.78,35.78,35.78
kudiraivali,millets,Loamy soil,kharif,Jun,Oct,rainfed,6.58,97.19,32.94,787.57,18.59,54.38,34.38,34.38
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,6.32,95.5,29.9,719.94,17.75,51.0,31.0,31.0
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,6.64,97.6,33.68,804.07,18.8,55.2,35.2,35.2
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,6.91,99.38,36.89,875.31,19.69,58.77,38.77,38.77
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,5.72,91.5,22.69,559.84,15.75,42.99,22.99,22.99
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,6.99,99.95,37.91,897.9,19.97,59.9,39.9,39.9
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,5.87,92.49,24.48,599.48,16.24,44.97,24.97,24.97
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,6.85,99.0,36.19,859.87,19.5,57.99,37.99,37.99
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,5.94,92.93,25.28,617.39,16.47,45.87,25.87,25.87
kudiraivali,millets,Loamy soil,kharif,Jul,Sep,rainfed,6.07,93.82,26.88,652.9,16.91,47.64,27.64,27.64
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,6.38,95.9,30.62,735.98,17.95,51.8,31.8,31.8
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,6.46,96.38,31.49,755.33,18.19,52.77,32.77,32.77
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,6.37,95.8,30.44,731.97,17.9,51.6,31.6,31.6
kudiraivali,millets,Loamy soil,kharif,Jun,Oct,rainfed,6.35,95.64,30.15,725.6,17.82,51.28,31.28,31.28
kudiraivali,millets,Loamy soil,kharif,Jun,Oct,rainfed,6.78,98.52,35.34,840.8,19.26,57.04,37.04,37.04
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,6.99,99.96,37.93,898.51,19.98,59.93,39.93,39.93
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,6.83,98.89,35.99,855.43,19.44,57.77,37.77,37.77
kudiraivali,millets,Loamy soil,kharif,Jul,Sep,rainfed,5.57,90.48,20.87,519.3,15.24,40.96,20.96,20.96
kudiraivali,millets,Loamy soil,kharif,Jul,Sep,rainfed,6.92,99.44,36.99,877.47,19.72,58.87,38.87,38.87
kudiraivali,millets,Loamy soil,kharif,Jul,Sep,rainfed,6.28,95.18,29.33,707.38,17.59,50.37,30.37,30.37
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,5.96,93.05,25.5,622.15,16.53,46.11,26.11,26.11
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,6.33,95.52,29.94,720.87,17.76,51.04,31.04,31.04
kudiraivali,millets,Loamy soil,kharif,Jul,Sep,rainfed,6.82,98.79,35.81,851.44,19.39,57.57,37.57,37.57
kudiraivali,millets,Loamy soil,kharif,Jun,Oct,rainfed,6.72,98.15,34.67,825.97,19.07,56.3,36.3,36.3
kudiraivali,millets,Loamy soil,kharif,Jul,Sep,rainfed,5.72,91.46,22.63,558.53,15.73,42.93,22.93,22.93
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,6.81,98.71,35.69,848.58,19.36,57.43,37.43,37.43
kudiraivali,millets,Loamy soil,kharif,Jul,Sep,rainfed,6.96,99.74,37.53,889.66,19.87,59.48,39.48,39.48
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,6.69,97.94,34.29,817.5,18.97,55.88,35.88,35.88
kudiraivali,millets,Loamy soil,kharif,Jul,Sep,rainfed,6.02,93.44,26.19,637.58,16.72,46.88,26.88,26.88
kudiraivali,millets,Loamy soil,kharif,Jun,Oct,rainfed,6.96,99.7,37.46,888.1,19.85,59.4,39.4,39.4
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,6.2,94.7,28.46,687.9,17.35,49.39,29.39,29.39
kudiraivali,millets,Loamy soil,kharif,Jul,Sep,rainfed,6.45,96.32,31.38,752.84,18.16,52.64,32.64,32.64
kudiraivali,millets,Loamy soil,kharif,Jun,Oct,rainfed,6.88,99.18,36.52,867.2,19.59,58.36,38.36,38.36
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,6.83,98.86,35.95,854.49,19.43,57.72,37.72,37.72
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,6.18,94.5,28.11,680.19,17.25,49.01,29.01,29.01
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,6.67,97.78,34.01,811.35,18.89,55.57,35.57,35.57
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,6.03,93.52,26.34,640.93,16.76,47.05,27.05,27.05
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,5.83,92.22,23.99,588.63,16.11,44.43,24.43,24.43
kudiraivali,millets,Loamy soil,kharif,Jun,Oct,rainfed,6.47,96.47,31.65,758.92,18.24,52.95,32.95,32.95
kudiraivali,millets,Loamy soil,kharif,Jun,Oct,rainfed,5.72,91.48,22.67,559.31,15.74,42.97,22.97,22.97
kudiraivali,millets,Loamy soil,kharif,Jul,Sep,rainfed,6.42,96.14,31.04,745.41,18.07,52.27,32.27,32.27
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,6.77,98.47,35.25,838.86,19.24,56.94,36.94,36.94
kudiraivali,millets,Loamy soil,kharif,Jul,Sep,rainfed,6.57,97.11,32.8,784.55,18.56,54.23,34.23,34.23
kudiraivali,millets,Loamy soil,kharif,Jun,Oct,rainfed,5.94,92.97,25.34,618.61,16.48,45.93,25.93,25.93
kudiraivali,millets,Loamy soil,kharif,Jul,Sep,rainfed,6.03,93.51,26.32,640.54,16.76,47.03,27.03,27.03
kudiraivali,millets,Loamy soil,kharif,Jun,Oct,rainfed,5.68,91.18,22.13,547.35,15.59,42.37,22.37,22.37
kudiraivali,millets,Loamy soil,kharif,Jun,Oct,rainfed,6.27,95.14,29.26,705.69,17.57,50.28,30.28,30.28
kudiraivali,millets,Loamy soil,kharif,Jun,Oct,rainfed,5.8,92.0,23.61,580.14,16.0,44.01,24.01,24.01
kudiraivali,millets,Loamy soil,kharif,Jun,Oct,rainfed,6.93,99.51,37.11,880.24,19.75,59.01,39.01,39.01
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,6.13,94.22,27.6,668.95,17.11,48.45,28.45,28.45
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,6.16,94.41,27.95,676.57,17.21,48.83,28.83,28.83
kudiraivali,millets,Loamy soil,kharif,Jul,Sep,rainfed,6.17,94.43,27.98,677.37,17.22,48.87,28.87,28.87
kudiraivali,millets,Loamy soil,kharif,Jul,Sep,rainfed,5.88,92.53,24.55,601.13,16.26,45.06,25.06,25.06
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,6.13,94.17,27.51,666.95,17.09,48.35,28.35,28.35
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,6.81,98.76,35.76,850.2,19.38,57.51,37.51,37.51
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,6.19,94.57,28.23,682.9,17.29,49.15,29.15,29.15
kudiraivali,millets,Loamy soil,kharif,Jul,Sep,rainfed,6.49,96.6,31.88,764.04,18.3,53.2,33.2,33.2
kudiraivali,millets,Loamy soil,kharif,Jul,Sep,rainfed,6.63,97.53,33.56,801.23,18.77,55.06,35.06,35.06
kudiraivali,millets,Loamy soil,kharif,Jul,Sep,rainfed,5.68,91.22,22.2,548.99,15.61,42.45,22.45,22.45
kudiraivali,millets,Loamy soil,kharif,Jun,Oct,rainfed,5.93,92.84,25.12,613.73,16.42,45.69,25.69,25.69
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,6.67,97.81,34.06,812.35,18.9,55.62,35.62,35.62
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,5.84,92.28,24.11,591.25,16.14,44.56,24.56,24.56
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,6.27,95.13,29.24,705.24,17.57,50.26,30.26,30.26
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,6.01,93.43,26.17,637.15,16.71,46.86,26.86,26.86
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,6.43,96.19,31.15,747.8,18.1,52.39,32.39,32.39
kudiraivali,millets,Loamy soil,kharif,Jul,Sep,rainfed,6.07,93.81,26.86,652.38,16.9,47.62,27.62,27.62
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,6.68,97.86,34.14,814.26,18.93,55.71,35.71,35.71
kudiraivali,millets,Loamy soil,kharif,Jul,Sep,rainfed,6.22,94.79,28.62,691.58,17.39,49.58,29.58,29.58
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,5.5,90.03,20.05,501.06,15.01,40.05,20.05,20.05
kudiraivali,millets,Loamy soil,kharif,Jul,Sep,rainfed,6.51,96.76,32.17,770.39,18.38,53.52,33.52,33.52
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,6.38,95.86,30.55,734.52,17.93,51.73,31.73,31.73
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,6.83,98.87,35.97,854.94,19.44,57.75,37.75,37.75
kudiraivali,millets,Loamy soil,kharif,Jul,Sep,rainfed,5.74,91.58,22.84,563.12,15.79,43.16,23.16,23.16
kudiraivali,millets,Loamy soil,kharif,Jun,Oct,rainfed,6.61,97.42,33.35,796.64,18.71,54.83,34.83,34.83
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,6.94,99.61,37.3,884.39,19.8,59.22,39.22,39.22
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,6.11,94.06,27.31,662.35,17.03,48.12,28.12,28.12
kudiraivali,millets,Loamy soil,kharif,Jul,Sep,rainfed,5.85,92.33,24.19,593.18,16.16,44.66,24.66,24.66
kudiraivali,millets,Loamy soil,kharif,Jun,Oct,rainfed,6.94,99.59,37.26,883.62,19.8,59.18,39.18,39.18
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,6.18,94.52,28.14,680.96,17.26,49.05,29.05,29.05
kudiraivali,millets,Loamy soil,kharif,Jun,Oct,rainfed,5.68,91.2,22.17,548.2,15.6,42.41,22.41,22.41
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,6.05,93.64,26.55,645.57,16.82,47.28,27.28,27.28
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,6.97,99.81,37.65,892.23,19.9,59.61,39.61,39.61
kudiraivali,millets,Loamy soil,kharif,Jun,Oct,rainfed,6.13,94.19,27.55,667.79,17.1,48.39,28.39,28.39
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,5.79,91.92,23.46,576.81,15.96,43.84,23.84,23.84
kudiraivali,millets,Loamy soil,kharif,Jul,Sep,rainfed,6.11,94.09,27.36,663.63,17.05,48.18,28.18,28.18
kudiraivali,millets,Loamy soil,kharif,Jun,Oct,rainfed,6.93,99.56,37.21,882.38,19.78,59.12,39.12,39.12
kudiraivali,millets,Loamy soil,kharif,Jul,Sep,rainfed,5.95,92.97,25.35,618.92,16.49,45.95,25.95,25.95
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,5.78,91.89,23.41,575.76,15.95,43.79,23.79,23.79
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,6.63,97.54,33.57,801.66,18.77,55.08,35.08,35.08
kudiraivali,millets,Loamy soil,kharif,Jul,Sep,rainfed,5.79,91.9,23.43,576.18,15.95,43.81,23.81,23.81
kudiraivali,millets,Loamy soil,kharif,Jul,Sep,rainfed,6.87,99.14,36.44,865.41,19.57,58.27,38.27,38.27
kudiraivali,millets,Loamy soil,kharif,Jul,Sep,rainfed,6.42,96.1,30.98,744.05,18.05,52.2,32.2,32.2
kudiraivali,millets,Loamy soil,kharif,Jun,Oct,rainfed,5.6,90.64,21.15,525.66,15.32,41.28,21.28,21.28
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,6.56,97.04,32.67,781.65,18.52,54.08,34.08,34.08
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,5.98,93.2,25.77,628.13,16.6,46.41,26.41,26.41
kudiraivali,millets,Loamy soil,kharif,Jul,Sep,rainfed,5.7,91.31,22.36,552.46,15.66,42.62,22.62,22.62
kudiraivali,millets,Loamy soil,kharif,Jun,Oct,rainfed,6.15,94.32,27.77,672.78,17.16,48.64,28.64,28.64
kudiraivali,millets,Loamy soil,kharif,Jul,Sep,rainfed,5.66,91.04,21.88,541.67,15.52,42.08,22.08,22.08
kudiraivali,millets,Loamy soil,kharif,Jun,Oct,rainfed,5.87,92.46,24.44,598.59,16.23,44.93,24.93,24.93
kudiraivali,millets,Loamy soil,kharif,Jun,Oct,rainfed,6.84,98.92,36.05,856.62,19.46,57.83,37.83,37.83
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,6.42,96.15,31.07,746.11,18.08,52.31,32.31,32.31
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,6.67,97.78,34.01,811.3,18.89,55.56,35.56,35.56
kudiraivali,millets,Loamy soil,kharif,Jun,Oct,rainfed,5.98,93.2,25.75,627.81,16.6,46.39,26.39,26.39
kudiraivali,millets,Loamy soil,kharif,Jun,Oct,rainfed,6.8,98.66,35.59,846.44,19.33,57.32,37.32,37.32
kudiraivali,millets,Loamy soil,kharif,Jul,Sep,rainfed,6.74,98.26,34.87,830.55,19.13,56.53,36.53,36.53
kudiraivali,millets,Loamy soil,kharif,Jun,Oct,rainfed,6.96,99.76,37.57,890.46,19.88,59.52,39.52,39.52
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,5.9,92.65,24.78,606.17,16.33,45.31,25.31,25.31
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,7.0,100.0,38.0,899.99,20.0,60.0,40.0,40.0
kudiraivali,millets,Loamy soil,kharif,Jun,Oct,rainfed,6.31,95.39,29.7,715.45,17.69,50.77,30.77,30.77
kudiraivali,millets,Loamy soil,kharif,Jun,Oct,rainfed,6.24,94.94,28.88,697.43,17.47,49.87,29.87,29.87
kudiraivali,millets,Loamy soil,kharif,Jul,Sep,rainfed,6.24,94.93,28.87,697.09,17.46,49.85,29.85,29.85
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,6.41,96.05,30.89,741.9,18.02,52.09,32.09,32.09
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,6.11,94.07,27.33,662.93,17.04,48.15,28.15,28.15
kudiraivali,millets,Loamy soil,kharif,Jun,Oct,rainfed,6.74,98.3,34.94,831.92,19.15,56.6,36.6,36.6
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,6.6,97.31,33.16,792.42,18.66,54.62,34.62,34.62
kudiraivali,millets,Loamy soil,kharif,Jul,Sep,rainfed,6.4,95.97,30.74,738.69,17.98,51.93,31.93,31.93
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,6.69,97.92,34.25,816.67,18.96,55.83,35.83,35.83
kudiraivali,millets,Loamy soil,kharif,Jun,Oct,rainfed,6.18,94.55,28.2,682.15,17.28,49.11,29.11,29.11
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,6.14,94.29,27.73,671.79,17.15,48.59,28.59,28.59
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,6.34,95.61,30.09,724.21,17.8,51.21,31.21,31.21
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,6.16,94.37,27.87,674.86,17.19,48.74,28.74,28.74
kudiraivali,millets,Loamy soil,kharif,Jun,Oct,rainfed,5.56,90.41,20.74,516.41,15.21,40.82,20.82,20.82
kudiraivali,millets,Loamy soil,kharif,Jun,Oct,rainfed,6.64,97.59,33.66,803.57,18.79,55.18,35.18,35.18
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,6.81,98.75,35.75,849.99,19.37,57.5,37.5,37.5
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,5.59,90.58,21.04,523.19,15.29,41.16,21.16,21.16
kudiraivali,millets,Loamy soil,kharif,Jul,Sep,rainfed,6.37,95.77,30.39,730.98,17.89,51.55,31.55,31.55
kudiraivali,millets,Loamy soil,kharif,Jul,Sep,rainfed,5.52,90.13,20.24,505.22,15.07,40.26,20.26,20.26
kudiraivali,millets,Loamy soil,kharif,Jul,Sep,rainfed,6.3,95.33,29.6,713.22,17.67,50.66,30.66,30.66
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,5.82,92.1,23.78,584.11,16.05,44.21,24.21,24.21
kudiraivali,millets,Loamy soil,kharif,Jul,Sep,rainfed,6.91,99.4,36.92,876.01,19.7,58.8,38.8,38.8
kudiraivali,millets,Loamy soil,kharif,Jun,Oct,rainfed,6.85,98.97,36.15,858.96,19.49,57.95,37.95,37.95
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,5.56,90.37,20.66,514.77,15.18,40.74,20.74,20.74
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,5.59,90.58,21.05,523.34,15.29,41.17,21.17,21.17
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,6.43,96.18,31.13,747.24,18.09,52.36,32.36,32.36
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,6.3,95.36,29.65,714.37,17.68,50.72,30.72,30.72
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,6.54,96.96,32.53,778.4,18.48,53.92,33.92,33.92
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,6.28,95.22,29.39,708.61,17.61,50.43,30.43,30.43
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,6.28,95.17,29.31,706.83,17.59,50.34,30.34,30.34
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,6.59,97.24,33.04,789.71,18.62,54.49,34.49,34.49
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,6.32,95.48,29.86,719.02,17.74,50.95,30.95,30.95
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,6.24,94.96,28.94,698.57,17.48,49.93,29.93,29.93
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,6.06,93.76,26.77,650.55,16.88,47.53,27.53,27.53
kudiraivali,millets,Loamy soil,kharif,Jul,Sep,rainfed,6.14,94.23,27.62,669.4,17.12,48.47,28.47,28.47
kudiraivali,millets,Loamy soil,kharif,Jul,Sep,rainfed,6.04,93.63,26.54,645.3,16.82,47.27,27.27,27.27
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,6.88,99.2,36.55,867.84,19.6,58.39,38.39,38.39
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,6.52,96.8,32.23,771.81,18.4,53.59,33.59,33.59
kudiraivali,millets,Loamy soil,kharif,Jul,Sep,rainfed,6.32,95.44,29.8,717.67,17.72,50.88,30.88,30.88
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,5.8,92.02,23.64,580.94,16.01,44.05,24.05,24.05
kudiraivali,millets,Loamy soil,kharif,Jul,Sep,rainfed,6.19,94.63,28.33,685.0,17.31,49.25,29.25,29.25
kudiraivali,millets,Loamy soil,kharif,Jul,Sep,rainfed,5.54,90.27,20.48,510.61,15.13,40.53,20.53,20.53
kudiraivali,millets,Loamy soil,kharif,Jul,Sep,rainfed,6.44,96.25,31.24,749.84,18.12,52.49,32.49,32.49
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,6.41,96.07,30.92,742.77,18.03,52.14,32.14,32.14
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,6.05,93.69,26.64,647.57,16.84,47.38,27.38,27.38
kudiraivali,millets,Loamy soil,kharif,Jun,Oct,rainfed,6.62,97.46,33.42,798.23,18.73,54.91,34.91,34.91
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,5.75,91.69,23.04,567.55,15.84,43.38,23.38,23.38
kudiraivali,millets,Loamy soil,kharif,Jul,Sep,rainfed,5.53,90.22,20.4,508.82,15.11,40.44,20.44,20.44
kudiraivali,millets,Loamy soil,kharif,Jun,Oct,rainfed,5.89,92.58,24.65,603.29,16.29,45.16,25.16,25.16
kudiraivali,millets,Loamy soil,kharif,Jul,Sep,rainfed,6.33,95.54,29.98,721.76,17.77,51.09,31.09,31.09
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,6.0,93.36,26.04,634.31,16.68,46.72,26.72,26.72
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,6.7,98.01,34.42,820.44,19.01,56.02,36.02,36.02
kudiraivali,millets,Loamy soil,kharif,Jul,Sep,rainfed,6.9,99.34,36.8,873.44,19.67,58.67,38.67,38.67
kudiraivali,millets,Loamy soil,kharif,Jul,Sep,rainfed,6.2,94.66,28.39,686.34,17.33,49.32,29.32,29.32
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,6.06,93.74,26.73,649.49,16.87,47.47,27.47,27.47
kudiraivali,millets,Loamy soil,kharif,Jul,Sep,rainfed,6.5,96.69,32.03,767.43,18.34,53.37,33.37,33.37
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,5.75,91.66,22.98,566.33,15.83,43.32,23.32,23.32
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,5.57,90.45,20.81,518.06,15.23,40.9,20.9,20.9
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,5.51,90.06,20.1,502.28,15.03,40.11,20.11,20.11
kudiraivali,millets,Loamy soil,kharif,Jul,Sep,rainfed,5.69,91.27,22.28,550.77,15.63,42.54,22.54,22.54
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,6.89,99.24,36.64,869.77,19.62,58.49,38.49,38.49
kudiraivali,millets,Loamy soil,kharif,Jun,Oct,rainfed,6.17,94.48,28.06,679.0,17.24,48.95,28.95,28.95
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,6.5,96.64,31.95,765.65,18.32,53.28,33.28,33.28
kudiraivali,millets,Loamy soil,kharif,Jul,Sep,rainfed,6.14,94.28,27.71,671.26,17.14,48.56,28.56,28.56
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,6.76,98.41,35.14,836.4,19.21,56.82,36.82,36.82
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,6.51,96.72,32.09,768.72,18.36,53.44,33.44,33.44
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,6.17,94.46,28.02,678.25,17.23,48.91,28.91,28.91
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,6.09,93.91,27.04,656.55,16.96,47.83,27.83,27.83
kudiraivali,millets,Loamy soil,kharif,Jul,Sep,rainfed,6.0,93.33,25.99,633.11,16.66,46.66,26.66,26.66
kudiraivali,millets,Loamy soil,kharif,Jul,Sep,rainfed,6.86,99.06,36.31,862.54,19.53,58.13,38.13,38.13
kudiraivali,millets,Loamy soil,kharif,Jul,Sep,rainfed,6.58,97.23,33.02,789.32,18.62,54.47,34.47,34.47
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,6.01,93.37,26.06,634.72,16.68,46.74,26.74,26.74
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,6.4,96.01,30.82,740.37,18.0,52.02,32.02,32.02
kudiraivali,millets,Loamy soil,kharif,Jul,Sep,rainfed,6.91,99.43,36.97,877.13,19.71,58.86,38.86,38.86
kudiraivali,millets,Loamy soil,kharif,Jul,Sep,rainfed,6.76,98.37,35.07,834.93,19.19,56.75,36.75,36.75
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,5.92,92.78,25.01,611.33,16.39,45.57,25.57,25.57
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,6.85,99.01,36.22,860.48,19.51,58.02,38.02,38.02
kudiraivali,millets,Loamy soil,kharif,Jul,Oct,rainfed,6.56,97.09,32.76,783.53,18.54,54.18,34.18,34.18
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,6.32,95.46,29.82,718.24,17.73,50.91,30.91,30.91
kudiraivali,millets,Loamy soil,kharif,Jun,Oct,rainfed,6.77,98.45,35.21,838.01,19.23,56.9,36.9,36.9
kudiraivali,millets,Loamy soil,kharif,Jun,Sep,rainfed,6.75,98.31,34.95,832.25,19.15,56.61,36.61,36.61
blackgram,pulses,Sandy soil,kharif ,Dec,May,irrigated,6.82,97.31,25.36,697.48,17.24,24.87,24.87,24.87
